name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,35.0,100.0,1.71,1.3,4.43,3.07,728.0,69.7,1.13,1.54,1.05,1.42,,,,,,,Etendard_IVM
f-100d,324.0,46.66,1.33,1.05,1.08,0.89,2058.0,61.95,0.95,1.24,0.67,0.87,113.0,100.0,1.38,3.9,,0.24,F-100D
mig-19pt,294.0,81.08,4.46,2.56,1.44,1.33,1012.0,38.38,1.22,1.52,0.16,0.2,80.0,,,2.08,,,MiG-19PT
javelin_fmk9,34.0,100.0,6.25,2.62,1.0,0.88,203.0,70.64,1.02,1.16,0.42,0.44,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,7.0,100.0,1.0,1.0,5.0,5.0,54.0,77.43,1.04,1.96,0.81,1.48,,,,,,,M.D.454_IVA
f-86k_late,48.0,88.89,2.02,2.18,1.26,1.36,74.0,100.0,1.62,2.11,1.77,2.26,,,,,,,F-86K
hunter_f6,44.0,,2.33,1.89,0.47,0.39,1289.0,63.51,1.55,2.35,0.54,0.81,133.0,100.0,5.57,2.51,1.71,0.95,Hunter_F.6
md_450b_barougan,,,,,,,326.0,85.21,0.91,0.91,1.38,1.47,,,,,,,M.D.450B_Barougan
me-262c-2b,145.0,100.0,3.27,3.01,2.89,2.74,282.0,33.38,1.54,1.62,0.28,0.29,23.0,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,215.0,53.29,0.4,0.42,0.66,0.73,18.0,,,,,,MiG-15bis_ISH
f-86f-35,133.0,65.75,0.91,1.11,2.11,2.58,866.0,61.33,1.33,1.59,1.05,1.27,6.0,,,,,,F-86F-35
meteor_fmk8_reaper,30.0,50.0,2.0,1.18,1.5,0.32,606.0,74.65,0.7,0.67,2.22,2.12,29.0,100.0,2.68,,0.71,,Meteor_F_Mk.8_Reaper
canberra_bmk2,43.0,100.0,,,3.56,4.21,61.0,84.21,,,1.05,2.0,24.0,,,,,,Canberra_B_Mk_2
yak-17,51.0,,,2.35,,,5.0,100.0,,,0.8,,,,,,,,Yak-17
f-86f-30_japan,5.0,100.0,2.0,2.0,7.0,7.0,1032.0,66.72,1.11,1.51,0.89,1.2,,,,,,,F-86F-30_
yak-30d,189.0,51.37,3.2,5.45,0.77,1.54,102.0,33.16,1.87,2.58,0.83,1.16,15.0,100.0,2.0,,,,Yak-30
hunter_f1,32.0,,1.45,1.57,,,305.0,60.71,1.15,1.68,0.94,1.3,,,,,,,Hunter_F_1
me-163b,145.0,77.58,2.09,2.77,0.84,1.12,249.0,41.15,1.55,2.51,0.51,0.87,19.0,,,,,,Me_163_B
f-86f-40_japan,40.0,58.33,1.36,1.68,5.53,7.53,384.0,56.13,0.89,1.22,1.24,1.72,,,,,,,F-86F-40_
yak-23,36.0,100.0,4.15,4.29,5.27,5.13,6.0,,,,,,,,,,,,Yak-23
f9f-8,471.0,74.22,2.03,1.9,0.95,0.88,438.0,59.37,3.0,2.95,1.85,1.85,11.0,,,,,,F9F-8
f-86a-5,603.0,59.47,1.45,1.49,1.89,1.93,1632.0,56.06,1.06,1.24,1.0,1.17,5.0,,,,,,F-86A-5
f3d_1,284.0,78.48,0.77,0.88,4.16,4.58,1137.0,59.53,0.78,1.02,2.62,3.37,90.0,100.0,1.58,1.63,1.16,0.75,F3D-1
r2y2_kai,,,,,,,154.0,90.32,2.3,2.26,4.65,4.3,27.0,,,3.77,,1.77,R2Y2_Kai_V3
r2y2_v1,22.0,87.5,,,5.54,5.55,333.0,58.5,1.23,1.23,3.51,3.69,27.0,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,167.0,65.92,1.27,1.19,1.61,1.63,21.0,,,4.07,,,R2Y2_Kai_V2
me-262a-1a,44.0,100.0,3.61,3.36,3.89,3.32,270.0,47.38,2.06,2.47,1.3,1.5,10.0,,,,,,Me_262_A-1a
f-86f-2,605.0,58.62,2.53,2.64,0.96,0.99,4071.0,77.78,1.88,3.23,1.14,1.95,,,,,,,F-86F-2
f-86_canadair_german,372.0,74.83,2.2,2.28,5.31,5.54,157.0,25.67,1.82,2.16,1.55,1.83,,,,,,,CL-13A_Mk_5
f-84g,178.0,77.41,0.63,0.73,3.71,4.26,341.0,67.65,1.38,1.15,2.11,1.85,,,,,,,F-84G-21-RE
la_200_toriy,144.0,58.0,1.54,1.75,1.2,1.45,208.0,34.3,2.34,2.71,0.95,1.18,,,,,,,La-200
md_452_mystere_2c_preproduction,43.0,100.0,1.19,1.58,4.46,2.87,604.0,72.64,1.07,1.59,1.08,1.65,20.0,,,,,,M.D.452_IIC
sea_hawk_fga6,23.0,34.78,0.65,1.0,1.91,3.13,408.0,65.63,0.65,0.75,1.46,1.71,49.0,100.0,3.72,3.4,0.89,1.0,sea_hawk_fga6_shop
sea_venom_faw20,79.0,47.83,1.49,1.38,1.22,1.16,90.0,89.24,0.93,0.97,0.77,0.95,,,,,,,Sea_Venom_FAW_20
arado-234,40.0,94.44,,,8.82,9.46,1097.0,66.57,,,3.68,6.1,,,,,,,Ar_234_B-2
fj_4b,400.0,75.5,1.98,1.13,5.11,2.87,391.0,70.02,2.01,2.37,1.28,1.53,,,,,,,FJ-4B
f-84g_france,7.0,,,,,,381.0,86.17,1.94,2.66,3.08,4.28,,,,,,,F-84G-26-RE
tu_14t,237.0,67.85,0.45,0.44,7.61,7.43,366.0,13.25,0.32,0.31,0.51,0.51,33.0,,,1.35,,,Tu-14T
il_28sh,335.0,74.19,0.56,0.43,10.92,8.34,1137.0,47.04,0.11,0.11,1.33,1.23,86.0,88.64,0.27,0.91,2.86,2.74,IL-28Sh
mig-15bis_nr23_german,151.0,97.35,12.47,15.38,3.36,4.18,1348.0,50.04,2.39,2.97,0.72,0.92,6.0,,,,,,MiG-15bis
attaker_fb1,13.0,54.17,1.45,1.56,2.75,3.2,295.0,77.1,1.12,1.56,1.39,2.02,,,,,,,Attacker_FB_1
f-86f-25,460.0,57.75,1.01,1.11,1.06,1.15,655.0,57.03,1.42,2.03,1.33,1.91,,,,,,,F-86F-25
me-262a-2a,,,,,,,407.0,73.82,1.0,1.65,2.04,3.33,,,,,,,Me_262_A-2a
fj_4b_agm_12b,173.0,76.9,1.03,0.75,6.81,4.75,3170.0,74.36,0.26,0.37,2.54,3.55,,,,,,,FJ-4B_VMF-232
la-15,136.0,34.84,3.27,2.86,1.68,0.99,374.0,39.99,1.3,1.93,0.33,0.47,9.0,,,,,,La-15
he-162a-2,44.0,59.09,3.36,5.83,1.18,1.48,449.0,49.49,2.18,2.75,0.34,0.44,,,,,,,He_162_A-2
yak-15_early,26.0,,,4.0,,,82.0,72.92,3.46,4.44,0.27,0.5,,,,,,,Yak-15P
me-163b-0,60.0,80.98,3.92,3.81,3.03,2.9,85.0,44.62,1.4,2.47,0.09,0.11,,,,,,,Me_163_B-0
f-84b,501.0,62.18,1.34,1.65,4.57,5.63,686.0,66.99,1.43,1.74,2.39,2.98,9.0,,,,,0.44,F-84B-26
f-80a,124.0,81.88,2.05,2.41,2.91,3.37,1117.0,63.43,1.9,2.6,2.04,2.79,1.0,,,,,,F-80A-5
kitsuka,20.0,,,3.36,,2.0,894.0,68.19,2.14,2.39,0.68,0.74,,,,,,,Kikka
f9f-5,342.0,69.47,0.92,1.02,2.75,3.15,45.0,100.0,4.36,5.22,2.86,3.89,,,,,,,F9F-5
go229_v3,92.0,86.11,3.39,2.93,3.21,2.76,602.0,54.19,0.72,0.97,1.39,1.94,8.0,,,2.38,,4.0,Ho_229_V3
il_28,242.0,71.51,0.2,0.2,7.02,6.77,434.0,25.76,0.1,0.1,0.83,0.76,49.0,,,0.88,,0.06,IL-28
mig-9_ussr,99.0,54.35,0.88,1.45,0.43,0.82,382.0,54.76,1.16,1.68,0.49,0.77,25.0,,,,,,MiG-9_/L
j8m1,25.0,57.14,1.29,1.17,1.43,1.03,235.0,77.64,2.59,5.87,0.35,0.79,,,,,,,Ki-200
meteor_fmk3,5.0,,,,,,259.0,83.87,3.33,3.06,1.58,1.54,,,,,,,Meteor_F_Mk_3
meteor_fmk8,118.0,60.15,1.37,1.21,4.5,4.04,218.0,99.35,3.65,5.49,1.87,2.87,2.0,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,222.0,62.58,1.25,1.48,1.35,1.72,131.0,26.74,2.1,1.97,2.49,1.85,53.0,82.35,2.88,1.69,,,F2H-2
fiat_g91_r1,149.0,61.51,1.24,1.28,2.97,3.08,361.0,65.75,0.51,0.61,1.01,1.18,,,,,,,G.91_R/1
b-57,485.0,73.93,,,4.47,4.31,26.0,,,,,,,,,,,,B-57A
me-262a-1a_u4,113.0,85.26,3.17,3.35,0.42,0.25,2278.0,64.55,0.11,0.1,2.04,2.06,,,,,,,Me_262_A-1/U4
f-80,144.0,86.99,1.86,2.94,2.39,3.84,390.0,64.51,1.72,2.49,1.43,2.05,,,,,,,F-80C-10
mig-9,36.0,,,2.1,,2.0,391.0,50.59,0.8,0.88,0.35,0.39,,,,,,,MiG-9
me-262c-1a,105.0,85.38,1.06,1.25,1.46,1.71,164.0,61.11,4.16,3.33,0.38,0.38,,,,,,,Me_262_C-1a
mig-15_ns23,287.0,62.93,1.42,1.28,1.58,1.44,800.0,40.31,0.57,0.65,0.48,0.55,2.0,,,,,,MiG-15
meteor_fmk4_sw,82.0,60.87,1.96,1.67,1.5,1.1,25.0,100.0,2.0,2.0,4.25,4.25,,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,92.0,60.44,2.03,1.61,0.87,0.75,156.0,96.83,1.85,2.75,2.3,3.35,,,,,,,Meteor_F_Mk_4_G.41F
f-84g_italy,147.0,62.25,1.03,1.15,3.9,4.47,611.0,73.18,0.96,0.95,2.38,2.45,30.0,,,,,,F-84G-21-RE
fiat_g91_ps,94.0,50.0,1.21,1.32,0.96,0.94,300.0,57.7,0.62,0.66,1.58,1.77,,,,,,,G.91_pre-serie
yak-15,43.0,,,2.82,,,145.0,70.0,2.48,1.53,0.3,0.24,,,,,,,Yak-15
venom_fb4,66.0,42.31,1.31,1.53,4.35,4.4,350.0,83.06,0.97,1.41,1.75,2.75,,,,,,,Venom_FB.4
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,248.0,76.71,0.48,0.59,5.98,7.31,1160.0,64.72,0.13,0.15,2.46,2.98,5.0,,,,,,Ar_234_C-3
meteor_fmk3_navy,23.0,,1.0,1.0,,,180.0,50.32,1.65,2.26,0.61,0.85,,,,,,,Sea_Meteor_F_Mk_3
mig-17,414.0,60.56,2.75,3.84,1.68,2.3,921.0,51.92,1.28,1.91,0.33,0.52,17.0,,2.44,2.44,,,MiG-17
b-57b,895.0,71.19,0.12,0.11,5.18,4.64,491.0,43.71,0.09,0.08,1.9,1.74,193.0,100.0,1.0,0.31,2.94,1.25,B-57B
f9f-2,363.0,67.13,1.48,1.82,3.6,4.4,121.0,36.21,2.07,1.75,3.18,2.46,,,,,,,F9F-2
mig-15,681.0,61.0,2.66,3.33,1.11,1.38,1604.0,52.44,1.37,1.76,0.55,0.72,,,,,,,MiG-15bis
