name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,66.0,100.0,8.0,8.0,0.04,0.04,1544.0,62.27,1.29,1.9,0.59,0.85,168.0,100.0,5.5,1.28,2.0,0.12,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,25.0,100.0,1.0,1.0,,,293.0,51.77,1.54,1.7,0.08,0.08,114.0,,,1.83,,,◔MiG-29
su_27sm,1335.0,69.92,5.96,7.08,0.22,0.24,7038.0,53.04,1.35,1.61,0.08,0.09,1036.0,44.29,6.92,1.44,0.35,0.06,Su-27SM
f_15c_msip2,2461.0,72.41,4.46,4.6,0.31,0.31,12842.0,60.64,1.76,2.39,,0.05,1068.0,94.84,17.36,2.17,,,F-15C_MSIP_II
f_15j_kai,30.0,50.0,6.5,4.3,,,4049.0,59.95,2.11,2.87,0.02,0.04,235.0,,16.21,1.91,,,F-15J(M)
saab_jas39c,121.0,72.58,5.6,4.23,,,2928.0,61.73,1.63,1.94,0.12,0.14,344.0,,15.67,1.29,,,JAS39C
mig-21_bison,26.0,50.0,3.0,3.0,,,2529.0,59.32,1.54,2.09,0.1,0.15,142.0,100.0,6.88,1.33,,,MiG-21_Bison
f-4f_kws_lv,24.0,100.0,2.0,1.0,,,1138.0,58.11,1.36,1.38,0.2,0.2,33.0,,,0.74,,,◄F-4F_KWS_LV
j_11a,,,,,,,944.0,52.51,1.58,2.14,0.01,0.01,26.0,,,,,,J-11A
f_15c_baz_msip,,,,,,,459.0,64.43,2.51,4.5,0.13,0.16,21.0,,,1.0,,,Baz_Meshupar
av_8b_plus,1387.0,65.69,2.24,2.8,0.64,0.79,3336.0,58.59,1.65,2.15,0.3,0.38,437.0,74.3,12.07,2.6,0.81,0.23,AV-8B_Plus
f_16a_block_15_belgium,27.0,,,1.83,,,118.0,60.81,1.03,0.97,0.09,0.08,56.0,,,1.66,,,F-16A
f_16am_block_15_mlu_belgium,4.0,,,3.0,,1.0,675.0,67.05,1.45,1.63,0.39,0.44,41.0,,,2.02,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,125.0,34.44,1.47,1.57,0.08,0.11,19.0,,,1.0,,,F-16A_ADF
tornado_f3_late,119.0,58.6,4.04,4.06,0.03,0.05,124.0,45.38,1.58,1.45,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,316.0,55.77,1.73,1.55,0.29,0.27,2082.0,52.84,1.63,1.82,0.08,0.1,1062.0,,16.14,1.77,,,MiG-29
sea_harrier_fa2,48.0,43.1,1.74,2.02,,,430.0,54.0,1.25,1.43,,,21.0,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,542.0,45.76,0.95,1.01,0.2,0.21,104.0,97.92,1.29,0.63,,,21.0,,,0.62,,,F-16A_ADF
f_16a_block_10,421.0,44.82,0.71,0.77,1.18,1.17,878.0,52.07,0.91,0.91,0.3,0.31,436.0,100.0,18.3,2.45,2.34,0.26,F-16A
f-4ej_kai,18.0,100.0,1.0,3.33,3.6,1.11,1003.0,53.76,1.61,1.86,0.18,0.21,111.0,,5.0,1.65,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,159.0,63.19,2.2,4.53,6.14,11.41,441.0,41.02,0.4,0.45,1.22,1.33,38.0,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,31.0,100.0,1.85,1.85,2.85,2.85,188.0,61.08,1.07,1.3,0.6,0.85,38.0,,,3.24,,,F-16A_MLU_(China)
f_14a_iriaf,12.0,100.0,4.0,4.0,,,4226.0,55.06,1.52,1.96,,,56.0,,,1.17,,,F-14A_IRIAF
saab_ja37d,,,,,,,616.0,57.0,1.67,1.88,0.1,0.13,4.0,,,,,,JA37D
tornado_ids_de_assta1,63.0,97.71,0.7,0.7,8.9,8.81,259.0,59.43,0.19,0.25,1.55,1.65,29.0,,,1.0,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,13.0,100.0,3.0,2.85,6.33,6.08,260.0,83.82,1.19,1.82,2.0,3.98,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,50.0,75.0,2.52,2.68,0.35,0.6,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,112.0,53.76,0.06,0.05,2.02,2.15,42.0,,,,,,Tornado_IDS_(1995)
tornado_gr1,114.0,82.47,1.31,1.23,9.66,9.55,94.0,46.38,0.4,0.64,1.47,2.77,74.0,,,,,0.27,Tornado_GR.1
f_16aj,9.0,100.0,0.6,0.6,1.8,1.8,867.0,48.75,0.8,0.81,0.28,0.27,158.0,,,1.19,,,F-16AJ
mig_29_9_12_germany,40.0,100.0,1.63,1.0,,,1519.0,54.26,1.35,1.66,0.03,0.05,318.0,,,2.87,,,◊MiG-29
f-4e_kurnass_2000,,,,,,,220.0,64.8,1.54,1.88,2.18,2.65,30.0,,,1.71,,1.24,Kurnass_2000
yak_141,107.0,48.78,1.66,2.33,,,1177.0,58.33,1.73,2.13,0.07,0.1,341.0,,23.0,2.38,0.08,,Yak-141
tornado_f3,95.0,52.22,2.34,3.56,0.13,0.18,1149.0,65.09,2.15,2.92,0.06,0.06,43.0,100.0,15.0,6.74,,,Tornado_F.3
f_14b,230.0,55.06,0.64,0.83,1.34,2.05,6304.0,59.88,1.76,2.23,0.08,0.1,1036.0,100.0,19.25,2.18,,,F-14B
mirage_2000_5f,75.0,50.0,5.87,6.38,,,7242.0,67.03,2.05,2.82,0.1,0.1,428.0,,21.25,1.86,4.0,0.15,Mirage_2000-5F
j_8f,26.0,100.0,5.88,5.88,0.62,0.62,1100.0,56.46,2.0,2.12,,,198.0,,,1.83,,,J-8F
tornado_adv,25.0,,,,,,443.0,70.29,2.19,3.35,0.14,0.21,77.0,,,4.67,,,Tornado_ADV
mig_29smt_9_19,879.0,66.55,3.65,4.61,0.23,0.29,3919.0,58.2,1.53,1.63,,,526.0,36.99,5.8,1.44,0.03,0.01,MiG-29SMT
f_16c_block_50,2263.0,68.09,3.3,3.57,0.41,0.45,9091.0,55.98,1.43,1.65,0.15,0.19,1287.0,96.55,13.07,1.82,1.89,0.27,F-16C
av_8b_plus_italy,25.0,100.0,3.4,3.4,2.0,2.0,828.0,60.74,1.25,1.88,0.83,1.25,208.0,,,2.37,,0.24,AV-8B_Plus
f_16d_block_40_barak_2,30.0,100.0,10.55,7.07,4.82,3.74,1155.0,52.47,1.45,1.6,0.09,0.11,341.0,92.26,9.2,2.08,0.61,0.16,Barak_II
f_14a_early,208.0,64.14,1.39,1.67,0.69,0.81,10086.0,62.61,1.97,2.39,0.1,0.1,193.0,100.0,8.39,1.63,,,F-14A_Early
mig_29_9_12g,89.0,47.62,4.84,4.92,,,1671.0,61.88,1.9,2.22,0.1,0.1,245.0,,,2.05,,,◄MiG-29G
jh_7a,44.0,100.0,2.88,2.88,4.62,4.62,396.0,61.01,0.52,0.64,2.71,3.41,233.0,,0.45,0.04,0.38,0.08,JH-7A
f_15a,1208.0,59.61,1.9,2.19,0.51,0.6,1430.0,56.29,1.49,1.65,0.09,0.09,287.0,100.0,13.64,2.36,,,F-15A
mirage_2000c_s4,42.0,97.22,4.78,2.23,1.23,0.37,4034.0,60.2,1.55,2.07,0.08,0.1,397.0,,35.25,2.94,,,Mirage_2000C-S4
su_27,603.0,61.71,2.64,2.76,0.34,0.35,2806.0,52.18,1.24,1.44,0.02,0.03,306.0,,5.87,1.95,,,Su-27
saab_jas39a,17.0,100.0,3.0,2.59,,,2136.0,65.87,1.41,1.93,0.37,0.51,99.0,,,3.51,,,JAS39A
mirage_4000,5.0,,,1.4,,,726.0,66.52,1.84,2.46,0.09,0.11,132.0,50.0,10.0,4.32,,,Mirage_4000
f_15j,10.0,50.0,1.5,1.5,2.0,2.0,1280.0,58.87,1.91,2.21,0.14,0.17,200.0,,,3.22,,,F-15J
