name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,22.0,66.67,2.3,2.63,0.7,1.0,226.0,60.78,0.95,1.46,0.34,0.5,,,,,,,Mirage_F1CT
etndard_4m,22.0,,,,,,295.0,71.29,0.54,0.84,1.89,2.53,,,,,,,Etendard_IVM
f-100d,188.0,53.85,1.33,1.05,1.11,0.99,643.0,55.19,1.39,1.64,0.16,0.17,15.0,,,,,,F-100D
mig-19pt,30.0,,,0.77,,,578.0,53.53,0.89,1.1,0.14,0.19,,,,,,,MiG-19PT
javelin_fmk9,34.0,100.0,1.71,1.71,,,133.0,57.11,2.36,2.93,0.19,0.16,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,86.0,54.49,1.0,1.79,0.65,1.23,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,47.0,66.67,1.3,1.24,0.3,0.24,,,,,,,F-86K
hunter_f6,5.0,,,1.0,,,34.0,50.0,1.15,2.19,0.44,0.81,,,,,,,Hunter_F.6
md_450b_barougan,,,,,,,163.0,100.0,1.47,3.03,1.91,3.87,,,,,,,M.D.450B_Barougan
me-262c-2b,15.0,63.33,0.63,1.0,,,442.0,80.59,2.94,9.02,0.1,0.33,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,647.0,74.25,0.56,0.79,1.31,1.9,,,,,,,MiG-15bis_ISH
f-86f-35,,,,,,,18.0,,,2.0,,1.0,2.0,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,729.0,70.0,1.05,1.58,1.25,1.88,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,26.0,50.0,1.0,1.27,,,,,,,,,,,,,,,Yak-17
f-86f-30_japan,38.0,50.0,1.0,2.0,,,383.0,71.65,1.27,1.08,1.2,1.11,,,,,,,F-86F-30_
yak-30d,38.0,90.48,7.33,7.62,,,15.0,100.0,1.0,1.0,1.0,1.0,,,,,,,Yak-30
hunter_f1,,,,,,,1.0,,,,,,,,,,,,Hunter_F_1
me-163b,14.0,,,,,,804.0,74.02,3.19,9.79,0.11,0.32,,,,,,,Me_163_B
vampire_fb52_finland,,,,,,,75.0,50.0,0.78,1.41,1.44,2.27,,,,,,,Vampire_FB_52A
f-86f-40_japan,38.0,50.0,1.5,1.62,,,289.0,60.73,1.98,1.75,0.77,0.64,,,,,,,F-86F-40_
yak-23,14.0,50.0,1.0,2.0,0.5,1.0,224.0,62.14,0.87,1.26,0.3,0.45,,,,,,,Yak-23
f9f-8,56.0,66.42,1.45,1.86,0.74,0.86,232.0,38.69,0.85,1.23,0.85,1.25,24.0,,,1.5,,,F9F-8
f-86a-5,245.0,59.86,1.06,1.45,0.24,0.33,447.0,57.55,1.02,1.3,0.76,1.02,,,,,,,F-86A-5
f3d_1,69.0,47.69,1.09,1.21,1.92,2.15,432.0,42.82,0.62,0.73,2.77,3.21,,,,,,,F3D-1
r2y2_kai,71.0,55.77,3.71,2.68,2.77,1.68,113.0,100.0,0.39,0.31,2.09,1.89,,,,,,,R2Y2_Kai_V3
r2y2_v1,67.0,83.33,1.98,2.19,2.33,1.77,56.0,100.0,2.0,2.0,3.0,3.0,13.0,,,,,,R2Y2_Kai_V1
r2y2_v2,104.0,57.69,1.36,2.21,1.72,2.69,86.0,82.76,0.64,0.59,1.12,1.08,,,,,,,R2Y2_Kai_V2
me-262a-1a,1.0,,,,,,369.0,44.48,1.28,1.79,0.31,0.4,,,,,,,Me_262_A-1a
f-86f-2,55.0,24.4,1.18,1.82,0.24,0.46,354.0,82.91,3.23,8.32,0.24,0.6,,,,,,,F-86F-2
f-86_canadair_german,34.0,100.0,1.0,0.86,,,323.0,50.25,1.24,1.93,0.68,1.05,,,,,,,CL-13A_Mk_5
f-84g,168.0,52.08,1.07,1.36,0.32,0.39,305.0,53.47,1.06,1.86,2.31,3.6,,,,,,,F-84G-21-RE
la_200_toriy,47.0,50.0,1.51,2.07,,,310.0,88.1,1.98,1.82,0.53,0.5,,,,,,,La-200
md_452_mystere_2c_preproduction,,,,,,,39.0,100.0,3.91,2.98,1.83,1.25,,,,,,,M.D.452_IIC
sea_hawk_fga6,,,,,,,238.0,60.77,0.46,0.68,1.22,1.85,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,,,,,,,7.0,100.0,2.0,2.0,2.0,2.0,,,,,,,Sea_Venom_FAW_20
arado-234,,,,,,,723.0,56.79,,,4.7,6.15,,,,,,,Ar_234_B-2
fj_4b,,,,,,,51.0,52.5,1.5,2.37,0.9,1.27,,,,,,,FJ-4B
f-84g_france,,,,,,,349.0,91.77,2.24,1.79,6.52,4.87,,,,,,,F-84G-26-RE
tu_14t,15.0,,,1.0,,4.4,66.0,,,,,0.64,,,,,,,Tu-14T
il_28sh,27.0,,,,,2.71,455.0,68.52,0.14,0.16,1.25,1.47,,,,,,,IL-28Sh
mig-15bis_nr23_german,47.0,50.0,2.68,5.35,0.5,1.0,462.0,60.2,1.29,2.01,0.28,0.45,,,,,,,MiG-15bis
attaker_fb1,80.0,82.19,0.7,0.75,4.08,3.8,91.0,79.03,0.25,0.53,0.71,1.38,,,,,,,Attacker_FB_1
f-86f-25,235.0,56.99,1.12,1.27,0.32,0.37,48.0,80.0,1.8,1.8,,,,,,,,,F-86F-25
me-262a-2a,19.0,,,2.0,,2.0,344.0,65.67,2.53,6.52,1.1,2.82,,,,,,,Me_262_A-2a
fj_4b_agm_12b,,,,,,,121.0,81.03,1.57,2.94,3.78,6.11,,,,,,,FJ-4B_VMF-232
la-15,90.0,19.12,2.05,2.15,0.25,0.09,170.0,55.15,1.46,3.0,0.15,0.39,,,,,,,La-15
he-162a-2,57.0,82.72,2.12,3.32,0.23,0.45,271.0,55.74,1.34,2.97,0.15,0.25,,,,,,,He_162_A-2
yak-15_early,39.0,49.07,1.0,1.97,,,131.0,96.14,2.53,4.26,0.05,0.06,,,,,,,Yak-15P
me-163b-0,8.0,,,,,,81.0,54.6,1.21,2.95,,,,,,,,,Me_163_B-0
f-84b,201.0,63.37,1.43,1.47,4.86,5.0,667.0,62.07,0.99,1.29,1.57,2.0,,,,,,,F-84B-26
f-80a,252.0,62.42,0.83,0.85,0.44,0.43,532.0,65.52,1.15,1.74,1.37,2.08,,,,,,,F-80A-5
kitsuka,64.0,50.0,0.5,0.5,0.41,0.41,127.0,80.36,1.53,1.5,0.61,0.66,,,,,,,Kikka
f9f-5,66.0,74.36,1.8,2.14,1.21,1.45,41.0,,0.04,0.01,0.36,0.17,,,,,,,F9F-5
go229_v3,39.0,100.0,4.41,3.31,1.48,1.07,196.0,48.92,2.02,1.7,0.9,0.81,28.0,100.0,1.0,1.0,,,Ho_229_V3
il_28,16.0,50.0,0.5,0.44,1.75,4.44,244.0,60.24,,,1.52,1.32,,,,,,,IL-28
mig-9_ussr,56.0,50.0,0.37,1.44,,,170.0,57.93,2.03,2.59,0.08,0.15,,,,,,,MiG-9_/L
j8m1,,,,,,,44.0,100.0,3.0,2.63,2.0,1.81,,,,,,,Ki-200
meteor_fmk3,37.0,50.0,2.0,2.0,2.0,2.0,54.0,100.0,1.6,1.67,0.8,0.25,,,,,,,Meteor_F_Mk_3
meteor_fmk8,72.0,71.15,1.67,1.26,4.46,3.14,357.0,82.18,2.05,4.36,1.58,3.09,,,,,,,Meteor_F_Mk_8_G.41K
