name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,,,,,,,40.0,50.0,1.7,1.21,,,4.0,50.0,0.5,1.0,0.5,1.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,30.0,,1.0,1.0,,,50.0,,,1.0,,,◔MiG-29
su_27sm,444.0,82.69,4.41,4.18,0.28,0.29,1433.0,51.01,1.49,1.71,,,106.0,100.0,4.89,1.07,,,Su-27SM
f_15c_msip2,88.0,52.78,4.07,4.27,0.47,0.55,643.0,53.23,1.52,2.45,0.02,0.05,,,,,,,F-15C_MSIP_II
f_15j_kai,20.0,100.0,4.53,4.53,0.06,0.06,582.0,62.07,2.56,3.57,0.13,0.18,,,,,,,F-15J(M)
saab_jas39c,13.0,50.0,1.0,2.0,,,579.0,76.38,1.31,1.58,0.63,0.78,35.0,,,1.2,,,JAS39C
mig-21_bison,,,,,,,1786.0,59.83,1.18,1.53,0.15,0.22,7.0,,,2.0,,,MiG-21_Bison
f-4f_kws_lv,27.0,87.5,17.13,18.81,1.51,1.63,289.0,81.35,1.52,1.43,0.14,0.14,26.0,,,1.73,,,◄F-4F_KWS_LV
j_11a,11.0,,,1.0,,2.0,35.0,50.0,1.5,1.06,,,,,,,,,J-11A
f_15c_baz_msip,24.0,100.0,3.2,3.2,,,10.0,100.0,2.0,1.67,,,,,,,,,Baz_Meshupar
av_8b_plus,4.0,,,1.0,,,143.0,36.38,1.22,1.34,0.04,0.07,33.0,,,1.2,,0.4,AV-8B_Plus
f_16a_block_15_belgium,5.0,,,0.88,,,73.0,55.13,0.85,1.48,0.02,0.03,,,,,,,F-16A
f_16am_block_15_mlu_belgium,52.0,54.17,1.93,2.36,0.93,0.79,50.0,71.43,0.87,1.17,0.3,0.39,22.0,,,2.63,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,55.0,29.17,0.95,1.23,0.14,0.23,5.0,,,2.0,,,F-16A_ADF
tornado_f3_late,36.0,2.78,0.06,0.06,,,,,,,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,47.0,25.92,0.97,1.12,,,373.0,56.69,1.03,1.05,0.03,0.03,11.0,,,1.9,,,MiG-29
sea_harrier_fa2,41.0,48.15,0.63,1.19,0.47,0.88,23.0,50.0,0.68,1.35,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,99.0,57.42,1.71,1.99,0.47,0.56,129.0,50.61,1.22,0.99,0.02,0.02,,,,,,,F-16A_ADF
f_16a_block_10,142.0,60.38,1.5,1.52,0.54,0.55,199.0,42.09,0.95,1.0,0.73,0.89,61.0,,,1.24,,0.19,F-16A
f-4ej_kai,,,,,,,192.0,53.62,1.06,1.61,0.15,0.18,9.0,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,16.0,75.0,1.5,1.5,5.0,5.0,268.0,56.83,0.38,0.39,1.49,1.4,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,,,,,,,127.0,66.29,1.39,2.17,0.35,0.43,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,62.0,68.0,4.08,4.19,0.02,0.05,2154.0,53.1,1.39,1.45,0.05,0.05,85.0,,,0.6,,,F-14A_IRIAF
saab_ja37d,,,,,,,,,,,,,,,,,,,JA37D
jf_17,2.0,,,3.5,,,535.0,61.53,1.28,1.58,0.43,0.55,6.0,,,1.0,,,JF-17
j_10a,33.0,,,2.19,,0.42,469.0,67.16,1.96,1.93,0.15,0.14,,,,,,,J-10A
f_16c_block_40_barak_2,30.0,100.0,1.7,1.88,,,107.0,81.13,1.38,1.82,0.57,0.85,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,90.0,56.72,0.03,0.04,1.01,1.26,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,,,,,,,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,50.0,100.0,2.85,2.7,,,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,,,,,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,,,,,,,26.0,100.0,0.94,0.94,0.67,0.67,,,,,,,Tornado_GR.1
f_16aj,,,,,,,300.0,59.28,1.2,1.15,0.53,0.45,,,,,,,F-16AJ
mig_29_9_12_germany,,,,,,,235.0,46.7,1.2,1.21,0.08,0.1,43.0,,,1.2,,,◊MiG-29
f-4e_kurnass_2000,,,,,,,216.0,79.79,0.16,0.2,2.37,2.77,,,,,,,Kurnass_2000
yak_141,65.0,46.67,0.3,0.16,0.3,0.48,157.0,49.54,1.56,1.95,0.02,0.02,73.0,,,1.51,,,Yak-141
tornado_f3,33.0,,,,,,80.0,84.62,3.19,1.96,,,,,,,,,Tornado_F.3
f_14b,,,,,,,107.0,60.27,1.14,1.21,0.13,0.11,25.0,,,,,,F-14B
