name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,4.0,100.0,1.0,1.0,1.0,1.0,89.0,65.19,1.79,2.19,0.67,0.92,,,,,,,Mirage_F1CT
etndard_4m,5.0,100.0,0.4,0.4,5.4,5.4,206.0,78.99,1.38,1.35,1.76,1.78,,,,,,,Etendard_IVM
f-100d,170.0,77.57,1.24,1.03,3.34,2.67,418.0,54.17,1.55,1.33,0.45,0.38,,,,,,,F-100D
mig-19pt,207.0,45.48,1.36,1.38,0.42,0.4,631.0,57.15,2.05,2.64,0.31,0.41,41.0,100.0,3.7,,,,MiG-19PT
javelin_fmk9,3.0,,,,,,242.0,62.59,1.81,6.58,0.43,1.38,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,112.0,46.79,1.51,1.9,3.1,3.34,,,,,,,M.D.454_IVA
f-86k_late,5.0,100.0,1.0,1.0,,,8.0,,1.0,1.0,,,,,,,,,F-86K
hunter_f6,6.0,100.0,2.0,1.17,2.0,2.0,92.0,74.29,3.14,5.04,1.83,2.03,29.0,,,2.42,,,Hunter_F.6
md_450b_barougan,4.0,,,1.0,,0.5,58.0,80.77,0.48,0.65,1.9,2.33,,,,,,,M.D.450B_Barougan
me-262c-2b,15.0,,,,,,75.0,97.53,3.36,9.9,0.2,0.98,,,,,,,Me_262_C-2b
mig-15bis_ish,4.0,,,,,,201.0,90.0,1.17,1.13,2.53,2.53,,,,,,,MiG-15bis_ISH
f-86f-35,35.0,,,0.73,,0.87,189.0,54.09,1.19,1.32,0.51,0.56,,,,,,,F-86F-35
meteor_fmk8_reaper,4.0,,2.0,2.0,0.5,0.5,248.0,80.53,1.02,0.96,2.47,2.3,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,22.0,25.0,,,,,,,,,,,Canberra_B_Mk_2
yak-17,84.0,74.08,3.17,3.03,1.29,1.06,42.0,73.04,2.29,7.13,0.67,2.13,,,,,,,Yak-17
f-86f-30_japan,22.0,93.18,1.0,1.14,0.55,0.68,353.0,67.7,2.24,3.29,1.41,1.92,,,,,,,F-86F-30_
yak-30d,96.0,51.08,1.93,3.32,0.75,1.3,8.0,,,,,,,,,,,,Yak-30
hunter_f1,19.0,50.0,0.5,1.0,0.5,0.97,37.0,,,2.5,,1.0,,,,,,,Hunter_F_1
me-163b,27.0,47.62,1.43,3.23,,,208.0,87.61,3.63,7.26,0.84,1.28,,,,,,,Me_163_B
vampire_fb52_finland,,,,,,,79.0,66.96,0.53,0.62,1.74,2.25,,,,,,,Vampire_FB_52A
f-86f-40_japan,22.0,93.18,0.93,1.0,0.93,1.0,412.0,60.32,1.16,1.77,0.95,1.45,,,,,,,F-86F-40_
yak-23,39.0,93.94,2.11,2.14,2.27,2.3,76.0,74.7,2.39,6.41,0.56,1.55,,,,,,,Yak-23
f9f-8,38.0,50.0,1.09,1.77,1.14,1.86,347.0,46.03,1.73,1.61,0.68,0.65,5.0,,,1.0,,,F9F-8
f-86a-5,23.0,52.63,0.66,1.21,1.55,3.05,226.0,56.98,1.71,2.67,0.97,1.62,,,,,,,F-86A-5
f3d_1,36.0,50.0,0.5,0.5,2.83,2.83,456.0,65.2,0.92,0.74,2.66,2.04,,,,,,,F3D-1
r2y2_kai,22.0,93.18,1.16,1.23,1.27,1.41,108.0,79.89,1.37,1.51,1.61,1.63,,,,,,,R2Y2_Kai_V3
r2y2_v1,22.0,90.91,1.23,1.41,3.41,3.68,138.0,52.58,0.53,0.78,1.42,2.25,7.0,,,,,,R2Y2_Kai_V1
r2y2_v2,22.0,93.18,1.39,1.45,2.55,2.68,37.0,78.95,1.0,,0.11,,,,,,,,R2Y2_Kai_V2
me-262a-1a,30.0,100.0,2.0,1.1,,,254.0,83.01,2.17,3.0,1.61,2.19,,,,,,,Me_262_A-1a
f-86f-2,164.0,73.82,0.7,0.58,2.09,1.88,293.0,65.82,1.79,2.05,1.49,1.64,6.0,,,1.0,,,F-86F-2
f-86_canadair_german,14.0,100.0,2.0,2.29,5.0,2.71,169.0,96.51,4.31,4.25,1.69,1.8,,,,,,,CL-13A_Mk_5
f-84g,30.0,100.0,1.37,1.23,5.32,4.38,53.0,92.06,3.73,3.88,4.08,3.91,,,,,,,F-84G-21-RE
la_200_toriy,80.0,73.68,1.95,1.69,0.37,0.5,169.0,78.46,3.1,2.94,1.83,1.69,,,,,,,La-200
md_452_mystere_2c_preproduction,21.0,66.67,3.0,4.5,0.7,1.0,131.0,75.37,0.96,1.37,0.97,1.37,,,,,,,M.D.452_IIC
sea_hawk_fga6,,,,,,,89.0,85.42,0.92,1.29,2.35,3.17,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,6.0,,,,,,14.0,,,,,,,,,,,,Sea_Venom_FAW_20
arado-234,31.0,,,,,3.0,933.0,66.72,,,3.51,5.04,,,,,,,Ar_234_B-2
fj_4b,61.0,50.0,0.6,0.6,2.8,2.73,40.0,92.86,3.36,3.35,2.21,1.96,,,,,,,FJ-4B
f-84g_france,10.0,50.0,0.67,1.0,0.5,0.88,285.0,63.75,2.08,2.85,2.2,2.67,,,,,,,F-84G-26-RE
tu_14t,49.0,77.59,,,6.72,6.67,176.0,33.93,0.66,0.89,0.43,0.48,,,,,,,Tu-14T
il_28sh,117.0,74.52,0.14,0.17,9.32,10.07,382.0,65.17,0.42,0.49,2.25,2.66,,,,,,,IL-28Sh
mig-15bis_nr23_german,10.0,,,3.9,,2.8,686.0,61.66,1.54,2.14,0.64,0.88,,,,,,,MiG-15bis
attaker_fb1,34.0,80.67,0.3,0.32,2.92,3.24,207.0,71.35,1.14,1.14,1.88,1.89,,,,,,,Attacker_FB_1
f-86f-25,44.0,100.0,2.07,1.38,1.73,1.21,46.0,42.71,1.89,1.46,0.73,0.64,,,,,,,F-86F-25
me-262a-2a,18.0,50.0,5.5,,0.5,,182.0,78.27,2.67,6.95,0.72,2.0,,,,,,,Me_262_A-2a
fj_4b_agm_12b,18.0,100.0,1.0,1.0,8.0,8.0,81.0,63.79,0.43,0.61,4.12,3.85,,,,,,,FJ-4B_VMF-232
la-15,219.0,57.24,2.02,2.64,0.98,1.3,316.0,83.18,2.82,12.59,0.47,2.29,,,,,,,La-15
he-162a-2,18.0,,,1.0,,,196.0,68.55,4.45,7.97,0.25,0.52,,,,,,,He_162_A-2
yak-15_early,37.0,34.09,2.0,3.36,1.16,2.18,119.0,55.38,1.67,5.07,0.18,0.61,,,,,,,Yak-15P
