name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,140.0,78.22,2.79,3.05,,,335.0,66.49,1.44,1.94,0.27,0.36,27.0,,,2.0,,,Mirage_F1CT
etndard_4m,63.0,68.64,0.9,1.27,0.95,1.3,710.0,65.29,1.51,2.27,0.82,1.22,38.0,,,3.14,,,Etendard_IVM
f-100d,394.0,63.26,2.42,1.51,1.28,0.79,608.0,57.2,0.94,1.14,0.56,0.67,23.0,,,1.0,,,F-100D
mig-19pt,359.0,57.34,3.13,2.62,0.56,0.46,1260.0,60.38,1.32,1.92,0.18,0.24,,,,,,,MiG-19PT
javelin_fmk9,139.0,62.72,1.13,1.15,0.69,0.77,447.0,81.07,2.53,3.63,0.79,1.12,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,147.0,74.17,1.16,1.11,2.53,2.34,13.0,,,1.44,,1.44,,,,,,,M.D.454_IVA
f-86k_late,93.0,74.04,1.09,1.15,0.28,0.24,16.0,,,,,,,,,,,,F-86K
hunter_f6,42.0,100.0,7.8,2.38,1.0,0.38,211.0,69.25,2.63,2.71,1.62,1.53,,,,,,,Hunter_F.6
md_450b_barougan,114.0,70.56,0.84,0.84,2.32,2.29,129.0,50.0,2.69,3.7,4.19,5.81,,,,,,,M.D.450B_Barougan
me-262c-2b,16.0,,,1.13,,1.06,435.0,87.06,2.82,8.24,0.23,0.7,,,,,,,Me_262_C-2b
mig-15bis_ish,15.0,53.33,0.46,0.45,0.46,0.95,749.0,69.64,0.98,1.44,1.1,1.67,65.0,,2.44,1.11,4.0,0.46,MiG-15bis_ISH
f-86f-35,145.0,88.39,1.84,1.2,2.5,1.63,442.0,50.99,1.34,1.6,1.54,1.88,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,589.0,72.33,0.86,0.98,2.17,2.46,13.0,,1.0,1.0,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,109.0,60.0,2.23,2.87,0.75,1.14,98.0,92.05,2.28,3.78,0.92,1.61,,,,,,,Yak-17
f-86f-30_japan,19.0,,,,,,603.0,68.95,1.52,1.87,1.22,1.45,,,,,,,F-86F-30_
yak-30d,129.0,40.55,2.11,2.14,0.63,0.53,110.0,93.0,3.72,3.16,1.95,1.6,,,,,,,Yak-30
