name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mig-21_bison,15.0,,5.0,5.0,,,1669.0,62.86,1.85,2.61,0.1,0.1,127.0,100.0,16.91,4.29,,,MiG-21_Bison
tornado_f3_late,3.0,50.0,5.0,5.0,,,101.0,40.0,2.15,1.28,,,,,,,,,Tornado_F.3_Late
sea_harrier_fa2,24.0,100.0,1.0,,,,46.0,50.0,1.5,3.0,,,,,,,,,Sea_Harrier_FA_2
kfir_c7,10.0,100.0,4.0,4.0,1.0,1.0,150.0,90.18,1.72,2.3,,0.01,8.0,,,3.0,,,Kfir_C.7
mirage_f1ct,21.0,100.0,1.63,0.32,1.88,0.35,205.0,57.49,1.38,2.15,0.34,0.58,,,,,,,Mirage_F1CT
etndard_4m,2.0,,,1.0,,3.0,156.0,71.43,2.7,1.98,2.3,1.63,,,,,,,Etendard_IVM
f-100d,15.0,100.0,1.9,1.75,,,79.0,58.93,1.53,1.58,0.08,0.08,,,,,,,F-100D
lightning_f6,64.0,53.03,0.99,0.91,0.08,0.05,66.0,45.14,1.54,1.95,,,,,,,,,Lightning_F.6
mig-19pt,52.0,50.0,1.55,2.41,,,140.0,61.46,2.47,1.13,0.04,0.02,,,,,,,MiG-19PT
javelin_fmk9,59.0,50.0,1.28,1.33,0.32,0.32,74.0,95.33,1.67,1.26,0.74,0.51,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,14.0,100.0,2.0,1.57,1.0,1.0,26.0,100.0,1.0,1.0,2.0,2.0,,,,,,,M.D.454_IVA
buccaneer_s1,22.0,50.0,,,5.0,5.0,66.0,100.0,,,3.82,2.78,2.0,,,,,,Buccaneer_S.1
f-86k_late,,,,,,,61.0,65.48,1.77,2.52,0.83,1.26,,,,,,,F-86K
hunter_f6,34.0,16.67,1.72,1.98,,,17.0,50.0,2.0,4.0,1.0,2.0,29.0,100.0,3.29,2.67,,,Hunter_F.6
a_4e_late_iaf,,,,,,,310.0,56.01,0.58,0.97,1.35,2.29,,,,,,,A-4E_(Israel)
a_4e_early_iaf,5.0,,,,,1.4,118.0,63.14,0.12,0.1,2.47,2.69,,,,,,,A-4E_Early_(M)_(Israel)
