name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
mig-15bis_nr23_german,624.0,57.96,2.75,2.95,0.39,0.4,4724.0,58.38,1.07,1.54,0.17,0.24,,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,98.0,68.18,1.2,1.0,2.67,2.11,408.0,74.57,1.32,2.08,0.85,1.3,13.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,496.0,57.31,1.05,0.85,1.12,0.9,599.0,57.24,1.03,1.25,0.34,0.4,9.0,100.0,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,18.0,100.0,1.5,2.29,3.0,2.29,370.0,75.49,2.47,2.16,1.9,1.75,8.0,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,257.0,53.09,0.79,0.69,1.63,1.45,6210.0,72.32,0.55,0.6,1.69,1.81,188.0,81.27,2.39,1.06,2.24,0.96,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,200.0,65.32,2.01,1.6,0.12,0.08,535.0,46.64,1.31,1.93,0.13,0.21,85.0,,4.67,0.65,,0.1,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,126.0,79.37,4.52,2.18,0.46,0.18,374.0,51.74,2.06,2.6,0.58,0.7,,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,111.0,57.43,1.42,1.53,0.17,0.2,38.0,47.0,1.35,1.57,,,7.0,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,309.0,56.91,4.08,4.91,0.31,0.4,105.0,54.24,2.72,4.82,0.05,0.08,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,620.0,54.41,2.4,2.05,1.18,1.0,1270.0,69.69,0.84,0.9,1.12,1.22,66.0,100.0,1.0,0.14,1.0,0.59,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,407.0,53.78,1.15,1.25,0.8,0.89,1443.0,66.58,1.1,1.63,0.94,1.4,38.0,100.0,2.0,2.0,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,69.0,48.96,3.98,8.18,0.79,1.82,742.0,57.3,1.42,1.62,0.73,0.86,3.0,,,2.0,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,253.0,58.61,0.93,1.21,1.71,2.14,110.0,83.11,2.53,2.48,0.24,0.3,12.0,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,242.0,70.39,2.34,1.23,1.72,0.92,438.0,50.75,0.89,0.99,0.68,0.75,24.0,,4.63,4.86,0.38,0.14,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,296.0,74.32,0.35,0.24,6.48,4.28,465.0,59.64,0.11,0.08,1.47,1.04,291.0,45.68,1.06,0.46,0.96,0.57,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,103.0,82.14,1.64,1.43,0.5,0.61,470.0,53.94,1.17,1.89,0.2,0.3,,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,114.0,62.58,3.86,3.71,0.42,0.44,261.0,61.91,1.66,1.93,0.08,0.05,,,,,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,123.0,51.96,1.48,1.32,0.82,0.97,356.0,76.95,2.0,2.92,0.93,1.35,29.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,236.0,61.57,1.17,1.37,1.05,1.21,263.0,78.14,2.25,1.95,0.34,0.28,95.0,100.0,7.63,7.3,0.9,1.0,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,268.0,54.03,1.09,1.1,1.21,1.1,435.0,56.59,0.99,1.09,0.57,0.57,99.0,100.0,6.08,2.39,0.67,0.42,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,83.0,95.45,2.2,1.49,2.91,2.0,1058.0,53.78,0.68,0.85,1.01,1.27,4.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,217.0,85.89,,,8.46,5.72,146.0,86.42,,,0.84,1.16,59.0,100.0,,,,,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,80.0,76.37,1.3,1.05,1.09,0.9,3595.0,54.63,0.1,0.11,1.4,1.51,65.0,53.03,1.3,1.67,2.97,3.63,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,284.0,50.66,1.25,1.41,1.45,1.61,213.0,58.17,0.96,1.02,1.38,1.5,43.0,100.0,1.2,0.81,0.4,0.06,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,178.0,71.32,2.64,1.7,0.67,0.38,704.0,56.79,0.89,0.96,0.09,0.09,29.0,,,1.25,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,40.0,50.0,1.64,2.19,,,141.0,50.0,0.98,1.13,0.02,0.03,10.0,,,1.6,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,340.0,56.15,0.85,0.75,1.12,0.97,906.0,48.96,0.7,0.71,0.13,0.13,22.0,,,3.25,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,123.0,41.07,1.26,1.47,,,51.0,100.0,1.26,1.0,1.68,1.3,7.0,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,90.0,52.27,1.03,1.17,0.11,0.11,54.0,53.34,1.17,1.43,0.2,0.61,20.0,,,1.0,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,139.0,67.73,1.75,1.34,1.77,1.41,1245.0,56.55,0.74,0.82,0.86,0.94,209.0,,11.3,1.68,1.18,0.13,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,142.0,61.82,1.58,1.03,2.49,1.39,1234.0,50.61,0.8,0.85,0.81,0.89,63.0,32.58,0.34,0.36,0.41,0.5,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,195.0,48.23,1.93,3.5,0.05,0.05,126.0,47.62,2.21,2.15,,,63.0,100.0,3.6,3.43,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,226.0,60.56,1.56,1.6,0.88,0.91,562.0,65.33,1.42,1.7,0.7,0.8,20.0,,,1.6,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,52.0,39.68,1.0,1.67,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,219.0,87.57,0.35,0.26,16.15,8.96,1991.0,56.28,0.33,0.3,1.44,1.34,91.0,,,0.42,,0.62,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,110.0,50.0,1.27,1.06,0.24,0.16,69.0,57.78,0.97,1.05,0.87,1.42,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,568.0,58.03,2.11,2.22,0.8,0.84,2072.0,64.72,1.18,1.6,0.26,0.35,38.0,,0.75,0.92,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,482.0,67.86,0.09,0.1,4.23,4.1,481.0,37.61,0.18,0.13,1.35,1.03,667.0,100.0,0.31,0.1,0.89,0.3,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,255.0,55.2,1.2,1.13,2.29,2.01,286.0,70.98,0.89,0.9,0.88,0.85,143.0,100.0,6.43,2.02,0.91,0.28,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,523.0,62.04,2.23,2.31,0.9,0.93,2687.0,58.93,1.2,1.71,0.28,0.38,16.0,,,,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,315.0,69.75,0.24,0.26,5.16,5.04,226.0,65.52,1.71,2.08,1.25,1.53,240.0,100.0,4.6,1.29,4.8,1.37,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,281.0,74.33,,,7.77,7.09,330.0,35.59,,,0.35,0.25,24.0,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,386.0,79.44,0.43,0.43,7.35,7.81,512.0,51.42,0.67,0.65,0.44,0.42,38.0,,,3.0,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,104.0,78.11,0.3,0.36,1.15,1.17,163.0,60.3,0.72,0.75,0.43,0.5,6.0,50.0,0.5,1.0,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,35.0,100.0,1.38,1.33,2.19,1.9,30.0,100.0,2.91,,,,1.0,,,2.0,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,124.0,61.5,0.92,1.15,0.15,0.19,94.0,53.44,1.37,3.06,0.17,0.34,4.0,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,139.0,64.51,1.74,1.45,5.73,4.21,1083.0,76.7,0.91,1.29,1.24,1.73,56.0,100.0,2.75,1.32,1.0,0.26,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,49.0,100.0,6.11,5.01,0.44,0.47,194.0,51.33,4.1,2.15,0.66,0.36,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,712.0,58.26,1.88,2.1,0.41,0.46,220.0,71.27,2.02,3.65,1.35,2.22,7.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,176.0,53.34,1.49,1.3,0.55,0.46,65.0,50.0,0.95,0.93,0.91,0.8,7.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,7.0,,,,,,16.0,,,,,,,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,112.0,49.83,0.13,0.12,4.59,2.38,38.0,,,,2.0,0.97,18.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,184.0,70.06,0.91,0.75,5.11,4.16,2393.0,56.01,0.22,0.21,2.7,2.52,406.0,73.53,1.94,0.35,2.28,0.48,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,176.0,67.8,0.91,0.9,5.08,4.9,1916.0,65.49,0.3,0.25,7.46,6.57,59.0,57.14,,,3.71,8.83,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,66.0,100.0,0.9,0.7,6.2,5.2,608.0,57.01,0.84,1.01,0.4,0.49,211.0,100.0,4.86,0.57,0.64,0.09,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,66.0,77.27,1.3,0.76,1.36,0.88,162.0,71.89,1.16,2.03,0.91,1.6,4.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,78.0,95.56,4.4,2.6,,,1621.0,77.77,0.59,0.48,1.72,1.44,27.0,,,0.07,,0.07,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,195.0,66.92,2.47,1.98,3.3,2.59,606.0,65.31,2.27,2.37,1.36,1.4,66.0,62.04,2.64,3.48,2.12,2.52,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,75.0,42.86,4.6,3.13,0.81,0.6,68.0,84.09,2.34,2.45,2.43,2.5,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,41.0,31.25,,,0.44,0.68,21.0,26.92,,,1.5,2.05,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,173.0,87.67,0.13,0.13,11.89,9.57,232.0,60.92,0.03,0.03,1.94,1.96,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,62.0,86.67,0.37,0.18,4.2,3.3,9.0,100.0,,,0.29,0.29,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,1933.0,59.07,3.02,2.9,0.17,0.17,2072.0,63.02,1.68,2.13,0.27,0.35,129.0,17.02,2.94,3.27,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,476.0,60.9,1.76,1.0,2.97,1.6,1675.0,70.89,0.38,0.36,1.65,1.55,31.0,,,2.56,,0.61,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,47.0,55.0,2.16,1.86,,,596.0,54.23,1.01,1.13,0.36,0.39,192.0,63.65,2.35,1.71,0.41,0.2,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,404.0,73.01,2.13,1.68,3.48,2.7,1427.0,67.89,0.81,0.8,1.69,1.63,48.0,82.41,1.33,1.57,1.27,1.29,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,,,,,,,191.0,83.24,2.94,11.14,1.23,4.7,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,165.0,56.3,1.72,0.88,0.03,0.03,414.0,71.09,1.82,2.68,0.66,0.95,53.0,50.0,0.88,2.0,0.5,0.63,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,198.0,53.09,3.22,2.67,0.15,0.12,583.0,72.26,1.74,2.21,0.91,1.17,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,23.0,100.0,,,5.33,5.93,101.0,8.15,0.2,0.22,4.49,3.15,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,4.0,,,,,,87.0,85.46,1.94,1.45,1.11,0.87,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,182.0,65.87,0.6,0.48,4.94,3.74,498.0,51.8,0.18,0.1,4.71,3.06,69.0,100.0,,,0.24,0.14,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,255.0,68.41,0.29,0.27,4.02,3.99,336.0,61.54,1.09,1.45,0.8,1.14,141.0,100.0,3.0,0.45,0.15,0.01,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,658.0,71.02,1.23,1.35,1.5,1.62,601.0,77.05,0.58,0.52,1.51,1.29,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,142.0,37.96,1.7,1.51,1.47,1.3,444.0,69.98,1.62,2.51,1.18,1.81,5.0,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,43.0,100.0,1.71,1.82,1.43,2.06,119.0,49.02,1.52,1.56,0.96,0.98,5.0,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,865.0,82.07,,,8.18,6.7,290.0,72.51,0.01,0.01,2.22,2.48,11.0,100.0,5.0,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,197.0,78.48,,,3.17,3.14,46.0,90.0,,,3.6,2.33,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1583.0,62.03,2.18,2.23,0.37,0.39,464.0,65.88,2.1,3.34,0.86,1.4,26.0,,1.4,1.32,0.47,0.58,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,193.0,51.21,4.46,4.23,1.5,1.34,233.0,69.09,1.12,1.95,0.85,1.47,8.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,759.0,70.2,0.27,0.25,3.92,3.31,609.0,77.7,0.75,1.08,1.34,2.0,65.0,,0.67,0.02,3.33,1.49,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,221.0,61.99,0.59,0.78,2.89,3.8,158.0,55.68,0.31,0.2,5.15,3.2,74.0,9.09,0.23,0.1,0.59,0.26,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,199.0,71.83,2.23,2.43,0.09,0.13,925.0,80.47,2.78,4.93,1.05,1.85,18.0,,,5.0,,2.0,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,26.0,100.0,,,7.0,4.29,8.0,,,,1.0,1.0,55.0,100.0,,,,0.15,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,67.0,56.25,1.83,1.11,1.46,1.22,3675.0,64.42,0.6,0.52,1.55,1.38,6.0,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,150.0,65.0,1.9,1.29,1.75,1.05,171.0,79.37,1.06,1.32,0.8,1.01,23.0,,,0.79,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,196.0,36.36,1.72,0.9,0.22,0.14,258.0,88.49,1.65,1.26,0.53,0.35,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,44.0,100.0,,,3.36,3.59,9.0,,,,2.0,1.83,22.0,100.0,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,136.0,80.99,1.22,0.9,2.33,1.98,401.0,48.91,0.37,0.29,1.16,1.04,,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
