name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,131.0,87.74,1.4,1.39,2.26,2.03,1146.0,68.0,1.67,2.56,0.52,0.77,56.0,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4933.0,14949.0,23103.0,False,220,110,220,310,220,480
f-100d,508.0,51.4,1.65,1.63,0.4,0.39,5296.0,54.0,1.28,1.49,0.31,0.36,42.0,100.0,14.79,13.53,0.5,0.41,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3526.0,7673.0,22737.0,False,220,90,220,220,220,370
mig-19pt,218.0,48.41,3.63,4.08,0.34,0.34,1467.0,60.3,1.12,1.41,0.1,0.12,32.0,100.0,5.38,7.0,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,5864.0,8755.0,21519.0,False,220,120,220,230,220,400
javelin_fmk9,204.0,65.95,0.99,1.05,0.32,0.33,439.0,46.45,1.52,1.78,0.27,0.32,10.0,,,2.6,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3845.0,10083.0,16308.0,False,214,110,214,290,214,340
f-86k_late,212.0,58.16,2.92,2.72,0.25,0.22,231.0,66.23,1.85,3.07,0.13,0.18,18.0,100.0,8.83,8.83,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,7160.0,22966.0,40529.0,False,214,110,214,330,214,520
hunter_f6,216.0,65.61,2.98,2.9,0.2,0.19,1760.0,62.48,1.8,2.14,0.51,0.62,,,,,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4933.0,11823.0,31229.0,False,220,100,220,250,220,450
md_450b_barougan,94.0,67.36,0.67,0.63,1.94,1.69,958.0,64.74,0.64,0.63,1.09,1.1,219.0,100.0,2.82,0.92,5.58,1.81,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3202.0,10224.0,9513.0,False,196,100,196,260,196,290
me-262c-2b,192.0,71.29,2.0,1.98,0.29,0.29,436.0,64.96,2.29,3.57,0.19,0.3,11.0,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5701.0,14393.0,10085.0,False,202,120,202,340,202,300
mig-15bis_ish,34.0,,,2.46,,1.88,1919.0,68.56,0.74,0.84,0.68,0.77,9.0,,,,,1.0,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,1700.0,2500.0,1000.0,True,416,200,416,400,416,520
f-86f-35,381.0,48.03,1.41,0.98,1.4,1.09,3758.0,53.37,0.75,0.87,0.76,0.87,20.0,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1720.0,3200.0,2000.0,True,464,200,464,480,464,580
meteor_fmk8_reaper,109.0,85.75,1.16,1.05,5.91,5.57,908.0,49.73,0.85,0.72,2.2,1.89,111.0,100.0,7.4,3.05,1.6,0.11,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2100.0,3800.0,6400.0,True,428,200,428,420,428,540
canberra_bmk2,129.0,43.9,,,9.11,9.73,242.0,55.13,,,1.61,3.49,25.0,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.0,7.7,7.7,21147.0,22391.0,67474.0,False,190,150,190,410,190,460
yak-17,222.0,60.79,1.26,1.42,0.32,0.38,85.0,,,1.43,,2.33,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6317.0,18776.0,18915.0,False,202,150,202,300,202,330
f-86f-30_japan,121.0,89.68,2.33,1.46,3.77,2.28,1660.0,57.22,0.89,1.12,0.51,0.63,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,4890.0,10956.0,16117.0,False,202,120,202,280,202,320
yak-30d,413.0,57.78,1.72,2.0,0.21,0.24,166.0,73.57,1.91,2.56,0.16,0.21,137.0,9.52,3.67,3.84,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,8350.0,15581.0,26733.0,False,208,130,208,250,208,380
hunter_f1,41.0,93.33,4.07,3.24,,,630.0,57.21,1.89,2.25,0.47,0.55,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5979.0,15587.0,35401.0,False,214,110,214,310,214,420
me-163b,187.0,68.31,2.36,2.81,,,537.0,67.78,1.8,2.83,0.14,0.24,67.0,,,2.38,,0.45,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,7497.0,13475.0,11515.0,False,202,150,202,390,202,280
f-86f-40_japan,158.0,86.11,3.52,2.37,4.87,3.24,1128.0,63.71,1.13,1.64,0.58,0.79,26.0,,,11.0,,1.0,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,5809.0,17562.0,43231.0,False,208,140,208,310,208,440
yak-23,447.0,59.5,1.5,1.79,0.4,0.48,586.0,69.16,0.99,1.53,0.1,0.14,5.0,,,,,,Yak-23,Yak-23,USSR,Aviation,8.0,8.0,7.7,8423.0,26481.0,25220.0,False,202,140,202,310,202,400
f9f-8,210.0,39.68,1.42,1.01,3.76,2.17,1081.0,65.17,1.73,2.09,0.83,1.02,222.0,,,4.25,,0.17,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4771.0,18372.0,22149.0,False,214,110,214,330,214,350
f-86a-5,415.0,68.49,1.73,1.32,1.69,1.25,2930.0,55.11,0.81,0.89,0.76,0.82,147.0,100.0,5.42,3.78,0.04,0.04,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7,3863.0,10537.0,10943.0,False,202,110,202,300,202,350
f3d_1,142.0,84.71,2.56,1.32,4.91,2.5,1180.0,64.61,0.81,1.04,1.58,2.0,71.0,,,1.71,,0.16,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,5024.0,11912.0,21439.0,False,196,110,196,250,196,380
r2y2_kai,84.0,82.29,2.01,1.78,3.85,3.3,607.0,66.95,2.13,2.05,1.61,1.58,49.0,,,4.37,,0.37,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,6014.0,24500.0,24500.0,False,202,110,202,310,202,320
r2y2_v1,131.0,77.58,1.09,0.87,4.18,3.59,424.0,56.5,1.48,1.74,1.05,1.22,85.0,100.0,9.4,7.79,,0.5,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,4985.0,13475.0,17689.0,False,190,110,190,280,190,330
r2y2_v2,65.0,80.46,1.6,2.02,3.08,3.83,227.0,68.17,1.94,3.47,1.43,2.77,31.0,,,3.0,,0.37,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3,5757.0,20825.0,17419.0,False,196,110,196,310,196,350
me-262a-1a,130.0,30.0,3.07,2.03,1.0,0.63,636.0,43.26,1.52,1.4,0.65,0.6,37.0,,,2.58,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3598.0,10756.0,27874.0,False,190,120,190,350,190,430
f-86f-2,333.0,60.84,2.44,2.66,0.61,0.66,5787.0,74.91,1.85,3.3,0.45,0.8,45.0,100.0,5.0,3.15,1.0,0.68,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,5066.0,21615.0,20008.0,False,214,100,214,310,214,360
f-86_canadair_german,353.0,60.21,1.87,1.61,1.5,1.34,1179.0,66.35,1.27,1.69,0.6,0.79,2.0,,,2.0,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,4052.0,14212.0,16211.0,False,214,100,214,300,214,360
f-84g,299.0,78.32,0.89,0.86,2.11,2.05,681.0,64.83,1.82,1.95,2.01,2.15,148.0,100.0,3.47,2.22,0.44,0.4,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4261.0,11001.0,10183.0,False,196,110,196,280,196,320
la_200_toriy,287.0,51.17,0.94,0.89,0.13,0.11,625.0,53.49,1.01,1.12,0.15,0.14,56.0,,2.0,2.31,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0,3124.0,8391.0,8068.0,False,208,110,208,270,208,340
md_452_mystere_2c_preproduction,262.0,65.52,0.98,0.96,1.16,1.04,685.0,52.71,1.2,1.48,0.83,1.03,12.0,,1.0,1.0,0.67,0.67,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,5218.0,15777.0,20385.0,False,208,100,208,310,208,410
sea_hawk_fga6,130.0,62.37,1.75,1.35,3.44,2.8,844.0,74.61,0.73,0.97,1.72,2.24,17.0,100.0,2.25,2.11,2.13,1.56,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,7.7,7.3,3671.0,10693.0,16079.0,False,202,100,202,270,202,360
sea_venom_faw20,66.0,69.48,0.91,1.13,0.02,0.02,172.0,63.89,2.67,1.85,2.21,1.23,46.0,100.0,1.58,1.0,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,7.7,8.0,5145.0,12461.0,19416.0,False,208,110,208,370,208,420
arado-234,148.0,52.48,,,12.31,12.07,2269.0,51.78,,,2.37,4.08,21.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.3,6.7,9703.0,10698.0,18659.0,False,190,150,190,300,190,430
fj_4b,91.0,75.0,1.49,0.92,2.83,1.87,684.0,60.52,0.89,1.19,0.6,0.78,34.0,,,1.08,,1.54,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0,3539.0,11105.0,32423.0,False,226,80,226,250,226,380
f-84g_france,103.0,74.73,1.45,0.82,3.09,1.99,788.0,68.3,1.77,1.76,1.44,1.46,267.0,100.0,8.45,1.86,3.0,0.72,F-84G-26-RE,F-84G-26-RE_(France),France,Aviation,7.7,7.7,8.0,4689.0,14418.0,9111.0,False,202,100,202,310,202,310
tu_14t,405.0,63.77,0.36,0.32,5.37,4.77,462.0,53.55,0.28,0.25,1.24,0.99,64.0,,,1.9,,1.0,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,6147.0,10747.0,21726.0,False,196,100,196,250,196,310
il_28sh,442.0,60.31,0.35,0.32,5.09,4.57,4132.0,59.21,0.18,0.19,0.95,0.98,1467.0,86.18,6.75,0.83,5.76,0.69,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,6901.0,6747.0,16358.0,False,202,110,202,150,202,310
mig-15bis_nr23_german,796.0,57.64,3.45,4.19,0.25,0.27,3802.0,60.56,1.39,1.88,0.29,0.39,,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,8.7,6150.0,11031.0,17926.0,False,208,130,208,320,208,450
attaker_fb1,101.0,67.74,1.01,1.28,3.19,3.86,444.0,91.34,1.41,1.13,2.13,1.65,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.3,7.0,7.3,4601.0,13604.0,15434.0,False,190,120,190,310,190,320
