name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
yak-17,111.0,35.51,1.52,1.05,,,121.0,71.67,2.38,2.75,0.41,0.61,1.0,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0
f-86f-30_japan,177.0,58.61,1.38,0.98,0.69,0.56,414.0,45.33,0.99,0.9,0.73,0.63,3.0,50.0,0.5,1.0,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,9.0,9.0
yak-30d,490.0,52.99,2.92,3.58,0.07,0.1,166.0,66.95,0.98,1.16,0.28,0.33,163.0,,,2.89,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,178.0,91.33,8.23,3.19,0.2,0.07,1141.0,61.38,1.38,1.97,0.45,0.64,99.0,50.0,4.45,3.35,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,382.0,50.8,3.75,4.13,,,785.0,55.3,1.38,1.86,0.04,0.07,75.0,,,3.46,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,52.0,100.0,1.3,0.71,1.93,1.16,611.0,52.49,1.07,1.1,0.16,0.18,35.0,100.0,2.56,2.53,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,663.0,59.09,3.0,4.68,0.1,0.12,432.0,65.89,1.77,2.73,0.04,0.07,59.0,,,2.45,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,491.0,69.81,0.95,0.91,2.95,2.79,947.0,62.0,1.38,1.46,0.48,0.5,430.0,77.42,11.9,2.18,1.2,0.22,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,728.0,60.05,0.92,0.86,1.29,1.23,2661.0,55.26,0.66,0.7,0.45,0.49,29.0,,,4.0,,2.0,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,321.0,56.21,1.61,1.25,2.35,1.81,750.0,68.15,0.9,1.08,0.49,0.6,96.0,,3.8,3.27,,0.07,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,122.0,76.42,0.84,0.78,1.41,1.41,568.0,58.98,1.54,1.71,1.04,1.13,113.0,62.18,3.25,2.86,0.55,0.42,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,117.0,63.55,1.01,1.16,1.62,1.75,842.0,61.94,0.94,0.76,0.8,0.65,53.0,,1.42,1.42,1.42,1.42,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,132.0,52.92,1.55,0.89,1.08,1.1,240.0,65.72,0.95,0.95,1.1,1.06,46.0,66.67,3.67,3.7,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,492.0,51.95,2.54,2.76,0.37,0.38,814.0,34.43,2.02,2.35,0.66,0.75,60.0,,,6.27,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,404.0,54.92,1.64,1.57,0.98,0.95,4300.0,62.31,1.52,2.25,0.24,0.35,19.0,,,7.0,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,272.0,69.91,1.56,1.73,2.25,2.51,1495.0,53.19,1.05,1.39,0.25,0.34,43.0,100.0,4.5,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,166.0,71.08,1.95,1.71,2.33,2.32,551.0,66.64,0.85,0.78,1.18,1.06,30.0,,,1.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,292.0,61.45,1.55,1.18,0.25,0.23,291.0,51.57,0.77,0.78,,,37.0,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,331.0,76.8,2.16,1.93,2.32,2.06,915.0,61.98,1.33,1.55,0.35,0.42,25.0,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,14.0,,,1.0,,3.9,228.0,62.25,0.5,0.57,0.84,0.94,20.0,,2.25,2.43,1.0,1.0,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,46.0,57.5,1.55,2.23,,0.13,8.0,,,,,,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,238.0,65.11,,,19.39,11.92,2604.0,56.27,,,2.47,3.54,39.0,100.0,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,344.0,73.6,0.65,0.59,3.15,2.91,987.0,55.53,0.65,0.84,1.05,1.35,22.0,100.0,2.88,2.27,,,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,205.0,84.19,2.26,1.08,2.9,1.37,337.0,81.48,1.09,1.02,0.92,0.87,11.0,,,,,,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,369.0,72.5,0.32,0.23,5.85,4.06,324.0,48.11,0.29,0.3,0.47,0.48,60.0,,,1.05,,1.4,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,532.0,68.89,0.35,0.32,5.9,5.23,2675.0,59.57,0.25,0.24,1.1,1.04,2089.0,59.86,0.78,0.49,1.75,1.1,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,1028.0,55.31,2.6,3.17,0.35,0.41,5544.0,59.06,1.03,1.32,0.1,0.17,41.0,50.0,1.85,3.7,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,29.0,59.26,0.23,0.23,1.23,1.23,511.0,62.01,0.58,1.11,0.97,1.85,6.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,584.0,73.91,0.79,0.86,2.05,2.23,987.0,57.66,0.78,0.98,0.35,0.45,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,36.0,45.24,1.16,1.99,0.23,0.46,391.0,64.42,1.77,2.65,1.18,1.77,27.0,,1.0,1.0,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,177.0,53.44,1.05,0.69,2.59,1.8,6747.0,61.93,0.5,0.59,1.65,1.98,69.0,16.67,2.17,2.67,0.83,0.92,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,567.0,62.28,1.34,1.6,0.24,0.27,354.0,49.92,1.26,1.44,0.17,0.18,53.0,,2.0,,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,421.0,57.6,2.17,2.47,0.21,0.21,377.0,51.44,1.6,2.2,0.13,0.2,19.0,,,2.0,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,85.0,32.35,0.67,0.89,,,72.0,100.0,2.41,2.41,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,438.0,55.56,4.04,5.18,0.19,0.23,318.0,69.72,2.07,2.71,0.1,0.16,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,498.0,50.09,8.11,3.39,3.41,1.38,1893.0,64.06,0.58,0.69,1.1,1.29,10.0,,,0.7,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,399.0,49.58,1.58,1.23,1.83,1.35,2085.0,73.76,1.18,1.65,0.76,1.08,12.0,100.0,8.5,8.5,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,120.0,52.15,3.92,5.33,0.79,1.12,559.0,51.78,1.57,1.78,0.66,0.79,18.0,,,,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,357.0,77.59,0.73,0.65,3.54,3.15,123.0,66.56,1.04,1.1,1.03,0.96,,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,152.0,61.56,1.48,1.38,1.2,1.07,571.0,43.6,1.62,1.76,0.66,0.73,63.0,100.0,6.6,3.68,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,487.0,65.02,0.39,0.29,4.69,3.35,531.0,48.65,0.32,0.21,0.39,0.24,457.0,65.96,2.0,0.75,1.03,0.41,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,182.0,51.17,1.63,2.03,0.36,0.45,710.0,63.49,1.83,2.71,0.37,0.54,7.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,129.0,58.28,2.85,3.25,0.63,0.74,306.0,51.35,1.14,1.7,0.22,0.33,95.0,64.29,1.93,1.03,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,76.0,50.0,1.96,1.99,0.27,0.33,752.0,81.13,1.44,1.72,1.15,1.35,12.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,110.0,52.26,1.44,1.95,0.51,0.56,221.0,91.25,1.98,2.83,1.01,1.53,268.0,56.52,2.57,1.56,0.54,0.24,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,251.0,73.6,1.43,1.2,2.19,2.23,292.0,57.5,0.76,0.75,0.46,0.46,79.0,,,1.66,,0.09,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,76.0,61.11,0.44,0.45,1.03,1.63,705.0,58.48,1.07,1.14,1.19,1.28,12.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,483.0,73.46,,,5.68,4.5,154.0,73.19,,,1.14,0.79,58.0,100.0,,,2.0,0.87,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,86.0,50.0,2.78,1.04,2.28,3.3,5877.0,55.5,0.1,0.1,1.7,1.76,131.0,56.29,0.95,1.23,2.48,3.38,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,139.0,57.32,4.21,3.16,0.79,0.61,181.0,76.24,1.11,1.23,0.54,0.57,54.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,340.0,48.52,1.11,1.25,0.38,0.39,551.0,45.13,0.94,0.93,0.13,0.12,42.0,,0.72,0.86,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,122.0,37.85,1.71,1.65,0.91,0.85,137.0,59.69,0.92,0.96,0.64,0.57,15.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,455.0,54.63,1.09,0.86,1.24,1.0,821.0,52.8,0.71,0.64,0.17,0.15,91.0,,,2.19,,0.36,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,41.0,50.0,1.0,1.43,1.3,1.95,36.0,90.0,1.3,0.06,,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,55.0,63.2,1.75,2.25,,,120.0,63.12,0.97,0.65,0.99,0.66,14.0,100.0,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,100.0,61.81,0.82,0.69,1.66,1.87,1207.0,57.95,0.45,0.43,1.04,1.02,20.0,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,174.0,56.78,1.87,1.55,1.02,0.83,815.0,63.33,0.68,0.67,0.94,0.89,14.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,280.0,45.44,0.98,1.27,0.05,0.09,59.0,,2.11,2.13,,0.02,,,,,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,116.0,86.86,1.64,1.12,3.39,2.18,764.0,63.68,0.94,1.26,0.49,0.66,40.0,80.77,1.58,1.96,0.19,0.38,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,274.0,68.44,0.84,0.4,16.62,7.77,2415.0,52.95,0.47,0.51,1.09,1.24,162.0,25.0,1.5,0.58,1.5,0.8,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,78.0,56.25,1.62,2.55,2.05,3.45,54.0,,,1.93,,2.0,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,588.0,45.39,2.71,2.26,0.56,0.45,3466.0,59.05,1.17,1.71,0.2,0.28,181.0,46.29,1.69,1.78,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,450.0,71.83,0.11,0.09,6.24,3.92,601.0,49.74,0.14,0.12,0.91,0.77,328.0,62.53,0.72,0.36,1.24,0.58,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,300.0,70.06,1.29,1.18,3.95,3.36,331.0,60.48,0.72,0.81,0.45,0.44,23.0,,,2.25,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,779.0,59.25,2.59,2.8,2.34,2.51,2635.0,66.78,1.33,1.84,0.16,0.23,130.0,61.71,4.94,5.75,1.42,1.69,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,397.0,73.87,0.57,0.41,5.01,3.4,134.0,85.56,2.95,3.1,1.61,1.78,71.0,100.0,2.7,1.23,0.7,0.77,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,442.0,81.29,,,10.53,7.68,486.0,32.82,,,0.12,0.14,36.0,100.0,,,0.5,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,731.0,80.96,0.69,0.67,6.43,6.24,1298.0,51.11,0.65,0.65,0.32,0.32,99.0,100.0,3.87,3.69,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,160.0,61.9,1.05,1.02,1.03,1.24,132.0,63.54,0.93,0.39,1.31,0.68,8.0,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,137.0,63.42,2.51,3.39,0.45,0.61,50.0,,,2.67,,,31.0,100.0,1.0,1.0,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,236.0,61.67,1.01,0.8,0.81,0.7,191.0,51.98,0.48,0.54,0.28,0.31,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,107.0,63.21,1.36,1.38,0.72,0.75,2817.0,75.69,0.65,0.95,1.18,1.7,,,,,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,115.0,72.04,2.92,1.92,,,206.0,73.69,3.6,5.68,,,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,686.0,61.15,1.7,1.94,0.51,0.57,368.0,67.59,2.35,3.35,0.81,1.15,19.0,,,4.88,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,380.0,54.32,1.13,1.09,0.05,0.05,215.0,74.29,0.61,0.69,0.31,0.6,20.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,6.0,,,,,,52.0,50.0,0.78,1.14,,,,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,68.0,67.67,0.2,0.12,1.82,2.18,50.0,37.5,0.63,0.36,1.0,1.43,,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,178.0,79.38,0.78,0.51,3.21,2.28,4111.0,67.87,0.08,0.07,1.51,1.33,304.0,43.0,2.68,0.95,4.91,2.12,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,346.0,49.68,1.2,0.85,2.76,1.92,2001.0,72.6,0.33,0.32,3.97,3.87,65.0,,0.7,0.45,8.75,6.32,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,401.0,54.69,2.71,0.94,5.1,2.05,812.0,54.49,1.06,1.15,0.23,0.25,218.0,100.0,2.81,0.45,1.28,0.31,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,42.0,26.67,0.28,0.26,1.9,2.11,172.0,67.96,1.59,2.35,1.59,2.31,21.0,5.88,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,284.0,50.2,2.06,1.79,0.09,0.08,2223.0,68.09,0.45,0.43,1.88,1.74,17.0,,,,,2.0,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,454.0,66.54,2.09,1.54,2.56,1.83,1315.0,67.11,1.96,2.13,1.28,1.37,105.0,100.0,7.22,3.23,6.56,2.82,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,201.0,71.96,2.63,1.54,0.51,0.28,122.0,65.16,1.35,2.23,0.78,1.46,4.0,,,2.0,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,158.0,70.63,,,2.36,2.32,17.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,245.0,72.06,0.03,0.05,5.27,5.3,112.0,76.34,,,2.76,2.03,3.0,100.0,,,1.0,1.0,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,199.0,58.28,0.18,0.13,1.93,1.86,29.0,,,,,0.13,13.0,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2839.0,59.9,3.29,2.91,0.13,0.12,3015.0,64.41,1.68,2.27,0.31,0.42,127.0,32.26,3.24,3.72,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,1013.0,52.87,1.13,0.98,0.77,0.63,4365.0,80.92,0.4,0.4,1.36,1.31,30.0,100.0,2.0,2.37,3.0,2.1,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,133.0,64.24,1.61,1.56,0.6,0.61,510.0,58.53,0.97,1.31,0.25,0.33,38.0,,,1.46,,0.92,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,1148.0,65.37,1.61,1.46,1.5,1.37,2734.0,69.44,0.6,0.63,1.34,1.44,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,57.0,47.5,2.13,2.36,0.25,0.24,229.0,70.51,2.92,4.38,1.2,1.69,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,171.0,61.84,0.47,0.71,,,746.0,43.47,0.91,1.27,0.27,0.38,65.0,100.0,3.2,1.48,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,534.0,74.1,3.9,2.31,0.06,0.02,598.0,76.32,2.14,2.75,0.98,1.15,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,153.0,68.12,0.24,0.19,2.9,2.28,21.0,,0.71,0.59,12.65,10.91,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,21.0,,,2.0,,,75.0,8.33,3.75,1.78,0.92,0.57,10.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,214.0,78.52,0.87,0.6,7.31,4.7,555.0,49.11,0.09,0.08,2.27,1.55,87.0,60.46,0.13,0.09,0.19,0.15,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,328.0,71.34,0.25,0.17,4.25,2.66,262.0,63.68,1.28,1.4,0.47,0.57,54.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,703.0,64.05,1.01,0.83,1.65,1.34,960.0,67.55,0.35,0.41,0.97,1.13,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,425.0,64.76,1.05,1.21,0.56,0.64,558.0,78.28,1.4,1.57,1.27,1.27,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,135.0,88.71,2.17,2.85,1.15,1.54,151.0,70.83,2.32,3.56,2.59,4.31,27.0,,,2.04,,1.2,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1976.0,79.25,,,6.26,4.66,244.0,63.72,,,1.55,1.02,13.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,203.0,78.33,,,6.39,4.71,62.0,83.33,,,7.83,4.83,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,3497.0,61.92,2.35,2.34,0.25,0.26,788.0,81.76,2.55,5.8,0.61,1.4,72.0,64.58,2.44,3.11,0.21,0.29,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,404.0,62.23,1.31,1.31,1.8,1.82,660.0,69.42,1.12,1.05,0.81,0.8,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1412.0,65.1,0.2,0.13,4.53,2.74,754.0,75.35,0.47,0.71,1.04,1.62,140.0,65.83,0.95,0.42,1.78,0.98,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,538.0,67.28,0.89,0.72,2.62,2.16,196.0,45.64,0.37,0.41,4.16,4.23,3.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,504.0,62.95,2.81,2.74,0.36,0.35,1749.0,67.57,2.24,3.17,0.8,1.14,22.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,247.0,68.03,,,3.33,2.21,57.0,17.13,0.1,0.06,0.77,0.51,39.0,100.0,0.67,0.56,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,290.0,58.8,1.16,0.93,0.98,0.89,4350.0,60.74,0.38,0.38,1.54,1.48,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,134.0,56.67,1.86,1.58,0.81,0.72,222.0,48.29,1.27,1.08,1.6,1.42,21.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,288.0,55.32,1.37,1.15,0.19,0.15,240.0,55.49,0.89,0.62,1.05,0.79,7.0,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,240.0,63.66,0.09,0.07,3.96,2.86,22.0,,,,1.6,0.62,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,251.0,62.64,0.57,0.39,1.24,0.91,412.0,54.36,0.14,0.12,1.1,1.02,27.0,,,0.67,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
mb_5,18.0,,,,,,104.0,,2.61,2.39,0.72,0.67,,,,,,,MB.5,MB.5,Britain,Aviation,5.3,5.0,4.7
