name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
sea_hawk_fga6,28.0,11.11,1.67,1.08,3.27,3.08,226.0,59.29,0.55,0.65,0.86,0.97,27.0,,2.25,2.43,1.0,1.0,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,58.0,56.82,1.5,1.98,,,15.0,,,,,,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,244.0,74.25,,,25.96,10.04,2279.0,59.91,,,2.6,3.64,29.0,100.0,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,250.0,67.58,0.65,0.58,2.91,2.67,872.0,57.05,0.72,0.92,1.18,1.49,25.0,100.0,2.69,3.0,,,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,191.0,87.35,2.61,1.23,3.26,1.54,319.0,77.58,1.16,0.98,1.24,1.03,16.0,,,1.0,,,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,353.0,70.07,0.3,0.22,5.68,4.01,286.0,51.11,0.43,0.39,0.38,0.38,56.0,,,1.0,,1.38,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,551.0,67.75,0.35,0.33,5.57,5.27,2360.0,59.23,0.27,0.25,1.17,1.06,1865.0,56.52,0.77,0.5,1.77,1.17,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,975.0,55.4,2.81,3.19,0.45,0.5,4978.0,59.75,1.05,1.38,0.1,0.18,28.0,50.0,2.0,4.0,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,35.0,66.67,0.19,0.19,1.55,1.76,482.0,65.84,0.61,1.06,1.02,1.79,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,611.0,73.9,0.92,1.01,1.86,2.01,915.0,56.51,0.77,1.0,0.35,0.45,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,27.0,50.0,1.5,2.33,0.21,0.75,321.0,68.18,2.12,3.13,1.57,2.34,20.0,,1.0,1.0,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,161.0,59.73,0.93,0.69,2.69,2.05,6446.0,65.31,0.5,0.57,1.72,1.98,54.0,,,2.63,,1.0,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,505.0,64.0,1.5,1.88,0.27,0.33,307.0,50.04,1.4,1.29,0.17,0.18,60.0,,2.0,,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,317.0,66.67,2.11,2.25,0.38,0.34,406.0,49.86,1.7,2.43,0.19,0.28,16.0,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,112.0,43.14,0.91,0.98,0.09,0.04,61.0,88.89,2.26,2.52,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,437.0,55.77,3.98,5.64,0.19,0.25,302.0,63.92,2.03,2.88,0.14,0.21,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,491.0,56.42,9.73,4.79,3.89,1.79,1799.0,63.8,0.57,0.68,1.12,1.3,17.0,,,0.82,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,423.0,49.65,1.66,1.26,1.67,1.18,2144.0,73.68,1.09,1.59,0.77,1.15,9.0,100.0,8.0,8.0,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,139.0,58.6,4.36,7.32,0.99,1.75,584.0,55.06,1.35,1.67,0.68,0.86,14.0,,,,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,337.0,75.11,0.67,0.57,3.57,2.93,121.0,77.85,1.32,1.06,1.5,1.12,,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,150.0,65.32,1.77,1.54,1.32,1.11,513.0,46.24,1.94,1.88,0.87,0.83,58.0,100.0,6.6,3.68,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,499.0,64.2,0.33,0.25,4.85,3.56,463.0,47.4,0.3,0.22,0.44,0.32,340.0,61.61,2.2,0.86,1.02,0.44,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,203.0,51.17,1.33,1.7,0.5,0.61,687.0,63.77,1.64,2.41,0.37,0.51,4.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,136.0,56.45,3.25,3.84,0.61,0.74,312.0,47.22,1.24,1.55,0.22,0.33,98.0,39.29,2.21,1.13,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,63.0,44.74,1.76,1.73,0.66,0.96,710.0,82.87,1.45,1.62,1.25,1.37,4.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,107.0,51.07,1.3,1.78,1.25,1.04,186.0,99.29,2.38,3.24,1.26,1.77,259.0,66.67,2.27,1.36,0.88,0.61,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,287.0,74.78,0.95,1.07,2.22,2.45,306.0,59.47,0.96,0.9,0.53,0.52,86.0,,,2.46,,0.07,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,75.0,61.76,0.62,0.56,1.32,1.89,704.0,58.43,1.0,1.13,0.99,1.1,19.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,424.0,73.09,,,6.0,4.78,158.0,66.67,,,0.77,0.7,37.0,100.0,,,2.0,0.74,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,117.0,50.0,2.75,2.03,1.97,2.38,4976.0,57.41,0.1,0.1,1.73,1.77,109.0,56.77,1.41,1.52,2.61,3.06,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,191.0,47.72,3.27,2.81,0.84,0.7,186.0,83.01,1.12,1.12,0.55,0.53,40.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,318.0,51.29,1.1,1.17,0.47,0.46,534.0,49.2,0.9,0.98,0.13,0.14,39.0,,0.95,1.27,,0.2,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,105.0,25.48,1.81,1.74,1.13,1.06,116.0,75.43,1.0,1.16,0.36,0.39,17.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,454.0,53.7,0.98,0.8,1.4,1.17,720.0,50.9,0.81,0.77,0.21,0.19,94.0,,,2.25,,0.31,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,56.0,56.67,0.86,1.11,1.34,2.01,47.0,86.67,1.6,,0.12,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,43.0,61.67,1.75,2.19,0.04,0.06,108.0,76.45,1.26,0.98,1.18,0.87,21.0,100.0,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,80.0,42.36,1.36,0.82,2.55,2.11,1084.0,57.22,0.51,0.51,1.12,1.12,16.0,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,149.0,54.45,1.57,1.47,1.22,1.25,717.0,59.88,0.74,0.74,1.02,0.99,19.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,284.0,51.12,1.24,1.69,0.04,0.09,65.0,12.67,1.8,2.04,,,,,,,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,142.0,76.98,1.43,1.18,2.58,2.0,810.0,62.71,0.98,1.34,0.52,0.72,45.0,79.03,1.47,1.69,0.13,0.26,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,232.0,56.9,0.76,0.35,19.85,8.96,2471.0,52.33,0.48,0.52,1.23,1.34,122.0,,2.0,0.34,2.0,0.62,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,58.0,55.88,1.42,2.74,1.66,3.65,60.0,,,1.65,,1.6,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,692.0,45.73,2.65,2.36,0.5,0.44,3199.0,58.65,1.17,1.75,0.21,0.31,155.0,52.47,1.86,1.87,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,435.0,68.55,0.08,0.06,6.3,4.06,669.0,52.89,0.18,0.18,0.85,0.81,341.0,73.01,0.82,0.33,1.85,0.64,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,337.0,69.64,1.24,1.17,2.8,2.64,323.0,62.01,0.69,0.72,0.62,0.6,13.0,,,2.0,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,818.0,58.19,2.4,2.65,2.0,2.14,2855.0,66.09,1.35,1.91,0.14,0.21,130.0,64.29,4.93,6.0,1.43,1.75,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,405.0,71.56,0.45,0.31,5.69,3.64,138.0,84.14,2.4,3.73,1.42,2.15,90.0,100.0,3.0,1.53,1.0,0.91,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,373.0,87.43,,,12.84,9.3,403.0,33.49,,,0.2,0.23,18.0,100.0,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,656.0,83.7,0.65,0.63,6.49,6.29,1105.0,55.2,0.74,0.73,0.38,0.35,90.0,100.0,3.98,2.75,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,141.0,65.84,1.16,1.02,1.23,1.36,129.0,61.56,1.01,0.53,1.27,0.74,1.0,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,124.0,61.37,2.59,2.99,0.48,0.58,48.0,,2.0,2.62,,,31.0,100.0,1.0,1.0,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,203.0,60.56,1.07,0.98,0.93,0.92,170.0,52.27,0.47,0.53,0.22,0.21,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,100.0,64.49,1.3,1.38,1.01,0.99,2602.0,77.32,0.67,0.98,1.11,1.61,,,,,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,98.0,62.37,2.24,1.79,,,206.0,68.57,3.84,7.27,0.05,0.06,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,698.0,63.72,1.67,1.83,0.6,0.64,417.0,68.21,2.41,3.36,0.75,1.05,12.0,,,4.88,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,355.0,59.15,1.64,1.41,0.01,0.01,213.0,61.8,0.73,0.74,0.58,0.73,16.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,10.0,,,,,,64.0,52.38,0.74,1.01,,,,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,52.0,67.67,0.2,0.2,1.82,1.76,68.0,23.33,0.77,0.4,1.07,1.17,,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,196.0,87.38,1.34,0.65,5.15,2.5,3838.0,68.59,0.09,0.07,1.67,1.45,287.0,45.6,3.5,1.04,5.3,1.86,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,346.0,45.56,1.12,0.79,2.94,2.03,1849.0,70.93,0.34,0.32,4.93,4.57,72.0,,1.0,0.27,10.0,6.64,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,385.0,55.62,1.57,0.77,3.8,2.22,677.0,54.55,0.88,1.06,0.25,0.3,166.0,100.0,3.61,0.3,1.78,0.33,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,37.0,41.03,0.39,0.34,2.55,2.65,153.0,60.22,1.44,2.24,1.4,2.16,12.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,206.0,52.37,2.13,1.82,0.1,0.09,1998.0,74.47,0.47,0.42,2.01,1.79,18.0,50.0,0.5,0.38,0.5,1.62,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,422.0,63.91,2.35,1.59,3.28,2.17,1180.0,69.53,2.12,2.43,1.18,1.34,98.0,100.0,7.71,3.81,6.14,2.58,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,180.0,75.06,2.28,1.32,0.59,0.37,126.0,61.94,1.24,2.19,0.95,1.72,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,118.0,79.12,,,2.8,2.68,17.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,233.0,79.42,0.03,0.05,5.48,5.33,119.0,85.38,,,2.9,1.84,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,158.0,54.97,0.24,0.15,1.51,1.43,32.0,,,,,0.34,13.0,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2682.0,60.81,3.34,3.05,0.12,0.11,2863.0,66.33,1.75,2.36,0.32,0.43,111.0,36.02,3.83,5.36,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,849.0,51.98,1.31,1.03,0.95,0.71,3561.0,80.3,0.4,0.38,1.41,1.32,33.0,100.0,2.0,2.45,3.0,2.52,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,99.0,57.49,1.9,1.67,0.62,0.56,477.0,59.29,1.0,1.46,0.26,0.36,45.0,,,1.46,,0.92,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,1082.0,64.22,1.68,1.5,1.42,1.26,2466.0,66.78,0.6,0.67,1.29,1.45,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,36.0,46.15,2.19,2.54,0.12,0.11,195.0,70.85,3.02,4.81,1.03,1.49,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,166.0,48.08,0.55,0.73,,,766.0,41.9,1.08,1.47,0.27,0.37,82.0,100.0,3.29,1.67,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,380.0,81.12,4.65,2.99,0.04,0.02,539.0,73.65,2.14,2.61,1.22,1.48,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,166.0,77.15,0.47,0.26,4.94,2.35,41.0,,0.79,0.56,12.33,9.42,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,27.0,,,2.0,,,74.0,58.33,2.58,1.75,0.52,0.54,3.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,243.0,85.24,0.87,0.57,7.95,4.96,561.0,50.32,0.11,0.1,2.98,1.7,70.0,79.31,,,0.22,0.19,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,287.0,75.7,0.19,0.13,4.02,2.59,236.0,59.49,1.16,1.45,0.58,0.76,44.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,648.0,63.27,0.99,0.77,1.7,1.3,834.0,67.1,0.35,0.42,1.07,1.28,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,429.0,60.91,1.15,1.37,0.48,0.56,517.0,84.81,1.95,1.85,2.06,1.78,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,115.0,94.44,2.67,3.4,1.38,1.8,161.0,66.15,2.04,3.19,2.68,4.51,30.0,,,1.92,,1.04,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1641.0,80.37,,,6.78,5.24,199.0,62.97,,,1.25,0.88,6.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,199.0,86.08,,,6.67,5.05,77.0,80.56,,,5.29,4.42,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,2924.0,64.08,2.42,2.42,0.28,0.29,768.0,80.98,2.38,5.12,0.61,1.3,49.0,70.59,2.26,2.95,0.29,0.38,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,424.0,62.63,1.33,1.32,1.95,1.93,571.0,67.62,1.58,1.53,0.88,0.86,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1195.0,63.9,0.24,0.17,4.55,2.91,597.0,81.65,0.81,0.9,1.34,1.71,121.0,72.73,0.82,0.45,1.27,0.87,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,558.0,69.82,0.92,0.73,2.9,2.29,209.0,49.52,0.38,0.43,3.33,3.63,1.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,447.0,62.27,2.91,2.66,0.48,0.43,1606.0,70.97,2.5,3.6,0.81,1.16,9.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,218.0,75.63,,,4.94,2.82,63.0,26.33,0.07,0.06,0.69,0.64,47.0,100.0,0.77,0.78,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,181.0,69.26,1.34,1.14,1.32,1.26,3942.0,61.71,0.44,0.42,1.57,1.51,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,113.0,61.08,1.86,2.08,0.71,0.74,185.0,54.04,1.72,1.33,1.7,1.39,15.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,264.0,58.1,1.2,1.09,0.09,0.08,244.0,61.72,1.24,0.82,1.04,0.71,7.0,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,218.0,69.08,0.08,0.05,5.54,2.83,22.0,,,,1.13,1.04,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,254.0,57.21,0.56,0.39,1.23,0.9,397.0,59.37,0.24,0.2,1.15,1.0,17.0,,,0.91,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
mb_5,21.0,,,,,,59.0,,2.91,2.55,0.86,0.77,,,,,,,MB.5,MB.5,Britain,Aviation,5.3,5.0,4.7
