name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,84.0,82.9,0.46,0.68,2.59,3.68,1498.0,64.83,1.35,2.06,0.54,0.82,19.0,,5.38,5.38,4.0,4.0,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4071.0,8277.0,13434.0,False,220,150,220,300,220,470
f-100d,1296.0,66.46,1.25,1.06,1.76,1.49,3716.0,50.0,0.59,0.6,0.59,0.6,311.0,67.53,9.05,5.93,0.46,0.33,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3048.0,9577.0,16457.0,False,226,140,226,240,226,380
mig-19pt,549.0,54.45,3.55,2.82,0.06,0.06,2777.0,52.66,0.81,0.93,0.09,0.09,80.0,75.0,3.68,2.36,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3,8064.0,11155.0,24192.0,False,226,150,226,280,226,530
javelin_fmk9,330.0,57.69,2.05,1.56,0.14,0.09,1659.0,55.08,1.18,1.39,0.1,0.11,103.0,100.0,10.0,5.47,0.33,0.42,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3677.0,7585.0,10041.0,False,226,130,226,280,226,340
f-86k_late,91.0,96.77,3.68,3.65,2.37,1.74,324.0,53.36,2.07,1.89,0.19,0.11,3.0,100.0,1.0,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5935.0,20234.0,26979.0,False,214,140,214,350,214,440
hunter_f6,837.0,59.32,2.53,2.02,1.43,1.13,2775.0,60.83,1.74,2.4,0.34,0.45,100.0,57.69,11.3,13.43,0.32,1.03,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,3962.0,17641.0,18998.0,False,226,140,226,270,226,470
md_450b_barougan,107.0,57.41,1.22,0.44,1.46,0.66,875.0,58.78,0.54,0.6,1.08,1.19,5.0,100.0,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3211.0,9098.0,6944.0,False,202,110,202,220,202,280
me-262c-2b,388.0,55.27,2.3,2.55,0.4,0.41,649.0,65.33,1.93,3.79,0.31,0.55,67.0,,5.95,4.18,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4111.0,17431.0,7969.0,False,208,110,208,330,208,300
mig-15bis_ish,35.0,31.25,1.95,3.88,1.48,2.5,1921.0,50.09,0.43,0.49,0.28,0.32,19.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1300.0,2100.0,1300.0,True,416,200,416,440,416,460
f-86f-35,90.0,30.56,1.6,1.09,2.16,1.45,4917.0,51.82,0.63,0.73,0.49,0.55,59.0,77.78,1.56,1.0,0.78,0.46,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1300.0,2400.0,1700.0,True,464,200,464,440,464,520
meteor_fmk8_reaper,66.0,68.61,0.87,0.74,6.23,5.13,1451.0,53.39,0.53,0.57,1.29,1.38,193.0,100.0,9.0,2.44,1.0,0.48,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1430.0,2550.0,5600.0,True,428,200,428,440,428,440
canberra_bmk2,176.0,92.44,,,6.78,6.31,405.0,54.04,,,0.82,2.01,25.0,,,,,0.5,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,23597.0,13637.0,47195.0,False,190,150,190,330,190,440
yak-17,29.0,100.0,3.0,1.53,,,131.0,58.18,1.21,2.58,0.11,0.24,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,4003.0,16203.0,21403.0,False,196,120,196,320,196,480
f-86f-30_japan,237.0,58.52,1.14,1.1,1.99,1.89,3284.0,58.44,0.96,1.16,0.56,0.68,122.0,88.71,7.37,8.24,0.28,0.53,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,3237.0,11223.0,16187.0,False,208,150,208,290,208,330
yak-30d,631.0,48.94,2.2,2.85,0.11,0.15,532.0,59.52,1.04,1.65,0.35,0.53,7.0,,,,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6194.0,14259.0,24104.0,False,202,130,202,290,202,410
hunter_f1,387.0,66.49,3.32,3.16,0.35,0.34,2552.0,64.1,1.68,2.67,0.35,0.56,16.0,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4193.0,14899.0,28497.0,False,214,140,214,300,214,450
me-163b,400.0,55.91,2.68,2.79,0.08,0.09,1026.0,60.69,1.61,1.59,0.13,0.11,111.0,,,1.75,,0.34,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,4981.0,9547.0,8690.0,False,196,150,196,350,196,320
f-86f-40_japan,456.0,49.17,1.31,1.43,1.34,1.47,3671.0,54.39,0.98,1.27,0.43,0.57,44.0,100.0,10.67,7.61,1.0,0.21,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,4316.0,14285.0,24808.0,False,208,150,208,290,208,450
yak-23,365.0,61.71,2.28,2.69,0.37,0.36,621.0,61.49,1.56,1.97,0.11,0.12,17.0,,3.0,3.0,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7,5980.0,17852.0,16367.0,False,202,130,202,320,202,430
f9f-8,725.0,70.16,0.91,0.98,2.29,2.44,1704.0,53.45,1.32,1.29,0.77,0.72,333.0,100.0,17.54,4.86,2.49,0.53,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4176.0,14611.0,17459.0,False,214,130,214,290,214,360
