name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,114.0,82.8,1.24,1.35,4.07,4.43,1952.0,69.05,1.55,2.49,0.54,0.85,29.0,,5.38,5.38,4.0,4.0,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4111.0,9499.0,14927.0,False,220,140,220,270,220,440
f-100d,1108.0,64.81,1.4,1.27,1.39,1.21,2586.0,47.81,0.47,0.47,0.63,0.63,223.0,70.33,9.0,4.79,0.43,0.23,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3507.0,8363.0,18885.0,False,226,130,226,230,226,380
mig-19pt,701.0,50.26,2.51,2.48,0.03,0.03,2778.0,52.71,0.74,0.87,0.1,0.11,97.0,53.33,3.25,5.25,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3,9273.0,9676.0,21504.0,False,226,150,226,250,226,490
javelin_fmk9,343.0,60.93,1.51,1.65,0.09,0.08,1051.0,52.46,1.25,1.43,0.14,0.15,62.0,,,3.42,,0.61,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3555.0,8684.0,11534.0,False,226,140,226,290,226,370
f-86k_late,114.0,95.97,3.56,2.59,2.95,2.14,463.0,62.88,1.48,2.12,0.1,0.17,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5422.0,17536.0,22932.0,False,214,140,214,310,214,400
hunter_f6,760.0,51.9,2.61,2.14,0.71,0.57,1978.0,60.18,1.7,2.29,0.28,0.38,26.0,,,13.54,,1.42,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4613.0,20355.0,21712.0,False,226,130,226,260,226,480
md_450b_barougan,113.0,49.46,1.93,1.32,0.64,0.53,912.0,58.5,0.39,0.45,1.03,1.21,25.0,100.0,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,2809.0,9981.0,6756.0,False,202,130,202,220,202,280
me-262c-2b,507.0,61.09,1.95,2.05,0.3,0.31,693.0,68.22,2.05,3.91,0.17,0.26,98.0,,6.4,4.08,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,3592.0,15180.0,7210.0,False,208,120,208,310,208,310
mig-15bis_ish,90.0,44.33,3.45,5.52,1.88,2.98,1939.0,52.53,0.48,0.62,0.24,0.31,15.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1300.0,1800.0,1300.0,True,416,200,416,420,416,480
f-86f-35,144.0,41.67,1.58,1.17,1.68,1.23,3643.0,48.77,0.62,0.65,0.58,0.61,10.0,,,0.29,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1300.0,2800.0,1500.0,True,464,200,464,460,464,540
meteor_fmk8_reaper,12.0,,,,,,1344.0,51.98,0.39,0.42,1.3,1.43,251.0,,,2.14,,0.28,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1360.0,2780.0,4900.0,True,428,200,428,420,428,460
canberra_bmk2,125.0,97.82,,,6.42,6.1,349.0,50.65,,,0.9,1.31,26.0,,,,,2.0,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,24218.0,15102.0,54647.0,False,190,150,190,370,190,420
