name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,39.0,62.5,1.94,1.46,5.75,3.86,679.0,69.48,1.9,2.15,1.31,1.52,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,5150.0,14092.0,27180.0,False,220.0,110.0,220.0,310.0,220.0,460.0
f-100d,680.0,71.5,1.63,1.74,1.35,1.45,722.0,57.72,0.96,1.06,0.67,0.75,14.0,,,1.0,,,F-100D,F-100D,USA,Aviation,9.3,9.7,9.7,4660.0,16036.0,19076.0,False,220.0,110.0,220.0,370.0,220.0,490.0
mig-19pt,649.0,62.91,2.78,2.76,0.22,0.22,1840.0,49.85,1.41,1.81,0.26,0.35,24.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.7,9.7,6711.0,15467.0,16220.0,False,214.0,120.0,214.0,380.0,214.0,600.0
javelin_fmk9,138.0,57.65,2.27,1.34,0.3,0.22,409.0,81.88,2.94,2.57,1.15,1.1,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.3,8.7,3125.0,16144.0,18822.0,False,214.0,110.0,214.0,340.0,214.0,290.0
md_454_mystere_4a,34.0,100.0,1.83,1.21,2.0,1.72,107.0,53.6,1.52,1.98,0.85,1.36,,,,,,,M.D.454_IVA,Mystere_IVA,France,Aviation,9.0,8.7,8.7,11619.0,10559.0,23483.0,False,214.0,90.0,214.0,300.0,214.0,600.0
f-86k_late,88.0,49.4,2.23,1.81,0.58,0.44,27.0,50.0,1.5,2.05,1.5,0.14,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5228.0,19670.0,28370.0,False,214.0,100.0,214.0,380.0,214.0,220.0
hunter_f6,27.0,,2.0,2.93,,,313.0,59.48,1.45,2.25,0.89,1.41,,,,,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.3,9.7,4892.0,15370.0,19488.0,False,226.0,100.0,226.0,300.0,226.0,370.0
md_450b_barougan,105.0,83.93,1.93,1.36,3.21,2.11,420.0,54.92,0.9,0.99,1.67,1.79,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.3,7.7,7.7,4006.0,12569.0,18759.0,False,196.0,100.0,196.0,290.0,196.0,450.0
me-262c-2b,28.0,,1.86,2.35,2.57,2.76,457.0,70.29,2.01,3.53,0.35,0.63,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5321.0,18574.0,10351.0,False,202.0,110.0,202.0,290.0,202.0,490.0
mig-15bis_ish,33.0,100.0,,,1.87,1.97,712.0,63.64,0.71,0.88,1.07,1.37,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2900.0,3060.0,8800.0,True,416.0,180.0,416.0,460.0,416.0,560.0
f-86f-35,45.0,100.0,0.79,0.69,0.74,0.74,503.0,54.52,0.89,1.16,1.18,1.59,,,,,,,F-86F-35,F-86F-35,USA,Aviation,7.3,8.7,9.0,4200.0,4860.0,10000.0,True,464.0,200.0,464.0,520.0,464.0,620.0
meteor_fmk8_reaper,,,,,,,754.0,69.05,0.66,0.66,1.72,1.69,12.0,50.0,,,,,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,7.7,8.0,8.0,2880.0,3940.0,3650.0,True,404.0,180.0,404.0,480.0,404.0,600.0
canberra_bmk2,2.0,100.0,,,5.0,5.0,40.0,60.0,,,0.6,1.0,,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.7,8.3,7.7,10698.0,19903.0,51302.0,False,190.0,90.0,190.0,200.0,190.0,190.0
yak-17,82.0,60.75,4.44,3.76,0.11,0.12,73.0,87.5,2.67,3.63,1.86,2.0,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,7074.0,18814.0,17654.0,False,202.0,110.0,202.0,260.0,202.0,570.0
f-86f-30_japan,85.0,65.97,2.1,1.0,2.89,1.89,1192.0,62.18,1.23,1.66,1.03,1.38,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,5174.0,13591.0,11348.0,False,202.0,100.0,202.0,310.0,202.0,420.0
yak-30d,212.0,47.47,2.44,3.35,1.37,1.95,151.0,78.69,2.3,4.75,1.18,2.19,,,,,,,Yak-30,Yak-30,USSR,Aviation,8.7,8.7,8.0,8274.0,20368.0,22914.0,False,208.0,90.0,208.0,280.0,208.0,470.0
hunter_f1,41.0,100.0,2.0,2.07,2.13,1.11,222.0,64.3,3.27,4.04,1.45,1.87,5.0,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4212.0,17707.0,17123.0,False,214.0,100.0,214.0,340.0,214.0,490.0
me-163b,72.0,52.78,1.81,2.0,,,369.0,80.39,3.59,7.96,0.72,1.8,11.0,,,,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,6847.0,13475.0,6786.0,False,202.0,130.0,202.0,340.0,202.0,420.0
f-86f-40_japan,93.0,56.9,3.88,2.23,7.22,3.3,329.0,65.61,1.83,1.93,2.08,2.27,,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,6025.0,16928.0,21305.0,False,208.0,100.0,208.0,360.0,208.0,500.0
yak-23,208.0,74.8,2.65,4.39,2.46,3.53,215.0,89.14,2.17,3.63,0.47,1.03,,,,,,,Yak-23,Yak-23,USSR,Aviation,8.7,8.7,7.7,7074.0,22698.0,29003.0,False,202.0,90.0,202.0,220.0,202.0,470.0
