name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,35.0,100.0,1.71,1.3,4.43,3.07,728.0,69.7,1.13,1.54,1.05,1.42,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4620.0,10817.0,41218.0,False,220.0,90.0,220.0,300.0,220.0,330.0
f-100d,324.0,46.66,1.33,1.05,1.08,0.89,2058.0,61.95,0.95,1.24,0.67,0.87,113.0,100.0,1.38,3.9,,0.24,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,2566.0,9619.0,10983.0,False,220.0,90.0,220.0,300.0,220.0,350.0
mig-19pt,294.0,81.08,4.46,2.56,1.44,1.33,1012.0,38.38,1.22,1.52,0.16,0.2,80.0,,,2.08,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.7,9.7,5877.0,9683.0,14431.0,False,220.0,120.0,220.0,320.0,220.0,470.0
javelin_fmk9,34.0,100.0,6.25,2.62,1.0,0.88,203.0,70.64,1.02,1.16,0.42,0.44,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.7,8.7,2582.0,8452.0,17531.0,False,214.0,90.0,214.0,310.0,214.0,380.0
md_454_mystere_4a,7.0,100.0,1.0,1.0,5.0,5.0,54.0,77.43,1.04,1.96,0.81,1.48,,,,,,,M.D.454_IVA,M.D.454_IVA,France,Aviation,9.0,8.7,8.7,11619.0,10559.0,23483.0,False,214.0,90.0,214.0,300.0,214.0,600.0
f-86k_late,48.0,88.89,2.02,2.18,1.26,1.36,74.0,100.0,1.62,2.11,1.77,2.26,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5539.0,20264.0,38111.0,False,214.0,90.0,214.0,350.0,214.0,320.0
hunter_f6,44.0,,2.33,1.89,0.47,0.39,1289.0,63.51,1.55,2.35,0.54,0.81,133.0,100.0,5.57,2.51,1.71,0.95,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.3,9.7,4077.0,16308.0,13318.0,False,220.0,80.0,220.0,270.0,220.0,370.0
md_450b_barougan,,,,,,,326.0,85.21,0.91,0.91,1.38,1.47,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,2679.0,8870.0,9889.0,False,196.0,90.0,196.0,240.0,196.0,500.0
me-262c-2b,145.0,100.0,3.27,3.01,2.89,2.74,282.0,33.38,1.54,1.62,0.28,0.29,23.0,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4713.0,17738.0,9021.0,False,202.0,110.0,202.0,370.0,202.0,510.0
mig-15bis_ish,,,,,,,215.0,53.29,0.4,0.42,0.66,0.73,18.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2900.0,3480.0,10520.0,True,416.0,200.0,416.0,440.0,416.0,540.0
