name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
tu_14t,350.0,77.19,0.25,0.18,5.38,3.87,330.0,55.05,0.13,0.13,0.49,0.46,112.0,100.0,3.44,1.09,2.0,1.0,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,493.0,69.07,0.36,0.33,5.5,4.84,2814.0,62.08,0.17,0.16,1.03,1.0,2072.0,63.69,0.61,0.44,1.49,1.12,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,957.0,52.0,2.92,3.39,0.41,0.44,5840.0,57.62,1.05,1.29,0.1,0.16,54.0,50.0,1.82,3.64,0.07,0.14,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,9.0,,,,,1.0,454.0,70.94,0.65,1.13,0.82,1.48,17.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,475.0,72.82,0.78,0.84,2.04,2.22,1016.0,55.96,0.83,0.93,0.37,0.43,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,47.0,25.36,0.95,1.06,0.91,0.52,430.0,54.36,1.38,2.53,0.97,1.77,25.0,,1.0,1.0,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,182.0,40.06,1.48,1.02,1.79,1.21,6571.0,59.77,0.5,0.57,1.69,2.01,85.0,3.33,2.5,2.08,0.83,0.69,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,557.0,60.03,1.29,1.43,0.18,0.2,388.0,49.53,0.95,1.56,0.07,0.1,26.0,,2.0,1.0,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,542.0,55.55,2.19,2.6,0.15,0.16,321.0,57.23,1.55,2.15,0.05,0.09,48.0,,,2.4,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,75.0,35.71,0.19,0.55,,,91.0,93.33,2.07,2.05,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,400.0,67.01,5.25,5.99,0.36,0.41,347.0,77.66,2.17,2.77,0.05,0.06,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,555.0,45.19,2.44,1.91,1.0,0.76,1851.0,64.08,0.6,0.71,1.04,1.22,,,,,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,409.0,47.38,1.31,1.19,1.4,1.19,2066.0,70.77,1.29,1.74,0.76,1.03,12.0,100.0,8.5,8.5,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,108.0,43.55,3.46,5.48,0.33,0.34,538.0,55.69,1.89,2.13,0.71,0.83,23.0,,,3.0,,1.0,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,309.0,78.11,0.64,0.65,3.46,3.52,113.0,53.44,0.88,1.09,0.57,0.64,19.0,,,2.91,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,173.0,53.49,1.27,1.05,0.91,0.75,541.0,39.61,1.49,1.28,0.61,0.52,67.0,55.56,5.44,3.46,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,423.0,65.23,0.39,0.29,4.27,3.15,626.0,50.37,0.31,0.24,0.26,0.2,624.0,68.02,1.48,0.61,1.37,0.56,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,128.0,53.76,2.15,2.67,0.24,0.29,712.0,65.25,1.9,3.04,0.34,0.54,25.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,101.0,65.29,1.83,2.08,0.79,0.81,231.0,57.27,1.32,1.89,0.16,0.28,88.0,100.0,2.14,1.34,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,83.0,50.0,2.18,2.31,0.02,0.03,718.0,79.12,1.29,1.76,0.95,1.31,36.0,,,5.44,,0.22,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,73.0,52.9,1.46,1.81,0.69,1.29,293.0,73.01,1.29,1.33,0.87,1.07,200.0,63.64,2.55,2.14,0.63,0.47,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,174.0,68.97,2.1,1.3,2.66,1.74,337.0,49.72,0.6,0.59,0.33,0.34,98.0,,,0.7,,0.25,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,75.0,54.55,0.48,0.42,0.93,1.02,906.0,60.52,1.02,1.07,1.29,1.35,16.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,435.0,71.78,,,4.92,3.98,150.0,49.2,,,1.04,0.76,70.0,100.0,,,1.86,0.82,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,59.0,65.28,0.72,0.47,2.31,3.73,6446.0,54.64,0.1,0.11,1.68,1.85,142.0,73.5,0.89,1.12,3.33,4.02,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,103.0,80.43,5.11,3.43,0.67,0.41,223.0,61.72,1.32,1.4,0.67,0.72,43.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,358.0,45.7,1.16,1.42,0.35,0.43,554.0,43.87,0.88,0.84,0.12,0.11,38.0,,0.08,0.12,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,135.0,64.73,1.21,1.48,0.49,0.55,200.0,39.26,0.66,0.75,0.9,0.97,3.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,463.0,51.96,1.39,1.04,1.13,0.86,893.0,52.79,0.68,0.6,0.11,0.1,80.0,,,1.28,,0.5,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,14.0,50.0,1.0,1.89,1.28,2.39,44.0,50.0,0.5,0.31,,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,40.0,61.11,1.6,2.07,,,154.0,50.21,0.65,0.51,0.49,0.42,2.0,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,120.0,66.03,1.02,0.97,1.62,1.37,1243.0,58.86,0.4,0.37,1.07,1.0,44.0,,1.0,1.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,169.0,59.75,2.18,1.98,0.62,0.69,875.0,64.49,0.63,0.71,0.68,0.75,20.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,231.0,38.74,0.94,1.09,0.14,0.19,63.0,,2.0,2.03,,0.15,1.0,,,,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,95.0,91.95,1.74,1.05,3.94,2.76,627.0,63.18,0.93,1.15,0.79,0.93,51.0,40.91,1.82,2.27,0.23,0.45,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,5.0,100.0,1.0,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,349.0,76.79,0.68,0.39,10.8,6.46,2137.0,54.19,0.38,0.43,1.19,1.28,207.0,44.12,1.41,0.77,1.35,0.87,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,81.0,64.82,2.31,3.1,2.67,3.88,28.0,,,2.0,,2.0,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,557.0,52.31,2.53,1.95,0.79,0.6,3433.0,59.52,1.15,1.57,0.23,0.29,169.0,23.12,1.69,1.56,0.1,0.05,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,430.0,78.24,0.16,0.12,5.53,3.58,480.0,49.79,0.05,0.05,1.15,0.71,284.0,55.69,0.57,0.38,0.97,0.41,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,195.0,67.9,1.24,1.3,4.59,4.01,332.0,62.84,0.78,0.97,0.27,0.35,38.0,,,2.38,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,785.0,63.05,2.61,2.82,2.48,2.69,2498.0,66.83,1.32,1.79,0.19,0.25,96.0,45.45,4.77,5.18,1.05,1.14,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,281.0,77.3,0.55,0.43,5.69,3.64,125.0,78.99,2.67,1.71,1.34,0.89,97.0,100.0,2.5,1.29,0.32,0.4,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,448.0,78.6,,,7.64,6.96,495.0,30.17,,,0.18,0.13,54.0,100.0,,,0.56,1.0,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,725.0,80.59,0.63,0.6,7.09,6.58,1239.0,46.03,0.47,0.44,0.38,0.34,78.0,100.0,3.59,6.0,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,203.0,52.84,1.02,0.96,0.73,0.67,165.0,75.6,0.85,0.4,1.21,0.64,14.0,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,126.0,66.4,2.5,4.66,0.44,0.88,42.0,,,2.5,,,31.0,100.0,1.0,1.0,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,254.0,61.48,1.01,0.77,0.41,0.37,205.0,47.94,0.52,0.59,0.35,0.39,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,79.0,77.57,1.12,1.1,0.44,0.48,2819.0,74.8,0.67,0.92,1.34,1.85,10.0,,,,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,107.0,75.31,4.11,2.78,,,278.0,77.35,3.22,3.61,0.04,0.07,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,656.0,60.05,1.73,1.97,0.39,0.44,322.0,64.97,2.58,4.61,1.14,1.99,14.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,350.0,52.48,0.89,0.83,0.26,0.17,307.0,76.99,0.52,0.61,0.01,0.08,25.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,,,,,,,45.0,19.05,0.67,1.0,0.05,0.1,1.0,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,94.0,84.6,0.1,0.07,4.01,2.29,34.0,,,,3.82,3.18,,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,127.0,65.68,0.4,0.26,2.74,3.79,4350.0,66.68,0.11,0.1,1.36,1.29,342.0,68.5,1.58,1.0,3.67,2.39,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,331.0,55.21,1.01,0.79,2.46,1.95,2091.0,71.36,0.31,0.3,3.81,3.67,70.0,,0.32,0.23,6.89,4.6,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,335.0,64.96,3.03,1.05,7.79,3.61,885.0,56.93,1.2,1.1,0.23,0.2,256.0,100.0,2.37,0.52,1.62,0.35,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,50.0,39.33,0.65,0.54,1.3,1.49,182.0,85.97,2.67,3.21,2.04,2.39,32.0,5.88,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,266.0,45.33,2.23,2.36,0.06,0.06,2050.0,60.96,0.42,0.4,1.89,1.7,17.0,,,,,2.0,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,434.0,72.46,1.89,1.46,2.09,1.58,1485.0,64.38,1.88,1.85,1.32,1.28,100.0,100.0,7.48,2.96,6.12,2.38,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,239.0,56.94,2.05,1.75,0.12,0.08,109.0,82.26,1.88,2.65,0.98,1.46,16.0,,,2.5,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,184.0,48.04,,,1.7,0.82,17.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,243.0,74.53,0.03,0.05,5.9,5.64,116.0,76.34,,,5.63,3.11,8.0,100.0,,,1.0,1.0,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,226.0,61.35,0.07,0.05,2.65,2.59,22.0,,,,,0.55,1.0,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2969.0,60.33,3.26,2.76,0.17,0.15,2891.0,62.25,1.76,2.14,0.34,0.41,157.0,25.86,3.66,3.34,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,1076.0,53.79,1.15,1.03,0.84,0.73,4590.0,82.54,0.38,0.38,1.35,1.35,18.0,,,2.28,,1.89,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,150.0,57.15,0.93,1.15,0.45,0.55,474.0,60.48,0.89,1.24,0.2,0.3,2.0,,,1.0,,,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,1102.0,69.75,1.45,1.41,1.61,1.55,2866.0,73.19,0.64,0.66,1.38,1.44,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,67.0,57.41,2.04,2.38,0.41,0.48,242.0,73.02,3.01,4.22,1.4,1.95,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,135.0,75.47,0.85,0.8,,0.1,671.0,49.71,0.71,1.05,0.2,0.3,39.0,100.0,3.67,1.33,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,645.0,55.77,1.67,1.21,0.1,0.06,567.0,82.02,2.14,3.91,0.75,1.35,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,122.0,72.58,0.11,0.08,3.64,2.54,12.0,,,,10.0,10.0,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,11.0,,,2.0,,,93.0,41.3,3.7,2.59,1.09,0.78,29.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,141.0,77.18,0.76,0.63,6.56,5.99,600.0,44.68,0.06,0.05,2.52,1.61,111.0,42.44,0.13,0.09,0.57,0.62,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,347.0,74.57,0.32,0.18,5.5,3.0,265.0,43.39,1.43,1.04,0.44,0.31,52.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,760.0,69.34,1.09,0.9,1.86,1.53,962.0,70.32,0.29,0.32,1.03,1.16,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,344.0,67.22,1.23,1.33,0.47,0.52,549.0,69.99,1.26,1.92,0.69,1.03,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,140.0,72.15,1.89,2.24,0.79,0.93,115.0,76.8,1.87,2.46,1.73,2.31,15.0,,,2.54,,2.0,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,2313.0,80.67,,,6.09,4.73,336.0,62.53,,,1.53,1.27,24.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,205.0,65.81,,,4.16,4.08,64.0,,,,2.31,3.29,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,3751.0,58.95,2.24,2.16,0.21,0.2,787.0,81.52,2.83,5.59,0.68,1.35,90.0,41.94,2.55,3.71,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,311.0,64.46,1.81,2.12,1.45,1.54,723.0,70.64,0.83,0.88,0.74,0.79,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1575.0,70.06,0.18,0.12,4.71,3.18,735.0,75.05,0.15,0.28,0.59,1.05,191.0,38.33,0.95,0.36,1.35,0.71,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,439.0,68.37,0.88,0.75,2.55,2.19,172.0,35.11,0.28,0.34,5.2,5.54,5.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,550.0,65.56,2.67,2.49,0.36,0.35,1990.0,64.09,1.82,2.51,0.87,1.18,44.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,240.0,60.85,,,3.17,2.4,55.0,53.24,0.1,0.06,1.29,1.35,32.0,100.0,0.29,0.19,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,399.0,48.13,0.98,0.73,0.45,0.32,4325.0,58.76,0.34,0.33,1.58,1.48,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,172.0,50.81,2.32,1.76,0.7,0.53,284.0,63.55,0.9,0.94,1.41,1.45,22.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,327.0,53.07,1.66,1.3,0.22,0.16,216.0,42.04,0.55,0.37,1.12,0.79,7.0,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,235.0,67.57,0.07,0.05,4.39,3.2,30.0,,,,,,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,234.0,60.97,0.73,0.52,1.36,0.96,382.0,52.71,0.13,0.1,0.9,0.84,44.0,,,0.55,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
