name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
mirage_f1ct,15.0,,1.0,1.0,,,104.0,73.12,1.41,1.29,1.23,1.14,,,,,,,Mirage_F1CT,Mirage_F1CT,France,Aviation,11.3,11.3,11.0,4068.0,11964.0,12243.0,False,244.0,100.0,244.0,320.0,244.0,600.0
etndard_4m,,,,,,,540.0,57.8,0.98,1.12,2.24,2.54,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,3957.0,11912.0,13588.0,False,220.0,110.0,220.0,330.0,220.0,600.0
f-100d,59.0,58.62,1.78,1.5,2.48,2.1,566.0,59.72,2.01,2.71,0.92,1.29,,,,,,,F-100D,F-100D,USA,Aviation,9.3,9.3,9.7,4316.0,13669.0,13370.0,False,220.0,130.0,220.0,380.0,220.0,600.0
mig-19pt,43.0,92.86,3.21,1.85,1.36,0.77,1055.0,47.11,1.22,1.46,0.26,0.31,26.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.3,9.7,4081.0,13679.0,13126.0,False,214.0,120.0,214.0,380.0,214.0,600.0
javelin_fmk9,,,,,,,98.0,44.19,2.55,4.0,1.29,1.5,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.3,8.7,4981.0,13436.0,14562.0,False,214.0,130.0,214.0,380.0,214.0,600.0
md_454_mystere_4a,,,,,,,104.0,50.0,1.13,1.4,0.19,0.37,,,,,,,M.D.454_IVA,Mystere_IVA,France,Aviation,9.0,8.7,8.7,4437.0,12780.0,14557.0,False,214.0,130.0,214.0,380.0,214.0,600.0
f-86k_late,4.0,,,,,,75.0,50.37,1.36,1.72,0.59,0.79,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.0,9.3,4435.0,12653.0,13357.0,False,214.0,130.0,214.0,380.0,214.0,600.0
hunter_f6,12.0,,,1.0,,,104.0,54.17,1.82,2.37,1.45,1.92,,,,,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,9.7,9.7,4182.0,14673.0,13722.0,False,226.0,120.0,226.0,380.0,226.0,600.0
md_450b_barougan,1.0,,,,,,144.0,88.92,1.62,1.51,2.04,1.8,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.3,7.7,7.7,4712.0,13078.0,17391.0,False,196.0,130.0,196.0,360.0,196.0,600.0
me-262c-2b,,,,,,,104.0,47.22,3.36,4.02,0.25,0.25,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4744.0,13321.0,17014.0,False,202.0,130.0,202.0,380.0,202.0,600.0
mig-15bis_ish,,,,,,,231.0,58.86,0.72,0.96,1.66,2.39,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2147.0,5899.0,7108.0,True,416.0,260.0,416.0,760.0,416.0,1200.0
f-86f-35,7.0,,,,,,136.0,88.59,3.07,1.8,4.8,1.35,,,,,,,F-86F-35,F-86F-35,USA,Aviation,7.3,8.7,9.0,1354.0,3859.0,7223.0,True,464.0,260.0,464.0,760.0,464.0,1200.0
meteor_fmk8_reaper,,,,,,,601.0,61.17,0.49,0.62,1.53,2.02,,,,,,,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,7.7,8.0,8.0,2338.0,6726.0,8349.0,True,404.0,260.0,404.0,760.0,404.0,1200.0
canberra_bmk2,,,,,,,6.0,100.0,,,1.0,0.67,,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.7,8.3,7.7,4031.0,14600.0,21559.0,False,190.0,90.0,190.0,290.0,190.0,600.0
yak-17,52.0,100.0,1.85,1.69,1.88,1.58,27.0,100.0,3.0,3.0,0.24,0.24,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,5023.0,12351.0,18254.0,False,202.0,130.0,202.0,300.0,202.0,600.0
f-86f-30_japan,,,,,,,771.0,62.91,1.07,1.35,1.09,1.36,15.0,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,4744.0,12192.0,13911.0,False,202.0,130.0,202.0,380.0,202.0,600.0
yak-30d,,,,,,,42.0,100.0,1.65,,4.8,,,,,,,,Yak-30,Yak-30D,USSR,Aviation,9.0,8.7,8.0,4155.0,12187.0,17435.0,False,208.0,120.0,208.0,380.0,208.0,600.0
hunter_f1,,,,,,,170.0,76.83,3.5,9.0,0.45,1.15,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4438.0,12663.0,13806.0,False,214.0,130.0,214.0,380.0,214.0,600.0
me-163b,4.0,100.0,4.0,4.0,,,713.0,81.68,3.26,7.69,0.69,1.63,,,,,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,4744.0,13320.0,17014.0,False,202.0,130.0,202.0,380.0,202.0,600.0
vampire_fb52_finland,4.0,,,,,,111.0,72.04,0.85,0.81,1.84,1.81,,,,,,,Vampire_FB_52A,Vampire_FB_52A,Italy,Aviation,7.7,8.0,7.7,4689.0,13002.0,17368.0,False,196.0,130.0,196.0,360.0,196.0,600.0
f-86f-40_japan,15.0,,,,,,457.0,57.95,1.31,1.67,0.89,1.15,,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.0,9.3,4694.0,12077.0,13100.0,False,208.0,130.0,208.0,380.0,208.0,600.0
yak-23,,,,,,,59.0,88.89,4.39,2.75,3.22,1.11,,,,,,,Yak-23,Yak-23,USSR,Aviation,8.7,8.7,7.7,4268.0,12195.0,17701.0,False,202.0,120.0,202.0,380.0,202.0,600.0
f9f-8,43.0,82.61,1.67,2.16,1.13,0.85,392.0,57.61,1.55,1.55,1.38,1.38,,,,,,,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4976.0,13427.0,16357.0,False,214.0,130.0,214.0,380.0,214.0,600.0
f-86a-5,66.0,100.0,2.82,2.57,3.09,2.6,337.0,58.65,1.19,1.42,1.22,1.48,,,,,,,F-86A-5,F-86A-5,USA,Aviation,7.7,8.3,8.7,4743.0,12814.0,13911.0,False,202.0,130.0,202.0,380.0,202.0,600.0
f3d_1,35.0,50.0,1.0,2.0,4.67,9.33,770.0,50.74,0.46,0.44,1.45,1.37,,,,,,,F3D-1,F3D-1,USA,Aviation,7.7,7.0,7.0,4605.0,9489.0,14311.0,False,196.0,120.0,196.0,270.0,196.0,600.0
r2y2_kai,18.0,50.0,2.3,4.6,,,23.0,100.0,0.67,0.67,1.0,1.0,,,,,,,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,8.0,7.7,4706.0,13320.0,17696.0,False,202.0,130.0,202.0,380.0,202.0,600.0
r2y2_v1,,,,,,,119.0,50.0,1.27,1.27,0.27,0.52,,,,,,,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,8.0,7.0,4608.0,12683.0,17584.0,False,190.0,120.0,190.0,350.0,190.0,600.0
r2y2_v2,18.0,50.0,2.0,4.0,0.5,1.0,185.0,69.68,1.3,2.67,1.32,2.69,,,,,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,8.0,7.3,4706.0,13002.0,18068.0,False,196.0,130.0,196.0,360.0,196.0,600.0
me-262a-1a,6.0,,,,,,407.0,65.0,1.75,2.22,0.3,0.36,,,,,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,4653.0,11970.0,17585.0,False,190.0,130.0,190.0,320.0,190.0,600.0
f-86f-2,31.0,64.29,1.29,2.0,2.71,4.5,727.0,76.31,2.7,6.22,0.56,1.27,,,,,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,4435.0,12653.0,13795.0,False,214.0,130.0,214.0,380.0,214.0,600.0
