name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
canberra_bmk2,324.0,72.79,,,4.94,4.84,98.0,35.2,,,0.82,1.14,54.0,,,,,0.97,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7
yak-17,391.0,53.81,1.85,1.71,0.15,0.14,53.0,22.58,1.4,1.51,0.01,0.01,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0
f-86f-30_japan,60.0,100.0,0.44,0.45,2.33,1.47,446.0,47.02,0.83,0.82,0.24,0.22,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,9.0,9.0
yak-30d,409.0,52.7,2.24,2.72,0.15,0.2,130.0,81.45,1.27,0.93,0.16,0.17,18.0,,,3.1,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,472.0,63.28,2.99,2.47,0.45,0.4,1731.0,66.01,1.62,2.4,0.21,0.31,71.0,50.0,4.63,5.54,,0.35,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,212.0,31.93,2.89,3.75,,,368.0,56.47,1.15,1.34,,,15.0,,,1.0,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,42.0,97.83,1.87,1.16,2.57,2.02,511.0,53.37,0.65,0.76,0.39,0.43,,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,420.0,59.99,2.75,3.82,0.03,0.03,299.0,59.59,1.84,2.75,0.05,0.07,11.0,,,2.0,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,614.0,54.08,1.12,1.07,1.58,1.48,653.0,67.49,1.58,1.91,0.82,0.99,251.0,98.92,11.85,3.96,1.01,0.31,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,822.0,57.05,1.19,1.2,1.09,1.09,3072.0,58.72,0.69,0.73,0.62,0.67,27.0,,,3.6,,2.0,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,282.0,80.16,1.58,0.81,3.78,1.76,815.0,72.75,0.62,0.69,0.65,0.74,73.0,100.0,9.0,5.67,2.0,0.74,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,55.0,88.64,0.76,0.59,2.95,2.58,435.0,64.97,1.38,1.13,1.72,1.37,27.0,,,3.43,,,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,77.0,91.38,1.06,0.74,3.57,2.53,438.0,63.85,1.08,0.89,0.99,0.83,8.0,,,,,,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,35.0,100.0,,,3.0,2.72,215.0,70.55,1.99,1.98,1.06,1.04,19.0,,,4.0,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,162.0,35.67,3.29,2.75,1.18,1.11,759.0,35.85,1.58,1.93,0.26,0.31,9.0,,,,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,538.0,60.95,2.62,2.1,0.95,0.75,5132.0,66.25,1.56,2.49,0.24,0.38,,,,,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,322.0,53.84,1.29,1.27,1.1,1.06,900.0,53.19,0.91,1.05,0.41,0.47,,,,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,238.0,65.31,0.93,1.25,1.87,2.55,754.0,63.17,0.57,0.61,0.93,1.02,15.0,,,1.8,,0.8,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,165.0,54.04,1.1,0.99,0.34,0.31,184.0,42.07,1.58,1.8,,,3.0,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,348.0,63.55,1.61,1.68,1.54,1.6,1019.0,59.01,1.36,1.59,0.66,0.73,13.0,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,57.0,22.46,1.57,1.26,1.65,1.94,247.0,81.73,0.62,0.59,1.75,1.47,30.0,,2.6,1.69,1.0,0.69,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,80.0,71.88,1.59,1.11,,,22.0,,,,,,7.0,100.0,2.0,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,172.0,97.31,,,36.47,11.9,1492.0,63.22,,,3.29,3.97,26.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,335.0,58.17,0.8,0.7,2.26,1.9,935.0,63.44,0.73,0.87,1.19,1.4,45.0,100.0,3.8,6.0,0.53,1.0,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,227.0,82.28,2.17,1.48,1.87,1.34,310.0,59.94,1.02,0.92,1.42,1.3,48.0,,,0.71,,0.03,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,337.0,70.02,0.26,0.25,3.83,3.47,190.0,50.0,0.44,0.34,0.02,0.02,44.0,,,1.0,,1.0,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,689.0,64.11,0.33,0.32,3.84,4.03,1839.0,58.2,0.21,0.18,1.25,1.06,967.0,51.84,0.56,0.42,1.71,1.29,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,729.0,51.31,3.47,3.65,0.47,0.49,3043.0,59.42,1.17,1.5,0.13,0.17,19.0,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,70.0,86.25,0.54,0.44,1.63,1.62,432.0,86.51,0.97,1.27,0.9,1.23,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,663.0,68.66,1.11,1.09,1.14,1.14,913.0,53.12,0.86,1.14,0.31,0.4,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,41.0,87.5,1.25,1.52,3.88,1.6,255.0,71.21,1.84,2.57,1.88,2.6,1.0,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,231.0,58.54,0.58,0.61,1.83,1.9,6564.0,73.24,0.5,0.55,1.79,1.98,56.0,100.0,2.0,0.93,4.0,1.16,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,365.0,61.3,1.87,2.53,0.26,0.35,270.0,56.45,1.43,1.08,0.07,0.05,53.0,,2.0,,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,119.0,43.59,4.58,3.02,0.62,0.48,425.0,57.68,2.66,3.81,0.26,0.38,23.0,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,188.0,46.67,0.81,0.85,0.05,0.04,47.0,53.7,0.91,1.8,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,282.0,57.91,5.13,8.3,0.32,0.52,153.0,67.73,2.67,3.88,0.07,0.18,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,555.0,64.31,6.48,5.87,2.25,2.05,1419.0,68.17,0.65,0.73,1.3,1.45,36.0,,,0.66,,0.34,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,417.0,56.0,1.7,1.93,0.65,0.8,2028.0,71.39,0.96,1.45,0.82,1.24,35.0,100.0,3.0,2.44,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,161.0,63.49,5.45,12.16,0.9,1.9,646.0,70.45,1.54,1.66,0.84,0.93,13.0,,,1.0,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,285.0,72.56,0.88,0.53,3.66,1.93,102.0,92.8,1.8,1.37,1.81,1.2,2.0,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,111.0,63.1,2.86,2.5,1.36,1.1,387.0,55.07,2.56,2.4,1.16,1.07,46.0,,,,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,494.0,70.29,0.26,0.21,4.82,3.92,380.0,46.25,0.25,0.27,0.28,0.31,212.0,51.61,1.34,0.6,1.03,0.71,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,145.0,49.52,0.79,0.65,0.65,0.52,578.0,62.55,1.64,2.25,0.17,0.21,12.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,95.0,64.26,3.0,3.9,0.86,1.32,298.0,43.79,1.38,1.2,,,75.0,,2.81,1.32,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,91.0,44.44,2.27,2.03,2.62,2.57,502.0,79.07,1.21,1.61,1.05,1.36,,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,181.0,53.5,0.75,0.71,2.23,2.05,208.0,83.46,2.63,2.48,1.45,1.25,116.0,90.91,4.11,2.12,1.68,1.05,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,297.0,74.6,0.95,0.84,2.25,1.86,370.0,51.51,1.04,1.15,0.64,0.69,170.0,100.0,5.13,2.06,1.5,0.24,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,84.0,76.67,1.23,1.01,2.37,2.31,924.0,56.52,0.91,1.09,0.84,1.01,34.0,,1.25,1.25,0.75,0.75,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,317.0,67.86,,,6.59,4.67,72.0,58.33,,,0.59,0.58,8.0,,,,,,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,149.0,39.58,3.29,3.79,1.65,2.1,3376.0,58.19,0.1,0.1,1.8,1.73,89.0,59.14,2.08,2.11,2.49,2.43,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,264.0,64.79,2.28,1.9,1.5,1.25,264.0,73.27,0.85,1.05,0.44,0.55,4.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,275.0,55.15,1.53,1.67,0.28,0.25,498.0,53.92,0.88,0.88,0.2,0.2,51.0,,2.0,1.73,,0.83,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,21.0,,1.6,1.6,1.35,1.35,78.0,53.22,1.13,1.34,0.11,0.11,7.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,435.0,59.59,0.66,0.67,1.22,1.2,596.0,43.33,0.74,0.79,0.17,0.17,61.0,,,1.77,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,94.0,54.07,1.0,0.98,0.76,1.08,87.0,69.89,2.02,4.0,0.29,0.7,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,65.0,55.55,1.33,1.45,0.13,0.19,105.0,84.14,1.43,2.19,0.71,0.58,26.0,100.0,,0.23,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,79.0,2.0,3.76,1.9,4.36,2.37,884.0,52.35,0.68,0.67,1.31,1.27,4.0,,5.0,5.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,101.0,59.03,1.35,1.14,1.38,1.35,536.0,49.64,0.91,0.92,1.05,1.07,51.0,3.03,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,249.0,63.05,1.8,2.53,0.03,0.05,60.0,40.86,1.21,2.0,,,22.0,,,,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,277.0,56.14,1.11,1.3,1.18,1.4,760.0,63.74,1.07,1.42,0.82,1.06,41.0,71.88,1.16,1.1,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,107.0,38.89,0.28,0.08,22.56,14.73,2017.0,52.4,0.44,0.43,1.61,1.57,95.0,8.33,1.0,0.39,1.83,0.67,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,50.0,68.18,1.09,0.9,0.68,0.58,43.0,,0.1,0.74,0.2,0.74,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,831.0,55.21,2.38,2.34,0.63,0.62,2249.0,56.91,1.15,1.58,0.3,0.42,59.0,21.43,2.54,2.65,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,491.0,64.82,,,5.46,4.33,663.0,63.94,0.17,0.18,0.93,0.9,228.0,95.0,0.9,0.32,2.45,0.6,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,271.0,72.95,1.51,1.12,3.01,2.04,370.0,69.46,0.65,0.7,0.88,0.93,58.0,100.0,5.08,3.53,2.15,1.67,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,898.0,55.17,1.56,1.97,0.95,1.18,3036.0,63.31,1.32,1.96,0.16,0.22,63.0,33.33,1.33,2.4,1.0,1.8,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,500.0,63.84,0.35,0.24,5.76,3.81,255.0,86.47,2.03,4.11,1.26,2.49,283.0,100.0,6.19,1.54,2.59,0.57,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,183.0,98.89,,,15.66,11.01,236.0,37.38,,,0.39,0.42,11.0,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,511.0,83.27,0.58,0.66,6.23,7.01,606.0,54.14,0.65,0.58,0.62,0.45,18.0,100.0,2.0,1.25,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,202.0,74.74,1.81,0.71,3.53,1.44,162.0,67.27,0.61,0.78,0.84,0.98,2.0,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,63.0,60.0,2.04,2.7,0.62,1.0,34.0,,2.0,2.0,,,23.0,100.0,1.0,1.0,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,139.0,53.7,1.26,1.48,0.46,0.58,105.0,56.3,0.62,0.79,0.04,0.04,12.0,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,182.0,66.31,1.07,0.99,2.21,2.3,1973.0,77.78,0.87,1.13,1.12,1.47,16.0,100.0,1.93,1.93,0.86,0.86,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,119.0,27.96,3.94,2.29,0.42,0.23,264.0,59.72,2.76,5.4,0.4,0.54,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,821.0,65.34,1.66,1.64,0.67,0.65,461.0,71.73,2.77,3.41,1.09,1.33,15.0,,,4.0,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,268.0,64.89,2.61,1.42,0.28,0.14,290.0,46.09,1.21,0.83,1.04,0.71,18.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,14.0,,,,,,67.0,77.57,0.87,0.52,0.27,0.27,7.0,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,30.0,,,,,3.72,92.0,12.5,0.5,0.27,0.83,0.68,10.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,362.0,76.35,1.26,0.63,5.74,3.05,3829.0,68.04,0.15,0.13,2.03,1.73,416.0,69.87,4.4,0.85,4.18,0.84,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,302.0,50.44,1.0,0.65,4.25,2.73,1437.0,67.54,0.39,0.29,9.07,6.84,116.0,100.0,0.35,0.04,18.85,8.64,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,253.0,62.47,0.52,0.48,2.81,2.57,516.0,57.18,0.75,1.06,0.32,0.44,16.0,,,,,0.5,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,62.0,94.09,0.84,0.95,3.0,3.44,103.0,72.22,3.42,3.26,2.8,2.68,19.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,45.0,50.0,3.0,1.3,,,1501.0,78.84,0.54,0.42,2.12,1.66,40.0,50.0,0.5,0.43,0.5,0.43,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,276.0,51.51,2.08,1.88,3.87,3.57,956.0,72.4,2.39,2.79,1.06,1.24,94.0,60.61,3.73,3.55,1.2,1.48,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,106.0,70.69,1.44,0.81,0.34,0.27,189.0,65.16,1.15,1.62,1.39,1.92,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,60.0,90.0,,,0.6,1.33,22.0,50.0,,,1.42,2.36,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,160.0,94.11,0.03,0.03,9.67,6.0,213.0,78.68,,,2.6,1.91,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,81.0,62.0,0.5,0.44,2.68,2.68,24.0,,,,1.0,0.93,5.0,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2381.0,62.44,3.37,3.37,0.12,0.11,2149.0,66.07,1.85,2.41,0.26,0.34,142.0,48.71,4.57,7.39,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,510.0,58.44,1.45,1.08,1.3,0.99,2153.0,75.8,0.38,0.37,1.4,1.37,35.0,100.0,2.27,2.97,3.0,2.55,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,82.0,31.58,3.11,1.82,0.32,0.16,481.0,60.2,0.96,1.27,0.32,0.4,99.0,68.94,2.25,1.88,3.11,2.23,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,650.0,69.47,1.98,1.82,2.21,2.04,1857.0,70.69,0.75,0.83,1.3,1.44,12.0,100.0,1.0,,1.0,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,5.0,,,,,,174.0,77.11,3.1,5.98,0.82,1.51,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,102.0,28.84,0.73,0.75,0.12,0.09,812.0,48.54,1.49,1.8,0.29,0.34,102.0,73.33,2.17,1.55,0.03,0.02,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,139.0,91.67,6.67,6.32,,,350.0,71.6,2.15,3.65,1.47,2.48,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,102.0,97.46,0.64,0.22,7.57,3.92,75.0,,0.42,0.23,9.42,5.7,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,11.0,,,,,,141.0,77.78,2.16,1.44,0.4,0.23,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,255.0,84.35,0.68,0.54,6.17,4.53,585.0,53.09,0.11,0.1,4.21,2.69,72.0,100.0,,,0.79,0.62,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,265.0,72.24,0.16,0.14,3.75,3.0,222.0,66.56,1.03,1.37,0.45,0.62,36.0,,,0.48,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,525.0,72.63,0.91,0.62,2.45,1.61,597.0,62.38,0.36,0.4,1.07,1.16,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,241.0,44.38,1.96,2.01,0.89,0.65,431.0,89.62,2.5,2.11,2.39,1.91,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,40.0,100.0,3.56,3.71,1.53,1.63,190.0,54.79,1.2,1.48,1.53,2.18,22.0,,,1.0,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1020.0,79.91,,,8.05,7.0,188.0,62.86,,,2.43,2.07,,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,191.0,82.62,,,4.94,5.45,83.0,62.9,,,3.28,2.41,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1701.0,64.93,2.35,2.38,0.43,0.42,893.0,72.73,2.12,3.41,0.75,1.18,28.0,,1.0,0.83,,0.05,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,324.0,55.1,1.75,1.57,2.0,1.81,304.0,63.07,1.96,1.92,0.83,0.81,3.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,788.0,67.6,0.23,0.2,3.99,3.41,368.0,84.7,0.93,0.9,1.64,1.75,188.0,30.65,1.9,0.57,1.56,0.5,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,380.0,72.0,0.92,0.71,3.4,2.62,179.0,61.78,0.29,0.27,2.55,2.37,14.0,,1.0,1.0,1.0,1.0,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,310.0,63.63,2.4,2.38,0.65,0.66,1346.0,76.97,2.91,4.36,0.97,1.45,27.0,100.0,3.29,3.29,1.93,1.93,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,119.0,97.7,,,7.46,3.52,48.0,36.02,,,0.49,0.42,107.0,100.0,0.3,0.52,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,89.0,75.27,1.3,1.27,2.09,2.05,3260.0,63.25,0.5,0.48,1.67,1.55,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,133.0,65.59,1.71,1.95,0.64,0.7,159.0,79.52,2.05,1.51,1.97,1.46,8.0,,0.83,0.63,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,243.0,54.08,1.19,0.98,,,332.0,75.59,1.99,1.39,0.93,0.63,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,127.0,68.89,,,7.23,5.66,74.0,,,,0.78,0.76,43.0,100.0,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,202.0,52.53,0.71,0.48,1.55,1.12,456.0,69.03,0.5,0.47,1.08,0.99,13.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
mb_5,70.0,,,3.39,,,30.0,100.0,4.0,,0.67,,,,,,,,MB.5,MB.5,Britain,Aviation,5.3,5.0,4.7
