name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,115.0,93.07,1.45,1.03,3.04,2.32,3229.0,61.25,1.32,1.65,0.39,0.49,51.0,100.0,5.0,5.0,1.0,1.0,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4342.0,10991.0,17641.0,False,220,110,220,300,220,420
f-100d,798.0,67.43,1.22,1.31,0.86,0.92,2105.0,49.07,0.5,0.51,0.61,0.63,115.0,100.0,12.4,8.42,,0.08,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3723.0,7284.0,21084.0,False,220,100,220,220,220,380
mig-19pt,289.0,57.4,3.56,2.85,0.09,0.06,2930.0,53.16,0.65,0.75,0.08,0.1,81.0,,7.13,6.95,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,8064.0,8467.0,18816.0,False,220,130,220,240,220,460
javelin_fmk9,274.0,81.68,2.09,1.31,0.12,0.1,589.0,57.23,1.3,1.4,0.12,0.14,40.0,100.0,3.07,2.82,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3121.0,7775.0,10747.0,False,214,100,214,280,214,340
f-86k_late,140.0,64.26,2.8,2.75,0.53,0.48,1606.0,64.82,1.51,1.99,0.19,0.25,4.0,,,4.25,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,6218.0,20234.0,26979.0,False,214,120,214,320,214,480
hunter_f6,428.0,58.24,2.41,1.84,0.92,0.67,736.0,59.02,1.78,1.69,0.42,0.42,68.0,100.0,8.09,7.86,0.59,0.56,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4464.0,13570.0,24426.0,False,220,100,220,240,220,490
md_450b_barougan,52.0,57.29,,,0.84,0.84,733.0,61.37,0.58,0.68,0.82,0.97,133.0,100.0,3.0,0.99,4.5,2.34,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3130.0,11506.0,7265.0,False,196,110,196,280,196,260
me-262c-2b,339.0,67.84,1.98,2.61,0.47,0.64,554.0,77.48,1.84,2.99,0.21,0.27,106.0,47.06,4.86,4.89,1.87,1.77,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4174.0,15142.0,8349.0,False,208,110,208,320,208,310
mig-15bis_ish,95.0,54.62,2.62,3.74,1.98,2.82,1400.0,56.46,0.67,0.75,0.78,0.86,5.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1500.0,2020.0,1250.0,True,416,200,416,440,416,500
f-86f-35,82.0,58.33,2.28,2.05,0.77,0.58,4276.0,55.32,0.7,0.82,0.61,0.72,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1360.0,2780.0,1300.0,True,464,200,464,500,464,540
meteor_fmk8_reaper,30.0,100.0,1.23,1.05,8.0,6.29,1765.0,61.45,0.56,0.6,1.57,1.61,462.0,100.0,5.42,0.72,1.8,0.25,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1600.0,2840.0,4300.0,True,428,200,428,420,428,480
canberra_bmk2,207.0,82.6,,,4.84,4.79,187.0,63.34,,,0.78,1.2,112.0,,,0.12,,0.23,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,24454.0,17387.0,63341.0,False,190,150,190,370,190,480
yak-17,97.0,69.45,3.64,2.62,,0.17,115.0,63.33,1.26,1.87,0.12,0.21,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,5413.0,16958.0,16367.0,False,196,130,196,320,196,410
f-86f-30_japan,90.0,87.1,1.67,1.46,1.59,1.46,1946.0,53.52,0.8,1.04,0.63,0.84,12.0,,3.5,3.5,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,4316.0,11695.0,16187.0,False,202,120,202,280,202,390
yak-30d,345.0,56.56,4.25,2.74,0.83,0.52,418.0,71.18,2.21,5.39,0.04,0.09,37.0,,2.0,1.67,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6194.0,15225.0,19537.0,False,208,130,208,300,208,400
hunter_f1,172.0,30.97,2.4,2.13,0.2,0.2,1669.0,62.7,1.67,1.76,0.47,0.49,18.0,,,1.0,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5590.0,14587.0,28497.0,False,214,120,214,300,214,490
me-163b,265.0,64.41,3.06,2.49,0.16,0.1,633.0,59.44,1.63,1.97,0.19,0.19,193.0,100.0,13.2,1.96,1.0,0.12,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,5324.0,11872.0,8690.0,False,190,150,190,370,190,290
f-86f-40_japan,207.0,58.47,2.59,1.94,1.32,1.11,1857.0,56.6,1.06,1.19,0.53,0.6,28.0,,,7.0,,0.33,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,4316.0,14177.0,32375.0,False,208,150,208,300,208,540
yak-23,241.0,75.14,4.83,3.72,0.54,0.44,728.0,70.37,2.16,2.64,0.25,0.3,,,,,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7,7214.0,20144.0,16367.0,False,202,140,202,340,202,380
f9f-8,526.0,72.2,1.17,0.93,1.96,1.61,3168.0,56.63,1.49,1.95,0.37,0.5,416.0,100.0,12.46,3.06,1.88,0.48,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4337.0,17459.0,17405.0,False,214,100,214,310,214,330
