name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,126.0,83.39,1.81,1.94,1.73,1.81,1355.0,59.9,1.4,1.81,0.35,0.48,25.0,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4342.0,10991.0,17641.0,False,220,110,220,300,220,420
f-100d,654.0,59.63,1.6,1.23,1.39,1.07,1517.0,43.11,0.53,0.63,0.72,0.85,13.0,,,,,,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3723.0,7284.0,21084.0,False,220,100,220,220,220,380
mig-19pt,441.0,57.28,2.45,2.76,0.03,0.03,2199.0,57.33,0.78,0.95,0.05,0.09,83.0,,7.0,4.19,,0.5,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,8064.0,8467.0,18816.0,False,220,130,220,240,220,460
javelin_fmk9,144.0,68.2,2.84,1.94,0.46,0.26,612.0,54.27,1.11,1.0,0.37,0.36,47.0,,,2.18,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3121.0,7775.0,10747.0,False,214,100,214,280,214,340
f-86k_late,94.0,81.77,1.98,1.92,0.98,0.94,308.0,65.44,2.21,2.28,0.09,0.11,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,6218.0,20234.0,26979.0,False,214,120,214,320,214,480
hunter_f6,61.0,66.09,2.42,1.85,1.17,1.07,269.0,47.92,0.7,0.71,0.68,0.7,15.0,,,3.87,,0.47,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4464.0,13570.0,24426.0,False,220,100,220,240,220,490
md_450b_barougan,79.0,51.92,1.83,1.74,0.48,0.57,590.0,56.66,0.61,0.75,1.11,1.39,179.0,100.0,5.04,1.04,5.43,1.08,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3130.0,11506.0,7265.0,False,196,110,196,280,196,260
me-262c-2b,138.0,78.23,4.12,3.77,0.92,0.82,234.0,74.62,2.87,5.36,0.02,0.03,40.0,,,1.55,,0.1,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4174.0,15142.0,8349.0,False,208,110,208,320,208,310
mig-15bis_ish,35.0,56.67,0.57,0.67,2.03,2.33,892.0,61.13,0.56,0.65,0.22,0.22,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1500.0,2020.0,1250.0,True,416,200,416,440,416,500
f-86f-35,44.0,71.03,1.66,1.66,1.78,1.78,4470.0,50.39,0.65,0.76,0.44,0.53,16.0,100.0,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1360.0,2780.0,1300.0,True,464,200,464,500,464,540
meteor_fmk8_reaper,6.0,,,,,0.5,1161.0,55.81,0.61,0.68,1.3,1.44,221.0,100.0,3.25,1.1,1.62,0.48,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1600.0,2840.0,4300.0,True,428,200,428,420,428,480
canberra_bmk2,67.0,89.29,,,5.15,9.64,70.0,16.13,,,0.74,0.95,74.0,,,0.1,,0.2,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,24454.0,17387.0,63341.0,False,190,150,190,370,190,480
yak-17,53.0,64.0,0.52,1.27,0.07,0.15,22.0,88.89,1.96,3.67,0.07,0.67,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,5413.0,16958.0,16367.0,False,196,130,196,320,196,410
f-86f-30_japan,111.0,49.78,1.4,1.64,1.0,1.26,1045.0,54.04,1.03,1.23,0.43,0.52,10.0,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,4316.0,11695.0,16187.0,False,202,120,202,280,202,390
yak-30d,545.0,57.29,2.5,3.47,0.22,0.29,249.0,60.6,1.18,1.41,0.26,0.32,50.0,,7.44,6.7,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6194.0,15225.0,19537.0,False,208,130,208,300,208,400
hunter_f1,7.0,,,2.0,,,596.0,55.43,1.92,1.92,0.76,0.72,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5590.0,14587.0,28497.0,False,214,120,214,300,214,490
me-163b,387.0,56.43,2.29,2.84,0.33,0.41,638.0,61.18,1.63,2.26,0.31,0.44,241.0,40.52,5.8,2.44,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,5324.0,11872.0,8690.0,False,190,150,190,370,190,290
f-86f-40_japan,48.0,50.0,1.62,2.25,1.19,1.78,1254.0,60.49,1.1,1.27,0.22,0.24,,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,4316.0,14177.0,32375.0,False,208,150,208,300,208,540
yak-23,340.0,70.01,5.67,4.7,0.5,0.36,377.0,67.89,1.59,2.49,0.03,0.05,12.0,,,0.92,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7,7214.0,20144.0,16367.0,False,202,140,202,340,202,380
