name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
arado-234,165.0,100.0,,,28.28,11.01,1416.0,58.42,,,3.39,3.82,28.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,434.0,60.61,0.84,0.79,1.72,1.57,1094.0,68.39,0.71,0.81,1.05,1.21,85.0,100.0,4.0,3.19,0.63,0.44,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,240.0,78.49,1.78,1.48,1.46,1.28,347.0,49.27,0.92,0.81,1.26,1.14,91.0,100.0,6.0,0.9,2.0,0.26,F-84G-26-RE,F-84G-26-RE_(France),France,Aviation,7.7,7.7,8.0
tu_14t,302.0,73.77,0.31,0.33,3.93,3.93,209.0,44.84,0.31,0.23,0.06,0.06,47.0,,,,,,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,682.0,64.8,0.34,0.3,3.73,3.38,2178.0,56.89,0.18,0.16,1.23,1.09,950.0,53.36,0.52,0.36,1.63,1.16,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,735.0,52.91,3.37,3.53,0.34,0.36,3192.0,57.73,1.16,1.56,0.13,0.17,15.0,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,94.0,81.6,0.76,0.7,1.55,1.53,509.0,88.99,1.24,1.8,0.78,1.12,4.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,621.0,67.66,0.96,0.83,1.11,0.96,1018.0,54.62,0.99,1.31,0.3,0.38,5.0,100.0,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,26.0,100.0,1.0,1.18,5.0,2.23,269.0,81.33,1.94,2.33,1.87,2.32,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,303.0,58.72,0.48,0.47,1.79,1.77,8009.0,76.23,0.54,0.61,1.75,1.95,107.0,100.0,1.64,0.75,2.36,0.88,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,342.0,58.45,1.8,2.49,0.2,0.27,448.0,57.63,1.19,1.25,0.05,0.07,43.0,,,0.53,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,107.0,35.0,6.9,3.99,0.7,0.53,414.0,55.23,2.7,4.14,0.34,0.55,12.0,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,211.0,47.85,0.94,1.1,0.07,0.09,61.0,46.15,0.85,1.8,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,240.0,59.82,5.75,8.15,0.34,0.51,80.0,62.86,2.5,3.98,,,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,612.0,63.7,4.21,4.08,1.6,1.54,1269.0,71.8,0.77,0.86,1.36,1.52,54.0,,,0.31,,0.55,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,388.0,60.54,1.59,2.06,0.81,1.08,1753.0,68.37,0.97,1.39,0.82,1.15,57.0,100.0,2.25,2.33,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,141.0,69.84,6.32,11.14,0.73,1.21,672.0,70.06,1.81,1.86,0.82,0.85,13.0,,,1.0,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,272.0,72.65,0.99,0.67,3.11,1.58,109.0,92.8,1.94,2.27,0.68,0.99,13.0,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,111.0,67.56,2.83,2.5,1.3,1.05,448.0,58.26,1.98,2.2,0.92,1.04,48.0,,3.0,,2.0,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,463.0,72.71,0.27,0.2,5.3,3.87,382.0,50.94,0.22,0.24,0.51,0.55,271.0,53.23,0.35,0.25,0.86,0.8,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,120.0,45.0,0.45,0.51,0.65,0.35,518.0,56.8,1.71,2.35,0.14,0.18,17.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,90.0,84.26,3.76,3.14,1.21,1.24,297.0,51.15,1.42,1.46,,,35.0,,2.4,1.27,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,136.0,47.22,2.01,1.92,2.37,2.28,444.0,77.92,1.4,2.2,0.95,1.5,12.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,241.0,60.83,0.8,0.85,1.76,1.84,284.0,73.23,2.63,1.83,1.26,0.75,111.0,100.0,7.59,3.48,2.0,1.06,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,264.0,65.82,0.96,1.01,1.7,1.45,408.0,53.49,0.93,1.26,0.56,0.7,189.0,100.0,5.06,1.1,1.56,0.42,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,85.0,89.25,1.33,1.25,2.62,2.49,1142.0,54.47,0.88,1.07,0.94,1.15,34.0,,1.25,1.25,0.75,0.75,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,301.0,72.62,,,7.68,4.9,35.0,81.82,,,0.63,0.63,12.0,,,,,,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,102.0,53.62,2.73,2.85,1.76,1.84,3703.0,55.03,0.1,0.1,1.74,1.66,93.0,55.91,2.22,2.86,1.97,2.26,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,241.0,63.32,1.96,1.87,1.75,1.75,287.0,70.74,0.92,1.06,0.36,0.42,11.0,,,1.0,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,303.0,55.48,1.69,2.1,0.05,0.06,569.0,55.29,0.94,0.95,0.21,0.21,44.0,,,1.46,,1.0,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,14.0,25.0,1.25,1.25,1.08,1.08,100.0,34.41,1.09,1.32,,,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,432.0,59.76,0.76,0.76,1.09,1.07,723.0,40.81,0.65,0.69,0.1,0.1,50.0,,,1.49,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,144.0,48.71,1.23,1.45,0.33,0.37,90.0,75.27,1.86,2.57,0.38,0.55,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,85.0,45.05,0.84,1.1,0.1,0.16,95.0,71.88,1.19,2.71,0.1,0.14,26.0,100.0,,0.65,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,107.0,27.36,3.51,2.3,3.67,2.24,941.0,51.73,0.77,0.73,1.25,1.17,71.0,,8.5,2.5,0.33,0.05,F-84G-21-RE,F-84G-21-RE_(Italy),Italy,Aviation,7.7,7.7,8.0
fiat_g91_ps,106.0,55.56,1.36,0.99,1.05,0.89,544.0,45.37,0.94,0.91,0.88,0.87,69.0,14.51,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,282.0,59.06,1.78,2.5,0.04,0.05,70.0,45.45,1.16,1.95,,,53.0,100.0,4.0,3.2,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,340.0,59.09,1.09,1.3,1.03,1.25,743.0,67.41,1.2,1.55,0.8,1.02,36.0,50.0,0.5,0.89,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,10.0,36.67,1.0,1.7,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,94.0,84.21,0.44,0.16,18.29,15.16,1948.0,53.31,0.39,0.41,1.6,1.61,128.0,7.69,1.0,0.47,1.85,0.74,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,117.0,61.58,1.1,0.86,0.62,0.5,57.0,7.94,0.4,0.29,0.79,0.57,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,822.0,57.37,2.55,2.36,0.82,0.75,2262.0,58.86,1.16,1.59,0.33,0.45,51.0,,2.8,2.36,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,522.0,67.41,0.01,0.01,4.93,4.38,585.0,60.85,0.17,0.14,1.21,0.96,292.0,100.0,0.69,0.28,1.54,0.46,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,232.0,67.96,1.45,1.13,2.8,1.91,364.0,70.44,0.79,0.93,0.75,0.87,135.0,100.0,6.25,3.04,2.21,1.3,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,937.0,56.23,1.72,1.97,1.18,1.34,2975.0,60.43,1.21,1.74,0.22,0.28,40.0,100.0,,,,1.0,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,556.0,65.14,0.32,0.24,5.25,4.05,380.0,79.19,1.83,3.06,1.12,1.9,411.0,100.0,4.88,1.21,2.7,0.55,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,219.0,90.88,,,12.79,10.23,295.0,39.23,,,0.53,0.48,26.0,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,541.0,79.59,0.55,0.64,6.13,7.11,658.0,50.69,0.65,0.53,0.63,0.45,32.0,,,2.5,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,236.0,70.78,1.34,0.53,2.9,1.4,189.0,66.94,0.64,0.88,0.86,1.28,6.0,50.0,0.5,0.2,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,61.0,50.98,1.32,2.62,0.71,1.38,17.0,28.57,2.14,2.0,,,12.0,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,163.0,56.52,1.17,1.63,0.25,0.32,116.0,62.47,0.96,1.48,,,21.0,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,204.0,62.98,1.06,0.94,3.67,3.4,1864.0,76.73,0.93,1.17,1.14,1.44,41.0,100.0,2.16,1.78,0.92,0.78,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,133.0,43.55,5.71,2.95,0.61,0.34,287.0,57.9,3.11,3.27,0.66,0.68,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,896.0,64.14,1.72,1.76,0.59,0.6,409.0,68.73,2.34,2.65,1.33,1.49,25.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,209.0,63.44,2.22,1.25,0.43,0.27,224.0,60.41,1.65,1.05,1.42,0.94,15.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,5.0,,,,,,39.0,87.78,1.01,0.38,0.47,0.5,7.0,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,75.0,37.5,,,5.38,3.6,88.0,,0.17,0.07,1.52,1.21,23.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,413.0,65.3,0.73,0.53,4.56,3.26,4113.0,64.45,0.18,0.16,2.14,1.86,542.0,78.76,3.26,0.65,3.1,0.64,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,316.0,57.47,0.99,0.73,4.04,2.89,1613.0,68.66,0.39,0.28,9.66,6.96,121.0,100.0,0.32,0.04,18.5,11.61,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,181.0,75.88,0.6,0.51,4.14,3.54,551.0,57.21,0.83,1.08,0.26,0.36,25.0,,,0.91,,0.36,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,64.0,100.0,0.81,0.85,2.56,2.85,102.0,83.97,3.24,3.61,2.59,2.98,28.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,50.0,100.0,3.2,2.17,,,1589.0,74.86,0.55,0.45,1.8,1.47,33.0,50.0,0.5,0.33,0.5,0.33,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,272.0,55.45,1.7,1.83,3.3,3.6,975.0,67.45,2.25,2.58,1.19,1.34,102.0,59.14,2.78,2.62,1.21,1.24,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,100.0,46.11,2.53,1.31,0.33,0.19,177.0,76.67,1.49,1.78,2.21,2.62,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,61.0,90.0,,,0.6,0.88,33.0,33.33,,,1.28,1.53,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,132.0,86.39,0.13,0.13,11.31,7.86,264.0,64.31,,,2.13,1.97,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,75.0,64.81,0.52,0.47,3.96,3.59,12.0,,,,1.0,1.0,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2404.0,61.96,3.41,3.27,0.15,0.14,2147.0,66.19,1.73,2.19,0.21,0.27,197.0,40.21,4.03,5.36,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,471.0,64.03,1.57,1.02,1.99,1.2,2246.0,73.9,0.36,0.36,1.35,1.39,47.0,100.0,4.57,3.97,3.0,2.26,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,93.0,11.54,3.15,1.74,,,633.0,60.16,0.85,1.02,0.37,0.44,209.0,64.47,2.21,1.87,1.85,1.64,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,520.0,70.48,2.26,1.98,3.04,2.65,1731.0,75.48,0.86,0.91,1.47,1.52,26.0,100.0,1.16,1.0,1.16,1.0,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,5.0,,,,,,231.0,84.19,2.95,6.52,1.09,2.48,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,76.0,59.52,1.22,0.84,0.15,0.1,804.0,58.71,1.67,1.85,0.45,0.5,92.0,50.0,1.0,1.62,0.32,0.37,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,147.0,83.0,5.82,6.13,,,425.0,70.06,2.0,3.5,1.24,2.23,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,48.0,100.0,0.43,0.14,6.5,4.75,90.0,,0.06,0.03,8.06,4.71,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,,,,,,,179.0,74.84,2.1,1.39,0.54,0.35,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,271.0,72.08,0.54,0.53,3.93,3.79,608.0,50.25,0.12,0.1,4.26,3.14,86.0,100.0,,,1.0,0.4,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,292.0,71.44,0.2,0.22,4.23,4.12,309.0,71.02,0.99,1.26,0.37,0.51,77.0,,,0.59,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,584.0,76.74,1.07,0.87,2.27,1.6,657.0,65.99,0.42,0.42,0.99,1.01,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,127.0,23.09,2.63,2.23,1.85,1.19,548.0,81.83,1.95,2.02,1.45,1.52,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,17.0,100.0,3.55,2.47,1.55,1.83,197.0,50.91,1.17,0.98,0.92,0.73,12.0,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,963.0,80.08,,,8.21,7.16,232.0,69.05,,,2.94,2.64,,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,215.0,80.88,,,4.68,5.07,63.0,52.08,,,2.02,2.08,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1622.0,64.41,2.26,2.28,0.46,0.45,940.0,71.66,2.12,3.27,0.88,1.36,41.0,,1.0,0.81,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,243.0,54.7,3.16,2.44,2.24,1.72,251.0,63.75,1.39,1.6,0.6,0.68,11.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,844.0,71.17,0.2,0.18,3.68,3.32,444.0,80.97,0.66,0.72,1.48,1.69,216.0,10.71,2.34,0.4,2.5,0.59,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,341.0,70.07,0.96,0.75,3.35,2.64,178.0,57.8,0.16,0.14,3.41,2.73,49.0,,0.92,0.66,1.0,0.67,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,288.0,66.85,2.05,2.21,0.45,0.52,1315.0,77.82,2.83,4.39,1.01,1.57,49.0,100.0,3.13,3.13,1.94,1.94,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,100.0,100.0,,,6.2,3.07,34.0,22.22,,,0.55,0.54,125.0,100.0,0.09,0.29,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,120.0,66.13,1.67,1.21,2.55,1.84,3716.0,63.0,0.5,0.46,1.62,1.46,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,185.0,65.16,1.49,1.25,0.68,0.61,183.0,94.78,1.75,1.55,1.86,1.58,19.0,,0.88,0.69,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,260.0,47.15,1.4,0.99,0.02,0.01,386.0,85.54,2.31,1.81,0.86,0.64,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,78.0,66.67,,,6.79,6.67,73.0,,,,1.05,0.86,60.0,100.0,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,144.0,53.65,0.76,0.68,1.78,2.22,464.0,63.52,0.57,0.48,0.98,0.84,10.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
