name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
canberra_bmk2,133.0,78.06,,,7.33,6.66,42.0,100.0,,,1.17,1.0,19.0,100.0,,,1.0,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7
yak-17,103.0,50.0,2.09,1.77,0.78,0.53,36.0,,,0.33,,,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0
f-86f-30_japan,94.0,80.43,2.52,1.82,2.02,1.95,1270.0,59.18,0.93,0.93,0.43,0.44,102.0,30.21,2.41,2.84,0.21,0.26,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,9.0,9.0
yak-30d,652.0,54.48,1.93,2.18,0.1,0.11,168.0,83.19,1.58,3.73,0.02,0.06,153.0,64.0,6.16,3.93,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,79.0,50.0,1.96,1.59,0.07,0.05,1474.0,68.61,1.7,2.31,0.24,0.33,33.0,100.0,4.12,,0.18,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,254.0,52.51,3.01,1.99,0.38,0.24,434.0,55.42,1.35,1.14,0.06,0.05,102.0,,,2.4,,0.04,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,102.0,63.33,1.82,2.02,1.92,2.39,601.0,53.89,0.74,1.0,0.32,0.42,6.0,,,2.6,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,311.0,60.36,4.15,4.22,0.8,0.83,536.0,69.13,1.75,3.89,0.19,0.39,42.0,,,,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,286.0,86.56,0.72,0.77,2.12,2.21,601.0,67.97,1.72,2.15,0.61,0.76,364.0,99.11,15.47,4.35,0.25,0.1,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,397.0,63.75,1.73,1.22,1.62,1.2,2624.0,51.99,0.73,0.79,0.41,0.45,90.0,100.0,4.14,2.64,0.78,0.87,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,57.0,,1.88,1.2,7.38,3.87,757.0,74.49,0.79,0.9,1.27,1.43,95.0,100.0,8.5,3.49,4.0,1.68,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,57.0,86.84,1.32,1.11,3.42,3.23,537.0,57.4,1.83,1.9,1.14,1.18,116.0,5.33,8.16,3.87,1.53,0.49,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,47.0,92.03,0.39,0.22,3.29,2.81,430.0,54.06,1.4,1.5,0.74,0.8,92.0,,3.56,3.26,1.88,1.55,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,32.0,86.84,0.61,0.61,1.74,1.74,251.0,57.8,1.33,1.08,1.56,1.26,88.0,58.98,4.4,5.84,1.02,1.32,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,345.0,56.48,2.87,2.28,0.55,0.42,611.0,44.26,1.33,1.68,0.41,0.54,85.0,,6.65,4.48,0.5,0.22,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,570.0,71.67,1.85,1.98,1.61,1.76,3708.0,64.16,1.55,2.25,0.17,0.25,63.0,31.25,2.19,3.4,1.31,1.8,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,321.0,60.89,1.26,0.92,2.06,1.49,788.0,58.82,0.82,0.96,0.33,0.39,9.0,100.0,1.0,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,110.0,71.88,0.51,0.87,0.73,0.67,595.0,68.74,0.69,0.53,0.89,0.71,7.0,,,2.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,90.0,74.6,1.49,1.0,,,185.0,60.81,0.93,0.84,,,,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,125.0,77.21,1.29,1.62,2.33,3.0,1252.0,59.62,1.2,1.59,0.66,0.86,33.0,100.0,2.22,2.0,0.56,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,85.0,16.67,0.18,0.19,2.39,1.49,161.0,97.47,0.55,0.41,1.12,0.95,74.0,100.0,4.35,4.27,2.39,2.34,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,6.0,,,,,2.0,53.0,100.0,1.43,2.2,2.0,2.0,16.0,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,200.0,71.04,,,17.19,7.32,2374.0,60.11,,,2.23,3.25,35.0,,,,,2.0,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,333.0,78.15,0.64,0.61,3.11,2.96,987.0,56.47,0.78,0.97,1.05,1.29,30.0,92.5,3.93,4.07,1.65,1.69,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,71.0,52.78,1.19,1.12,0.03,0.03,545.0,69.5,1.07,1.09,1.6,1.61,138.0,,,0.72,,0.14,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,312.0,73.76,0.21,0.11,6.51,3.71,282.0,58.16,0.24,0.29,0.32,0.38,172.0,100.0,3.57,0.88,2.86,0.26,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,429.0,73.17,0.38,0.31,5.29,4.22,2125.0,62.55,0.14,0.14,1.05,1.0,826.0,58.03,0.82,0.55,1.76,1.18,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,682.0,45.93,2.78,2.7,0.7,0.7,4630.0,62.62,1.16,1.6,0.19,0.26,46.0,100.0,4.87,4.87,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,172.0,68.61,0.56,0.33,3.35,1.87,374.0,76.21,0.65,0.62,1.35,1.26,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,484.0,70.28,1.15,1.14,1.98,2.0,1153.0,63.06,1.07,1.53,0.49,0.72,2.0,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,3.0,,2.0,2.0,2.0,2.0,326.0,57.99,1.11,1.29,1.22,1.46,14.0,100.0,,,1.0,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,159.0,54.49,1.72,2.04,2.89,3.47,2809.0,65.87,0.56,0.58,2.07,2.18,87.0,66.07,1.3,1.27,1.3,1.27,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,261.0,57.7,1.45,1.68,0.07,0.08,439.0,56.49,0.74,0.98,0.24,0.28,23.0,,,0.65,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,368.0,51.33,1.67,2.59,0.16,0.25,379.0,41.74,4.0,5.09,0.4,0.43,44.0,,4.42,4.55,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,143.0,50.0,0.35,0.66,,,125.0,51.16,1.1,1.93,0.18,0.29,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,179.0,68.13,6.21,7.21,1.51,1.79,296.0,63.93,1.63,2.86,0.02,0.06,17.0,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,468.0,58.29,1.96,1.87,0.81,0.74,1408.0,67.31,0.54,0.62,1.0,1.17,37.0,100.0,,,0.76,0.4,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,416.0,46.5,1.49,0.91,1.33,0.82,1918.0,70.08,1.15,1.69,0.77,1.13,95.0,97.22,4.02,5.07,0.93,0.34,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,53.0,59.52,3.89,4.22,0.54,1.13,1056.0,61.08,1.57,1.89,0.83,0.99,109.0,,,2.05,,0.34,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,176.0,86.17,0.99,1.03,2.59,2.75,119.0,26.32,3.0,1.8,0.84,0.7,30.0,,,2.87,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,330.0,52.8,1.33,1.27,0.56,0.47,559.0,44.49,1.26,1.21,0.42,0.42,8.0,,4.0,4.5,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,308.0,82.39,0.33,0.27,5.24,4.33,632.0,46.14,0.23,0.23,0.53,0.5,279.0,52.63,1.19,0.57,1.47,0.69,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,148.0,52.0,1.91,1.91,0.3,0.3,526.0,69.99,1.65,2.25,0.25,0.29,18.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,54.0,94.05,5.19,3.17,0.12,0.22,398.0,64.12,1.38,2.5,0.08,0.14,25.0,,,,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,86.0,84.62,0.98,1.28,2.72,2.64,417.0,70.82,1.59,2.94,1.92,3.59,61.0,100.0,7.87,4.47,0.33,0.15,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,58.0,54.45,1.07,0.9,2.5,1.74,308.0,66.14,1.43,1.46,1.28,1.36,2.0,,,,,,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,159.0,87.68,1.51,1.23,2.18,1.39,337.0,57.47,0.83,1.02,0.25,0.36,44.0,,,1.14,,,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,39.0,,,,,,959.0,59.97,0.84,0.85,0.87,0.89,12.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,182.0,100.0,,,11.58,8.29,242.0,49.08,,,0.51,0.65,65.0,100.0,,,0.19,0.28,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,83.0,39.13,0.81,0.59,1.47,1.55,5006.0,61.23,0.09,0.09,1.65,1.85,202.0,61.94,1.42,0.54,8.02,3.07,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,154.0,60.17,2.33,1.55,1.93,1.17,107.0,45.45,1.14,0.48,0.75,0.33,1.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,189.0,45.22,1.4,0.95,0.07,0.06,492.0,52.89,0.64,0.82,0.06,0.08,53.0,,,1.0,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,252.0,59.72,1.98,1.51,0.42,0.3,87.0,50.67,1.09,1.1,0.55,0.65,3.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,354.0,60.79,1.18,1.11,1.15,1.13,853.0,47.29,0.65,0.69,0.13,0.13,9.0,,,,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,,,,,,,48.0,50.0,0.5,0.23,,0.64,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,37.0,68.18,0.68,1.0,0.68,0.5,118.0,69.95,0.46,0.53,1.3,1.46,5.0,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,28.0,100.0,0.27,0.65,3.0,2.71,1023.0,68.4,0.68,0.72,1.29,1.35,80.0,49.46,0.55,0.81,0.74,1.46,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,25.0,100.0,1.0,1.04,1.0,1.08,647.0,62.98,0.73,0.77,0.69,0.75,20.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,113.0,1.08,3.17,2.11,,,103.0,62.96,1.61,1.46,0.96,0.93,59.0,,2.75,2.74,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,86.0,72.67,1.37,1.12,3.61,3.03,401.0,50.93,1.24,1.4,0.84,0.95,44.0,,2.07,2.6,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,7.0,100.0,1.0,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,403.0,69.64,0.42,0.36,13.39,7.42,1877.0,50.19,0.39,0.32,2.09,1.67,84.0,100.0,0.94,0.67,2.31,1.15,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,33.0,100.0,0.61,0.65,0.61,0.55,127.0,43.5,0.9,0.67,1.23,1.72,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,595.0,57.53,1.8,2.15,0.47,0.55,3002.0,62.88,1.03,1.45,0.2,0.3,141.0,32.26,1.51,1.43,0.91,0.83,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,325.0,89.05,,,5.15,4.74,491.0,49.44,0.15,0.13,1.0,0.77,208.0,100.0,4.0,0.48,2.0,0.33,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,108.0,98.81,2.87,1.79,6.16,3.3,290.0,57.01,1.25,1.47,0.98,1.07,19.0,,,1.9,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,694.0,63.14,1.72,2.0,0.72,0.83,2789.0,62.76,1.05,1.58,0.24,0.34,78.0,,1.75,0.74,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,136.0,76.13,0.25,0.25,5.91,6.28,257.0,54.63,0.45,0.8,1.25,2.29,53.0,100.0,2.33,1.4,1.67,1.04,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,139.0,98.06,,,9.92,7.25,198.0,15.6,0.04,0.07,2.36,1.23,24.0,100.0,,,,1.0,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,343.0,72.59,0.55,0.52,6.9,6.27,471.0,51.8,0.33,0.35,0.69,0.71,24.0,,,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,28.0,54.55,0.45,0.69,0.18,0.31,189.0,44.7,0.57,0.8,0.36,0.45,,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,45.0,46.0,1.08,1.2,0.08,0.12,44.0,77.78,0.78,0.8,0.19,0.19,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,63.0,73.68,1.16,0.74,0.52,0.3,136.0,94.62,1.15,1.19,0.3,0.4,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,126.0,72.72,0.74,0.85,1.64,1.88,1270.0,71.15,0.69,0.83,1.5,1.78,72.0,88.89,2.87,3.17,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,137.0,44.62,2.47,1.61,0.1,0.09,214.0,75.97,2.7,4.35,0.1,0.09,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,580.0,66.65,1.42,1.39,0.45,0.44,329.0,67.01,3.45,6.03,0.91,1.73,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,199.0,36.04,3.03,1.98,0.31,0.27,349.0,72.19,1.03,1.25,0.16,0.22,10.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,,,,,,,87.0,53.76,2.04,2.18,2.15,2.29,19.0,100.0,3.83,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,51.0,100.0,,,4.11,3.79,65.0,,,,3.87,3.42,15.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,42.0,50.0,0.5,0.28,6.42,7.92,2896.0,64.21,0.21,0.17,1.96,1.73,342.0,67.36,2.7,0.67,5.51,1.6,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,294.0,57.32,1.05,0.73,3.65,2.49,1444.0,62.4,0.35,0.34,4.22,4.3,92.0,86.54,0.62,0.56,11.91,12.63,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,117.0,72.31,0.67,0.56,4.37,3.71,294.0,65.81,1.83,1.47,0.33,0.15,30.0,,,0.21,,0.29,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,99.0,91.67,1.9,1.59,0.87,0.78,252.0,81.75,2.47,8.02,1.16,3.98,,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,20.0,69.23,1.5,1.84,,,1679.0,73.11,0.52,0.49,2.13,2.02,,,,,,,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,249.0,60.39,1.74,1.42,2.31,1.93,531.0,84.92,3.36,3.25,2.45,2.28,30.0,100.0,4.22,2.73,2.11,1.23,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,98.0,27.27,4.36,1.83,0.36,0.15,79.0,100.0,3.55,5.17,3.76,5.56,7.0,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,52.0,85.0,,,3.65,1.63,1.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,163.0,66.49,0.05,0.06,11.3,9.06,192.0,75.0,0.25,0.11,5.0,2.77,9.0,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,45.0,50.0,,,3.0,7.63,41.0,,,,,1.87,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2184.0,64.46,3.06,2.86,0.25,0.21,1814.0,62.39,1.66,2.53,0.4,0.6,77.0,80.77,5.85,6.53,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,455.0,58.13,1.5,1.15,1.58,1.19,1222.0,71.86,0.4,0.46,1.69,1.94,,,,,,,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,46.0,,2.0,1.44,0.6,0.44,480.0,68.17,1.56,2.78,0.24,0.42,85.0,78.89,3.43,2.05,3.73,2.96,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,504.0,79.36,1.57,1.61,2.49,2.51,1966.0,66.84,0.57,0.62,1.4,1.5,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,30.0,38.89,1.22,1.09,1.61,0.85,220.0,83.07,1.53,2.67,0.67,1.19,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,143.0,31.73,2.25,1.82,0.39,0.3,585.0,68.3,2.44,2.3,0.71,0.63,55.0,,,1.29,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,158.0,79.3,5.85,4.64,0.19,0.1,453.0,69.96,1.5,2.31,1.01,1.55,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,21.0,,,,,4.55,67.0,100.0,0.71,0.71,3.71,3.77,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,1.0,,,,,,97.0,55.56,2.1,1.57,2.3,1.8,2.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,32.0,90.0,0.2,0.15,14.45,13.22,592.0,38.01,0.08,0.07,4.0,2.47,101.0,74.73,0.07,0.08,1.61,1.48,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,180.0,85.31,0.05,0.04,5.87,3.55,48.0,100.0,0.33,,1.42,2.3,22.0,100.0,1.0,1.0,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,444.0,78.19,4.55,1.16,5.56,1.56,431.0,75.57,1.01,0.4,2.3,1.13,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,232.0,68.17,1.62,1.69,0.24,0.24,240.0,68.33,4.15,6.69,1.36,2.37,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,102.0,59.94,1.19,1.29,0.2,0.21,196.0,67.53,0.78,0.53,1.13,0.74,,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1936.0,83.25,,,6.25,5.73,269.0,62.41,,,2.58,2.32,5.0,100.0,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,60.0,100.0,,,11.58,10.21,19.0,14.29,,,3.57,3.73,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1713.0,65.03,2.48,2.51,0.22,0.23,450.0,89.58,3.2,5.6,0.97,1.85,51.0,94.44,3.72,4.3,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,159.0,54.37,2.82,4.63,0.84,1.3,693.0,57.71,0.9,0.81,0.77,0.65,10.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1353.0,76.23,0.27,0.24,4.89,4.39,148.0,69.23,0.34,0.48,1.1,1.81,116.0,14.49,0.9,0.46,1.48,0.65,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,161.0,56.98,0.94,1.02,4.66,5.21,268.0,57.52,0.14,0.07,5.04,3.3,3.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,279.0,64.25,2.15,2.34,0.29,0.3,1293.0,72.47,2.7,3.89,0.95,1.36,27.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,25.0,50.0,,,6.75,6.97,82.0,58.6,,,0.75,0.85,1.0,,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,25.0,50.0,1.94,1.41,,,2809.0,64.9,0.51,0.56,1.76,1.88,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,110.0,63.64,2.32,1.79,1.25,1.04,112.0,100.0,1.75,2.0,2.69,3.41,22.0,9.09,1.82,2.0,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,84.0,58.34,1.79,0.75,0.15,0.06,207.0,56.83,1.0,0.69,0.41,0.31,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,8.0,,,,,4.33,27.0,,,,4.0,2.8,2.0,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,163.0,59.76,0.91,0.68,2.54,1.82,305.0,71.42,0.46,0.38,1.17,0.99,8.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
