name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,155.0,68.66,0.75,0.77,2.21,2.17,1522.0,58.7,1.54,2.15,0.53,0.73,3.0,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4939.0,14927.0,23069.0,False,220,110,220,310,220,480
f-100d,430.0,72.0,1.55,1.23,1.27,1.03,1099.0,54.77,0.56,0.59,0.52,0.54,29.0,,,6.1,,,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3520.0,7675.0,22730.0,False,220,90,220,220,220,370
mig-19pt,227.0,39.72,2.4,1.76,0.22,0.12,1416.0,59.31,0.71,0.87,0.05,0.06,38.0,100.0,4.08,4.8,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,5873.0,8762.0,21504.0,False,220,120,220,230,220,400
javelin_fmk9,98.0,79.14,0.98,0.87,0.24,0.23,680.0,65.3,2.34,2.49,0.51,0.54,42.0,,,3.5,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3853.0,10082.0,16284.0,False,214,110,214,290,214,340
f-86k_late,199.0,58.54,1.89,2.07,0.02,0.02,317.0,63.73,2.18,2.46,0.01,0.01,46.0,100.0,8.17,8.4,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,7149.0,22932.0,40469.0,False,214,110,214,330,214,520
hunter_f6,204.0,65.75,2.46,1.45,1.14,0.65,757.0,56.47,1.2,1.54,0.51,0.67,,,,,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4925.0,11805.0,31224.0,False,220,100,220,250,220,450
md_450b_barougan,118.0,54.76,0.6,0.81,1.07,1.37,625.0,57.76,0.62,0.62,1.2,1.21,280.0,100.0,3.42,1.15,4.89,1.66,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3197.0,10222.0,9499.0,False,196,100,196,260,196,290
me-262c-2b,123.0,49.38,2.47,3.55,0.54,0.44,291.0,90.29,5.57,5.15,0.64,0.55,3.0,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5692.0,14395.0,10082.0,False,202,120,202,340,202,300
mig-15bis_ish,19.0,100.0,1.0,0.59,5.0,3.65,1281.0,68.43,0.43,0.48,0.61,0.71,4.0,,,,,1.0,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,1700.0,2500.0,1000.0,True,416,200,416,400,416,520
f-86f-35,108.0,50.0,0.9,0.66,1.05,1.21,2892.0,51.63,0.7,0.85,0.63,0.77,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1720.0,3200.0,2000.0,True,464,200,464,480,464,580
meteor_fmk8_reaper,90.0,88.18,2.08,1.39,9.85,5.82,1095.0,52.21,0.57,0.61,1.75,1.86,227.0,,,1.88,,0.85,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2100.0,3800.0,6400.0,True,428,200,428,420,428,540
canberra_bmk2,165.0,39.33,,,12.66,5.9,397.0,56.33,,,0.61,1.26,47.0,100.0,1.0,0.45,1.0,0.55,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.0,7.7,7.7,21138.0,22355.0,67366.0,False,190,150,190,410,190,460
yak-17,331.0,53.76,2.04,2.24,0.23,0.28,52.0,50.0,1.0,0.57,,0.1,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6307.0,18771.0,18885.0,False,202,150,202,300,202,330
f-86f-30_japan,62.0,84.38,2.18,2.77,4.09,4.92,1001.0,64.52,0.96,0.96,0.69,0.71,24.0,100.0,2.0,0.65,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,4883.0,10953.0,16120.0,False,202,120,202,280,202,320
yak-30d,466.0,62.9,2.03,2.05,,,316.0,60.08,1.85,2.03,0.99,0.97,113.0,76.67,5.62,5.22,0.26,0.18,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,8357.0,15569.0,26712.0,False,208,130,208,250,208,380
hunter_f1,115.0,55.38,2.43,2.23,,,866.0,58.7,1.7,2.55,0.37,0.58,1.0,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5984.0,15591.0,35404.0,False,214,110,214,310,214,420
me-163b,157.0,63.39,3.02,3.49,,,424.0,47.3,2.43,3.43,0.25,0.34,160.0,,8.63,2.17,,0.08,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,7503.0,13464.0,11505.0,False,202,150,202,390,202,280
f-86f-40_japan,109.0,82.93,2.18,2.02,4.09,3.53,1182.0,55.19,1.12,1.55,0.66,0.9,9.0,100.0,9.0,7.38,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,5800.0,17536.0,43167.0,False,208,140,208,310,208,440
yak-23,395.0,69.61,1.59,2.08,0.31,0.42,403.0,70.96,1.3,1.86,0.26,0.36,17.0,,,,,,Yak-23,Yak-23,USSR,Aviation,8.0,8.0,7.7,8410.0,26439.0,25180.0,False,202,140,202,310,202,400
f9f-8,241.0,58.95,1.55,1.69,1.31,1.38,851.0,60.36,1.74,2.18,0.76,0.98,185.0,100.0,16.29,5.49,0.59,0.41,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4781.0,18358.0,22172.0,False,214,110,214,330,214,350
f-86a-5,427.0,69.71,1.05,1.19,1.7,2.05,2158.0,52.94,0.8,0.78,0.78,0.78,53.0,100.0,1.0,0.22,,,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7,3871.0,10522.0,10926.0,False,202,110,202,300,202,350
f3d_1,268.0,61.72,1.53,1.25,2.52,2.11,592.0,66.66,1.89,1.85,2.83,2.89,79.0,100.0,17.0,2.85,5.0,0.85,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,5017.0,11908.0,21408.0,False,196,110,196,250,196,380
r2y2_kai,25.0,94.44,2.18,2.27,2.96,3.11,441.0,55.7,2.85,2.84,1.92,2.04,60.0,,,2.92,,0.58,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,6022.0,24480.0,24480.0,False,202,110,202,310,202,320
r2y2_v1,60.0,68.33,0.82,1.02,3.26,4.12,403.0,64.91,1.79,1.0,1.29,0.81,67.0,,,3.45,,0.67,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,4993.0,13464.0,17699.0,False,190,110,190,280,190,330
r2y2_v2,20.0,92.59,1.62,1.78,2.73,3.0,143.0,76.13,1.41,2.38,1.07,1.89,22.0,,,1.15,,1.0,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3,5752.0,20808.0,17405.0,False,196,110,196,310,196,350
me-262a-1a,169.0,40.74,1.86,2.28,0.28,0.34,589.0,30.0,1.6,1.57,0.59,0.55,20.0,,,,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3592.0,10752.0,27830.0,False,190,120,190,350,190,430
f-86f-2,373.0,75.3,2.25,2.93,1.85,2.36,6074.0,67.42,1.59,2.58,0.44,0.7,24.0,,,1.0,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,5072.0,21583.0,20005.0,False,214,100,214,310,214,360
f-86_canadair_german,286.0,64.04,1.15,1.02,2.36,2.03,669.0,63.38,1.62,2.23,0.71,1.01,,,,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,4046.0,14218.0,16187.0,False,214,100,214,300,214,360
f-84g,266.0,74.55,1.43,1.44,2.61,2.56,358.0,49.21,0.77,1.05,1.56,2.05,56.0,,,1.79,,0.93,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4268.0,10998.0,10168.0,False,196,110,196,280,196,320
la_200_toriy,330.0,61.25,1.24,1.14,0.06,0.06,571.0,47.0,0.62,0.59,0.42,0.4,55.0,,2.33,0.9,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0,3119.0,8378.0,8056.0,False,208,110,208,270,208,340
md_452_mystere_2c_preproduction,196.0,74.41,0.9,0.66,2.45,1.88,674.0,58.45,1.35,1.76,0.63,0.81,31.0,,1.2,1.2,1.8,1.8,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,5224.0,15754.0,20355.0,False,208,100,208,310,208,410
sea_hawk_fga6,39.0,92.59,1.0,0.98,4.28,4.21,374.0,61.13,0.88,0.8,2.41,2.18,44.0,,,1.23,,1.32,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,7.7,7.3,3666.0,10704.0,16056.0,False,202,100,202,270,202,360
sea_venom_faw20,61.0,76.59,0.79,0.71,0.5,0.44,11.0,100.0,2.0,1.0,2.0,1.13,99.0,100.0,2.83,1.21,0.17,0.45,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,7.7,8.0,5151.0,12443.0,19414.0,False,208,110,208,370,208,420
arado-234,132.0,54.86,,,13.08,12.7,2545.0,49.86,,,2.46,4.41,94.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.3,6.7,9687.0,10681.0,18629.0,False,190,150,190,300,190,430
fj_4b,56.0,93.33,0.4,0.59,6.57,7.39,314.0,70.93,1.57,1.47,1.77,1.67,,,,,,,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0,3534.0,11115.0,32375.0,False,226,80,226,250,226,380
f-84g_france,75.0,76.88,0.25,0.31,2.37,2.38,509.0,49.33,0.96,1.19,1.66,1.97,310.0,82.42,4.78,1.38,2.5,0.79,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4268.0,10998.0,10168.0,False,196,110,196,280,196,320
tu_14t,524.0,69.66,0.45,0.5,4.11,4.59,203.0,73.83,0.1,0.11,0.92,0.81,18.0,100.0,,,1.0,,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,6137.0,10743.0,21692.0,False,196,100,196,250,196,310
il_28sh,741.0,68.87,0.41,0.4,4.61,4.31,4633.0,64.81,0.15,0.16,0.78,0.85,683.0,74.57,5.44,0.71,6.43,0.87,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,6890.0,6750.0,16332.0,False,202,110,202,150,202,310
mig-15bis_nr23_german,339.0,56.55,2.37,2.5,0.68,0.74,3073.0,62.11,1.22,1.7,0.28,0.38,22.0,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,8.7,6155.0,11029.0,17900.0,False,208,130,208,320,208,450
attaker_fb1,48.0,40.0,1.46,1.25,2.86,2.39,344.0,76.63,1.78,1.37,1.12,0.96,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.3,7.0,7.3,4594.0,13610.0,15424.0,False,190,120,190,310,190,320
f-86f-25,259.0,64.5,1.05,1.21,1.47,1.64,865.0,59.41,1.02,1.44,0.89,1.25,13.0,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,8.7,8.7,4519.0,13678.0,12815.0,False,208,100,208,330,208,350
me-262a-2a,,,,,,,520.0,51.2,1.42,2.79,1.27,2.48,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.7,6.7,6.7,8728.0,15180.0,20240.0,False,196,150,196,270,196,360
fj_4b_agm_12b,179.0,71.92,0.67,0.65,3.46,2.74,3864.0,57.76,0.4,0.4,2.3,2.34,26.0,,,,,,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0,4316.0,8916.0,22932.0,False,232,80,232,180,232,380
la-15,436.0,62.47,1.65,1.67,0.37,0.38,1413.0,59.39,0.92,1.1,0.3,0.36,27.0,50.0,1.21,2.5,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0,4884.0,10926.0,11956.0,False,196,120,196,250,196,330
he-162a-2,213.0,76.15,3.53,2.68,,,371.0,36.95,1.83,1.58,0.06,0.06,7.0,,,2.0,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7,6345.0,13433.0,24663.0,False,190,150,190,350,190,400
yak-15_early,84.0,82.8,2.35,2.68,,,328.0,42.99,0.74,1.43,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7,4910.0,16203.0,18885.0,False,196,150,196,350,196,440
me-163b-0,129.0,39.89,3.66,3.7,1.1,1.12,67.0,73.66,3.65,4.37,0.75,0.71,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.3,8.7,8.3,14908.0,31668.0,21656.0,False,208,140,208,370,208,340
f-84b,478.0,61.18,1.71,1.57,1.25,1.1,1071.0,64.08,0.71,0.92,1.12,1.46,113.0,,,0.24,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0,5445.0,12256.0,6154.0,False,190,130,190,320,190,260
f-80a,304.0,58.5,2.28,1.07,0.99,0.49,1841.0,73.42,1.69,2.45,1.77,2.54,75.0,100.0,1.55,2.02,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0,4522.0,20792.0,14718.0,False,190,130,190,350,190,420
kitsuka,50.0,50.0,4.54,9.43,1.91,4.0,610.0,50.25,1.81,2.21,0.65,0.77,,,,,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7,10291.0,11085.0,20971.0,False,190,150,190,320,190,380
f9f-5,144.0,65.81,1.22,1.33,2.12,2.34,152.0,37.5,1.59,1.04,1.78,1.53,52.0,,,0.9,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3,5365.0,15895.0,13112.0,False,202,100,202,310,202,350
go229_v3,148.0,43.87,2.01,2.19,0.99,1.02,592.0,25.25,1.18,0.96,0.6,0.48,8.0,,,,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7,3858.0,9829.0,21036.0,False,190,130,190,320,190,410
il_28,657.0,74.01,0.53,0.52,4.27,4.24,787.0,59.1,0.22,0.22,0.75,0.75,97.0,,,0.38,,0.33,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0,6239.0,8766.0,16588.0,False,196,110,196,210,196,290
mig-9_ussr,225.0,67.09,1.1,1.26,0.24,0.3,702.0,62.65,1.7,1.9,0.29,0.35,,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7,3817.0,11542.0,14234.0,False,196,120,196,220,196,350
j8m1,46.0,12.5,1.2,1.25,3.38,3.57,506.0,64.02,2.44,2.69,0.15,0.15,57.0,,,2.85,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0,10404.0,24480.0,14688.0,False,202,150,202,400,202,300
meteor_fmk3,,,,,,,371.0,66.29,1.65,2.95,1.95,3.5,,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0,4567.0,22508.0,39720.0,False,190,120,190,400,190,430
meteor_fmk8,79.0,60.94,0.97,0.57,2.76,2.23,347.0,67.65,1.59,1.92,1.03,1.29,72.0,100.0,3.11,2.15,1.04,0.33,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0,4991.0,16020.0,21184.0,False,208,100,208,320,208,340
