name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,46.0,100.0,0.46,0.46,2.05,2.05,803.0,61.13,1.4,1.92,0.3,0.41,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.3,9.3,4071.0,8277.0,13434.0,False,220,150,220,300,220,470
f-100d,589.0,83.37,0.88,0.75,3.32,2.74,2173.0,48.05,0.63,0.69,0.32,0.34,247.0,99.54,7.42,4.11,0.81,0.45,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3048.0,9577.0,16457.0,False,226,140,226,240,226,380
mig-19pt,385.0,64.62,3.48,3.46,0.37,0.36,2400.0,55.36,0.83,1.1,,,36.0,16.67,0.94,1.15,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3,8064.0,11155.0,24192.0,False,226,150,226,280,226,530
javelin_fmk9,112.0,91.34,1.42,0.98,0.22,0.13,983.0,51.6,0.94,1.23,,0.01,62.0,100.0,6.73,2.94,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3677.0,7585.0,10041.0,False,226,130,226,280,226,340
f-86k_late,121.0,40.0,4.36,3.35,1.7,0.9,365.0,62.54,1.82,2.21,0.17,0.15,39.0,100.0,2.24,2.42,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5935.0,20234.0,26979.0,False,214,140,214,350,214,440
hunter_f6,176.0,85.55,2.6,1.82,2.02,1.35,2955.0,63.38,1.7,2.49,0.36,0.53,77.0,100.0,18.25,11.52,0.94,0.72,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,3962.0,17641.0,18998.0,False,226,140,226,270,226,470
md_450b_barougan,38.0,33.33,0.7,1.0,,,811.0,62.29,0.51,0.64,0.86,1.1,12.0,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3211.0,9098.0,6944.0,False,202,110,202,220,202,280
me-262c-2b,132.0,64.93,2.54,3.37,0.3,0.44,426.0,67.98,2.34,3.77,0.58,0.75,13.0,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4111.0,17431.0,7969.0,False,208,110,208,330,208,300
mig-15bis_ish,70.0,97.58,0.74,0.47,3.68,3.11,1421.0,51.8,0.66,0.8,0.35,0.43,25.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1300.0,2100.0,1300.0,True,416,200,416,440,416,460
f-86f-35,71.0,50.0,0.63,0.68,1.03,0.93,3221.0,53.63,0.67,0.74,0.4,0.43,16.0,,,0.5,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1300.0,2400.0,1700.0,True,464,200,464,440,464,520
meteor_fmk8_reaper,119.0,54.89,0.53,0.55,2.69,2.81,1776.0,59.24,0.4,0.4,1.13,1.2,137.0,100.0,6.0,1.12,1.0,0.07,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1430.0,2550.0,5600.0,True,428,200,428,440,428,440
canberra_bmk2,160.0,73.8,,,4.9,4.95,143.0,72.6,,,0.86,0.85,21.0,100.0,,,1.0,1.0,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,23597.0,13637.0,47195.0,False,190,150,190,330,190,440
yak-17,59.0,50.0,1.92,2.69,0.6,0.71,9.0,,,,,,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,4003.0,16203.0,21403.0,False,196,120,196,320,196,480
f-86f-30_japan,98.0,88.17,3.27,1.99,1.8,1.13,1909.0,57.88,0.95,1.16,0.39,0.49,67.0,49.07,0.87,1.72,0.78,1.53,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,3237.0,11223.0,16187.0,False,208,150,208,290,208,330
yak-30d,769.0,56.33,2.12,2.81,0.06,0.08,141.0,76.34,1.78,3.23,0.02,0.02,146.0,30.65,4.35,2.33,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6194.0,14259.0,24104.0,False,202,130,202,290,202,410
hunter_f1,265.0,56.42,2.14,2.05,0.37,0.39,2024.0,67.54,1.76,2.35,0.25,0.32,34.0,100.0,4.58,,0.25,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4193.0,14899.0,28497.0,False,214,140,214,300,214,450
me-163b,288.0,47.5,1.58,2.03,0.11,0.15,597.0,42.75,1.17,1.26,0.13,0.19,94.0,100.0,5.29,2.29,0.86,0.15,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,4981.0,9547.0,8690.0,False,196,150,196,350,196,320
f-86f-40_japan,125.0,69.79,1.24,1.49,1.45,1.75,1207.0,55.87,0.99,1.19,0.33,0.4,23.0,,,2.7,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,4316.0,14285.0,24808.0,False,208,150,208,290,208,450
