name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
me-163b-0,259.0,60.17,5.63,7.99,0.34,0.51,73.0,61.9,2.6,4.31,,,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,647.0,62.6,3.57,3.46,1.43,1.37,1278.0,72.04,0.79,0.88,1.35,1.51,57.0,,,0.21,,0.55,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,399.0,61.06,1.53,2.02,0.85,1.12,1677.0,67.85,0.98,1.4,0.81,1.14,60.0,100.0,2.2,2.39,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,131.0,69.84,5.7,10.68,0.66,1.12,713.0,69.04,1.83,1.92,0.81,0.86,13.0,,,1.0,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,292.0,68.89,1.05,0.77,2.44,1.53,114.0,88.77,1.94,2.44,0.6,0.95,16.0,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,129.0,67.86,2.8,2.45,1.39,1.08,477.0,58.47,1.6,2.04,0.78,1.0,44.0,,3.0,,2.0,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,462.0,73.16,0.28,0.21,5.43,3.92,402.0,52.69,0.21,0.22,0.61,0.61,288.0,53.23,0.29,0.24,0.76,0.79,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,125.0,42.86,0.29,0.61,0.57,0.41,514.0,56.17,1.69,2.35,0.15,0.2,17.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,99.0,84.26,4.18,3.14,1.09,1.12,292.0,52.41,1.38,1.59,,,26.0,,2.14,1.19,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,146.0,52.22,1.88,1.79,2.18,2.09,432.0,78.79,1.5,2.37,0.91,1.48,20.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,258.0,61.48,0.8,0.9,1.57,1.79,313.0,70.49,2.25,1.74,0.88,0.58,121.0,100.0,7.9,4.52,1.92,1.13,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,289.0,63.17,0.94,1.04,1.48,1.35,441.0,55.32,0.87,1.17,0.55,0.67,180.0,100.0,5.06,1.09,1.59,0.45,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,85.0,94.09,1.44,1.3,2.7,2.49,1200.0,53.61,0.85,1.04,0.97,1.19,31.0,,1.25,1.25,0.75,0.75,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,305.0,74.88,,,8.41,5.05,31.0,88.46,,,0.76,0.76,21.0,,,,,,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,95.0,55.8,2.51,2.69,1.62,1.73,3855.0,54.12,0.1,0.1,1.7,1.64,101.0,51.61,2.03,2.79,1.72,2.14,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,255.0,61.83,1.85,1.8,1.81,1.83,290.0,69.37,0.94,1.05,0.42,0.47,17.0,,,1.0,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,307.0,56.47,1.73,2.14,0.08,0.09,614.0,55.35,0.95,0.97,0.21,0.21,38.0,,,1.38,,1.0,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,14.0,33.33,1.33,1.33,1.44,1.44,114.0,34.41,1.15,1.34,,,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,443.0,60.03,0.75,0.73,1.04,1.01,791.0,40.93,0.61,0.65,0.08,0.08,44.0,,,1.7,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,152.0,48.39,1.28,1.54,0.29,0.34,90.0,78.5,1.76,2.38,0.5,0.67,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,84.0,46.67,0.84,1.05,0.07,0.11,92.0,69.73,1.17,2.93,0.06,0.15,28.0,100.0,,0.77,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,118.0,35.63,3.28,2.23,3.42,2.2,1022.0,52.19,0.79,0.75,1.19,1.11,107.0,,8.67,2.29,0.53,0.08,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,115.0,56.81,1.39,0.91,1.05,0.8,597.0,44.49,0.95,0.9,0.86,0.82,70.0,20.97,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,299.0,57.04,1.68,2.45,0.05,0.05,82.0,38.64,1.43,1.94,,,65.0,100.0,4.0,3.5,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,352.0,60.72,1.12,1.32,1.04,1.24,752.0,67.92,1.22,1.57,0.75,0.95,33.0,50.0,0.5,1.0,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,19.0,35.42,1.0,1.63,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,108.0,86.36,0.39,0.17,18.83,14.1,1978.0,54.29,0.39,0.4,1.57,1.57,135.0,7.69,1.0,0.48,1.85,0.71,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,137.0,60.0,1.08,0.84,0.6,0.49,66.0,7.25,0.37,0.25,0.89,0.65,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,811.0,56.95,2.54,2.39,0.84,0.79,2350.0,59.72,1.17,1.6,0.33,0.44,56.0,,2.8,2.12,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,561.0,67.0,0.01,0.02,4.6,4.3,576.0,58.46,0.17,0.13,1.25,0.98,351.0,100.0,0.56,0.26,1.1,0.41,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,256.0,66.05,1.4,1.12,2.68,1.88,364.0,71.3,0.8,0.94,0.77,0.88,152.0,100.0,6.44,2.94,2.07,1.18,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,920.0,56.94,1.76,1.95,1.15,1.29,3030.0,59.83,1.19,1.69,0.22,0.28,38.0,100.0,,,,1.0,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,559.0,66.72,0.3,0.23,5.32,4.22,389.0,75.96,1.68,2.79,1.01,1.69,436.0,100.0,4.99,1.08,3.04,0.63,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,247.0,88.73,,,12.07,9.27,329.0,37.47,,,0.51,0.43,32.0,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,556.0,79.61,0.55,0.62,6.33,7.13,717.0,49.14,0.67,0.56,0.55,0.42,40.0,,,3.0,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,237.0,68.5,1.07,0.49,2.5,1.4,193.0,65.77,0.68,0.87,0.85,1.24,6.0,50.0,0.5,0.2,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,66.0,50.98,1.32,2.45,0.71,1.24,17.0,71.43,2.57,2.0,,,9.0,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,162.0,57.05,1.14,1.56,0.19,0.24,123.0,64.09,1.08,1.65,,,21.0,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,207.0,59.48,1.07,0.94,4.12,3.71,1841.0,76.5,0.94,1.18,1.15,1.45,44.0,100.0,2.2,1.72,0.96,0.74,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,131.0,48.21,5.71,3.45,0.68,0.44,283.0,56.59,3.14,2.81,0.71,0.65,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,919.0,63.62,1.73,1.82,0.57,0.58,380.0,68.85,2.22,2.49,1.37,1.54,26.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,197.0,62.9,2.03,1.23,0.5,0.32,199.0,63.11,1.76,1.16,1.52,1.04,15.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,5.0,,,,,,36.0,97.22,1.14,0.31,0.58,0.5,7.0,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,86.0,50.0,0.13,0.03,4.07,3.45,85.0,,0.04,0.02,1.4,1.16,26.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,392.0,66.68,0.7,0.55,4.29,3.3,4116.0,62.85,0.19,0.17,2.18,1.93,575.0,76.34,2.95,0.59,2.89,0.6,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,317.0,59.73,0.98,0.76,3.85,2.91,1703.0,69.09,0.37,0.28,9.24,6.81,120.0,100.0,0.25,0.03,18.55,12.42,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,175.0,80.72,0.62,0.53,4.45,3.85,556.0,57.49,0.84,1.08,0.27,0.37,34.0,,,0.82,,0.29,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,65.0,100.0,0.77,0.79,2.31,2.56,110.0,82.85,3.0,3.66,2.39,2.98,26.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,58.0,100.0,3.2,2.29,,,1643.0,74.73,0.57,0.47,1.72,1.42,25.0,50.0,0.5,0.27,0.5,0.27,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,275.0,57.52,1.67,1.72,3.25,3.39,993.0,66.5,2.21,2.51,1.2,1.35,104.0,57.53,2.47,2.52,1.3,1.55,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,97.0,39.44,3.03,1.61,0.4,0.22,171.0,80.0,1.58,1.81,2.34,2.67,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,61.0,64.28,,,0.79,0.93,35.0,33.33,,,1.28,1.48,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,120.0,86.39,0.13,0.13,12.44,9.1,269.0,62.62,,,2.04,1.95,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,80.0,68.33,0.52,0.52,3.97,3.82,9.0,,,,1.0,1.0,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2426.0,61.72,3.37,3.21,0.15,0.14,2193.0,65.89,1.71,2.17,0.2,0.26,199.0,35.38,3.71,4.56,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,485.0,64.11,1.58,1.01,2.28,1.32,2266.0,73.72,0.35,0.36,1.37,1.41,47.0,100.0,6.0,3.9,3.0,2.06,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,86.0,15.0,3.3,1.81,,,681.0,58.86,0.86,1.0,0.38,0.44,230.0,62.54,2.13,1.76,1.43,1.18,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,502.0,70.66,2.29,1.98,3.27,2.8,1726.0,76.28,0.88,0.9,1.52,1.53,33.0,100.0,1.27,1.0,1.27,1.0,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,5.0,,,,,,244.0,82.41,2.95,7.35,1.16,2.95,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,79.0,64.17,1.49,0.87,0.16,0.1,809.0,61.52,1.71,1.94,0.5,0.56,87.0,50.0,0.95,1.51,0.33,0.47,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,154.0,79.11,5.24,5.43,0.03,0.02,468.0,69.56,1.99,3.36,1.19,2.06,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,36.0,100.0,0.29,0.11,5.88,5.08,93.0,,,,7.76,4.63,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,,,,,,,182.0,75.7,2.14,1.43,0.6,0.4,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,266.0,70.87,0.53,0.53,3.88,3.81,623.0,49.08,0.13,0.1,4.27,3.19,85.0,100.0,,,0.83,0.26,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,301.0,71.44,0.23,0.25,4.24,4.27,343.0,71.14,1.02,1.23,0.39,0.49,97.0,,,0.54,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,626.0,76.68,1.09,0.95,2.14,1.58,692.0,68.11,0.43,0.42,0.95,0.95,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,114.0,21.48,2.63,2.21,1.93,1.24,582.0,79.92,1.71,1.91,1.27,1.44,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,17.0,100.0,3.2,1.94,1.4,1.66,200.0,46.56,1.13,0.97,0.8,0.65,9.0,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,982.0,80.28,,,8.18,7.06,247.0,70.62,,,2.86,2.68,3.0,100.0,5.0,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,232.0,78.8,,,4.38,4.59,55.0,50.0,,,2.05,2.12,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1632.0,64.5,2.26,2.28,0.46,0.46,940.0,71.54,2.14,3.41,0.91,1.46,43.0,,1.0,0.82,0.05,0.03,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,227.0,52.07,3.45,2.92,2.1,1.66,250.0,65.52,1.35,1.63,0.6,0.72,11.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,861.0,71.5,0.21,0.19,3.68,3.33,466.0,81.0,0.64,0.75,1.42,1.7,212.0,6.0,2.5,0.34,2.72,0.67,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,333.0,67.54,0.91,0.77,3.19,2.79,176.0,58.5,0.12,0.11,3.72,2.9,59.0,,0.73,0.56,1.0,0.64,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,285.0,67.72,2.04,2.14,0.41,0.47,1308.0,78.21,2.81,4.36,1.02,1.6,55.0,100.0,3.13,3.42,1.94,1.95,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,93.0,100.0,,,5.63,2.9,33.0,15.43,,,0.52,0.56,125.0,100.0,0.06,0.21,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,121.0,64.52,1.75,1.17,2.53,1.74,3836.0,63.47,0.52,0.47,1.6,1.44,2.0,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,196.0,60.32,1.28,1.12,0.77,0.68,197.0,92.14,1.56,1.5,1.65,1.51,22.0,,0.88,0.56,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,263.0,44.76,1.47,0.97,0.04,0.03,399.0,88.49,2.31,1.82,0.8,0.59,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,72.0,60.42,,,6.0,6.61,70.0,,,,1.06,0.85,63.0,100.0,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,132.0,57.74,0.9,0.73,2.03,2.32,471.0,59.96,0.54,0.44,1.0,0.84,7.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
