name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,53.0,100.0,0.8,0.54,4.96,4.0,3439.0,63.57,1.42,1.87,0.36,0.49,40.0,100.0,5.0,5.0,1.0,1.0,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4111.0,9499.0,14927.0,False,220,140,220,270,220,440
f-100d,721.0,70.67,1.32,1.32,0.81,0.82,2386.0,46.82,0.47,0.49,0.53,0.55,122.0,100.0,13.0,7.75,,0.04,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3507.0,8363.0,18885.0,False,226,130,226,230,226,380
mig-19pt,399.0,57.52,3.07,2.7,0.05,0.04,2957.0,56.16,0.65,0.79,0.08,0.1,70.0,22.22,7.33,6.8,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3,9273.0,9676.0,21504.0,False,226,150,226,250,226,490
javelin_fmk9,357.0,73.36,1.95,1.53,0.17,0.15,760.0,54.83,1.26,1.47,0.11,0.14,31.0,100.0,3.12,2.83,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3555.0,8684.0,11534.0,False,226,140,226,290,226,370
f-86k_late,119.0,80.93,2.45,2.45,1.92,1.79,1563.0,70.12,1.51,2.15,0.15,0.23,1.0,,,4.0,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5422.0,17536.0,22932.0,False,214,140,214,310,214,400
hunter_f6,563.0,56.62,2.67,2.13,0.55,0.45,1151.0,63.27,2.07,2.12,0.24,0.23,82.0,100.0,10.41,9.93,0.7,0.65,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4613.0,20355.0,21712.0,False,226,130,226,260,226,480
md_450b_barougan,89.0,55.56,,,0.88,0.86,814.0,68.03,0.65,0.73,0.94,1.08,159.0,100.0,1.67,0.53,2.33,1.17,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,2809.0,9981.0,6756.0,False,202,130,202,220,202,280
me-262c-2b,365.0,66.41,1.78,2.23,0.3,0.38,563.0,76.73,2.01,3.96,0.09,0.13,109.0,35.0,5.03,4.06,1.97,1.6,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,3592.0,15180.0,7210.0,False,208,120,208,310,208,310
mig-15bis_ish,103.0,56.56,2.74,3.63,1.66,2.15,1499.0,55.91,0.62,0.7,0.9,1.05,11.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1300.0,1800.0,1300.0,True,416,200,416,420,416,480
f-86f-35,120.0,60.06,2.25,2.08,0.58,0.46,3811.0,56.22,0.73,0.84,0.53,0.62,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1300.0,2800.0,1500.0,True,464,200,464,460,464,540
meteor_fmk8_reaper,27.0,100.0,1.23,1.05,8.0,6.4,1889.0,58.71,0.52,0.55,1.61,1.64,432.0,100.0,6.35,0.85,2.06,0.24,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1360.0,2780.0,4900.0,True,428,200,428,420,428,460
canberra_bmk2,230.0,85.47,,,5.14,5.31,279.0,51.47,,,0.82,1.46,89.0,,,0.01,,0.54,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,24218.0,15102.0,54647.0,False,190,150,190,370,190,420
yak-17,92.0,84.41,3.22,2.78,,,152.0,63.33,0.64,1.13,,,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,4658.0,15863.0,18885.0,False,196,120,196,300,196,440
f-86f-30_japan,68.0,100.0,1.77,1.64,1.79,1.67,2129.0,57.05,0.75,0.97,0.74,0.98,54.0,28.21,2.7,3.85,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,3777.0,12950.0,18885.0,False,208,140,208,300,208,400
yak-30d,290.0,53.33,4.34,2.99,0.84,0.57,387.0,62.01,1.79,3.42,0.04,0.09,39.0,,2.67,2.44,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6232.0,13623.0,20352.0,False,202,130,202,280,202,440
hunter_f1,188.0,17.2,2.81,2.47,0.27,0.26,2072.0,61.84,1.58,1.9,0.36,0.41,7.0,,,1.0,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4885.0,16745.0,32568.0,False,214,140,214,320,214,460
me-163b,331.0,53.23,2.02,2.05,0.06,0.08,666.0,56.06,1.66,1.78,0.24,0.25,114.0,,,2.52,,0.06,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,5752.0,10367.0,7588.0,False,196,150,196,350,196,340
