name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,108.0,93.01,1.3,1.33,4.94,4.92,2034.0,68.95,1.6,2.47,0.53,0.81,21.0,,5.0,5.0,4.0,4.0,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.3,9.3,4071.0,8277.0,13434.0,False,220,150,220,300,220,470
f-100d,961.0,66.29,1.41,1.32,1.18,1.06,2445.0,46.68,0.45,0.44,0.6,0.6,205.0,77.92,10.08,5.11,0.43,0.16,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3048.0,9577.0,16457.0,False,226,140,226,240,226,380
mig-19pt,681.0,50.42,2.17,2.32,0.03,0.03,2841.0,54.97,0.72,0.85,0.1,0.11,100.0,52.0,3.74,6.24,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3,8064.0,11155.0,24192.0,False,226,150,226,280,226,530
javelin_fmk9,361.0,63.66,1.65,1.74,0.1,0.09,946.0,50.72,1.26,1.34,0.13,0.14,54.0,,,3.53,,0.53,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3677.0,7585.0,10041.0,False,226,130,226,280,226,340
f-86k_late,105.0,99.19,3.25,2.59,3.11,2.54,527.0,67.44,1.53,2.26,0.15,0.24,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5935.0,20234.0,26979.0,False,214,140,214,350,214,440
hunter_f6,712.0,50.95,2.61,2.16,0.53,0.42,1798.0,60.42,1.71,2.21,0.24,0.31,17.0,100.0,15.5,14.71,1.0,0.14,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,3962.0,17641.0,18998.0,False,226,140,226,270,226,470
md_450b_barougan,100.0,58.6,1.39,1.13,0.57,0.65,896.0,61.62,0.39,0.43,0.93,1.08,48.0,100.0,,,,0.08,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3211.0,9098.0,6944.0,False,202,110,202,220,202,280
me-262c-2b,504.0,62.98,1.82,1.92,0.24,0.26,657.0,70.72,2.01,3.94,0.13,0.18,106.0,,6.24,3.39,0.08,0.15,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4111.0,17431.0,7969.0,False,208,110,208,330,208,300
mig-15bis_ish,98.0,48.66,3.73,5.53,2.0,2.95,1687.0,54.06,0.5,0.65,0.37,0.47,17.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1300.0,2100.0,1300.0,True,416,200,416,440,416,460
f-86f-35,167.0,48.38,1.54,1.12,1.5,1.05,3321.0,49.58,0.64,0.67,0.54,0.57,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1300.0,2400.0,1700.0,True,464,200,464,440,464,520
meteor_fmk8_reaper,4.0,,,,,,1398.0,51.89,0.4,0.42,1.38,1.48,296.0,,,1.72,,0.13,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1430.0,2550.0,5600.0,True,428,200,428,440,428,440
canberra_bmk2,145.0,94.94,,,5.41,5.47,321.0,51.27,,,0.96,1.25,35.0,,,,,1.82,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,23597.0,13637.0,47195.0,False,190,150,190,330,190,440
yak-17,75.0,83.89,1.73,1.19,0.13,0.12,215.0,74.52,1.15,2.86,0.18,0.45,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,4003.0,16203.0,21403.0,False,196,120,196,320,196,480
f-86f-30_japan,165.0,78.48,1.4,1.42,1.58,1.57,2072.0,58.35,0.76,0.93,0.69,0.87,127.0,69.95,2.97,6.19,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,3237.0,11223.0,16187.0,False,208,150,208,290,208,330
yak-30d,464.0,40.97,2.58,3.01,0.47,0.53,438.0,49.27,1.07,1.86,0.08,0.15,33.0,,2.94,2.94,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6194.0,14259.0,24104.0,False,202,130,202,290,202,410
hunter_f1,199.0,41.18,4.41,2.65,0.29,0.21,2254.0,61.85,1.72,2.55,0.25,0.36,6.0,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4193.0,14899.0,28497.0,False,214,140,214,300,214,450
me-163b,480.0,46.55,1.71,2.04,0.17,0.2,788.0,55.67,1.39,1.55,0.24,0.28,116.0,,,2.88,,0.12,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,4981.0,9547.0,8690.0,False,196,150,196,350,196,320
f-86f-40_japan,258.0,67.93,1.07,1.16,1.83,1.96,2416.0,52.4,0.95,1.16,0.47,0.56,17.0,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,4316.0,14285.0,24808.0,False,208,150,208,290,208,450
yak-23,354.0,70.7,3.4,5.23,0.51,0.72,466.0,57.3,1.72,2.1,0.25,0.28,24.0,,3.0,3.0,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7,5980.0,17852.0,16367.0,False,202,130,202,320,202,430
f9f-8,375.0,75.72,1.1,0.91,2.95,2.5,1189.0,53.39,1.26,1.24,0.69,0.67,237.0,100.0,18.5,3.81,1.5,0.45,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4176.0,14611.0,17459.0,False,214,130,214,290,214,360
f-86a-5,838.0,58.53,1.23,1.21,0.83,0.86,4587.0,48.38,0.69,0.75,0.46,0.5,68.0,9.38,3.22,2.47,0.25,0.18,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7,3534.0,9712.0,9739.0,False,202,130,202,270,202,400
f3d_1,295.0,74.28,1.28,1.1,2.94,2.55,1418.0,68.13,1.05,1.13,1.83,2.01,393.0,92.47,8.62,1.37,2.89,0.44,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,4161.0,12309.0,16056.0,False,196,110,196,230,196,370
r2y2_kai,119.0,30.68,1.17,0.91,2.35,2.15,927.0,59.01,1.62,2.12,1.24,1.59,122.0,,,2.93,,1.66,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,4406.0,14908.0,19584.0,False,202,130,202,250,202,390
r2y2_v1,108.0,58.06,0.34,0.3,2.78,2.62,720.0,54.21,0.98,1.08,1.12,1.22,170.0,91.09,4.85,3.58,0.9,0.55,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,4528.0,10514.0,18617.0,False,190,140,190,220,190,360
r2y2_v2,132.0,60.24,0.61,0.75,1.32,1.64,505.0,70.7,1.73,2.58,1.26,1.78,180.0,86.37,6.23,2.43,1.9,0.62,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3,4186.0,18360.0,17136.0,False,196,120,196,240,196,340
me-262a-1a,260.0,59.3,2.28,1.37,1.08,0.64,1045.0,40.74,1.43,1.76,0.48,0.6,75.0,,,4.17,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3592.0,10233.0,22061.0,False,202,140,202,310,202,480
f-86f-2,603.0,68.81,2.01,2.07,1.36,1.4,7177.0,61.98,1.53,2.28,0.27,0.43,43.0,57.89,2.24,4.61,0.42,0.87,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,4181.0,15378.0,18885.0,False,214,140,214,300,214,420
f-86_canadair_german,384.0,65.24,1.67,1.71,1.49,1.56,1049.0,64.03,1.05,1.27,0.48,0.59,32.0,,4.0,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,4168.0,13489.0,16309.0,False,214,120,214,280,214,330
f-84g,500.0,55.29,0.97,0.91,1.09,1.02,730.0,54.96,0.91,0.99,1.63,1.83,83.0,50.0,1.0,0.04,,0.32,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4910.0,12871.0,8830.0,False,202,110,202,250,202,350
la_200_toriy,281.0,52.7,1.6,2.05,0.36,0.45,383.0,55.76,1.13,1.03,0.39,0.38,98.0,,,1.47,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0,2784.0,10698.0,8894.0,False,202,120,202,290,202,340
md_452_mystere_2c_preproduction,288.0,60.66,0.81,0.83,1.47,1.55,1600.0,58.98,1.41,1.58,0.65,0.74,50.0,88.89,0.39,1.1,0.23,0.8,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,4749.0,12905.0,14927.0,False,202,110,202,240,202,330
sea_hawk_fga6,70.0,67.5,0.73,0.78,2.61,2.42,437.0,67.37,0.75,0.96,1.83,2.33,19.0,100.0,2.31,1.4,2.0,2.0,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3,4147.0,10262.0,17394.0,False,196,100,196,230,196,370
sea_venom_faw20,72.0,66.67,1.32,1.77,0.22,0.3,48.0,100.0,2.0,0.19,1.0,0.1,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0,6007.0,9366.0,14718.0,False,202,120,202,300,202,340
arado-234,263.0,65.92,,,10.42,7.13,2689.0,68.6,,,1.91,2.47,18.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7,8383.0,10407.0,11923.0,False,190,150,190,250,190,340
fj_4b,255.0,75.11,0.96,0.91,3.13,2.71,600.0,54.97,0.7,0.71,0.89,0.93,54.0,100.0,7.0,7.0,2.0,2.0,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0,3777.0,12518.0,19182.0,False,232,110,232,230,232,390
f-84g_france,169.0,77.98,1.98,0.86,1.76,1.0,646.0,56.11,0.66,0.71,0.85,0.89,53.0,,,1.17,,0.3,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4910.0,12871.0,8830.0,False,202,110,202,250,202,350
tu_14t,301.0,69.13,0.4,0.36,5.04,4.37,535.0,55.83,0.09,0.09,0.98,1.03,97.0,,,0.77,,0.81,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,5384.0,12785.0,21628.0,False,196,100,196,250,196,360
il_28sh,401.0,54.26,0.44,0.4,6.24,5.94,4020.0,57.11,0.16,0.15,1.26,1.15,730.0,54.98,1.23,0.55,2.15,0.93,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,5537.0,7145.0,12377.0,False,196,100,196,170,196,250
mig-15bis_nr23_german,1103.0,56.51,3.02,3.15,0.45,0.46,8335.0,62.97,1.01,1.31,0.2,0.24,97.0,,6.5,3.77,1.31,0.79,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,8.7,4447.0,11649.0,13494.0,False,208,140,208,310,208,470
attaker_fb1,51.0,59.85,0.63,0.98,0.26,0.78,386.0,66.09,0.53,0.63,0.48,0.56,1.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3,3839.0,12948.0,17635.0,False,196,110,196,230,196,380
f-86f-25,837.0,58.04,1.27,1.23,0.68,0.65,2309.0,52.32,0.88,1.05,0.42,0.5,46.0,100.0,0.95,1.08,,,F-86F-25,F-86F-25,USA,Aviation,8.0,8.7,8.7,4181.0,12815.0,12491.0,False,208,120,208,300,208,350
me-262a-2a,3.0,,,,,,499.0,65.85,1.3,2.31,0.98,1.67,54.0,,,7.0,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7,6957.0,14674.0,17710.0,False,196,150,196,250,196,380
fj_4b_agm_12b,176.0,56.62,1.45,1.32,2.02,1.77,4492.0,55.69,0.48,0.49,2.04,2.08,71.0,100.0,3.53,2.44,3.93,2.54,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0,2630.0,10684.0,12464.0,False,232,130,232,170,232,320
la-15,243.0,54.89,2.43,2.31,0.27,0.27,1338.0,49.63,0.9,1.03,0.16,0.21,94.0,25.81,5.65,3.49,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0,4108.0,9667.0,9921.0,False,202,120,202,260,202,370
he-162a-2,374.0,59.1,2.45,2.82,0.01,0.01,841.0,43.61,1.82,2.47,0.28,0.36,24.0,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7,4658.0,13093.0,15108.0,False,190,140,190,350,190,470
yak-15_early,76.0,13.64,4.77,2.25,,,122.0,41.51,0.62,1.2,0.21,0.36,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7,3160.0,11217.0,20660.0,False,190,130,190,350,190,420
me-163b-0,461.0,61.99,3.86,4.46,0.4,0.43,446.0,69.58,1.55,2.92,0.05,0.08,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3,13398.0,18270.0,17052.0,False,196,150,196,350,196,350
