name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
r2y2_v2,53.0,58.77,0.65,0.56,1.23,1.16,210.0,45.97,1.53,1.27,1.86,1.48,74.0,45.1,5.16,5.04,1.34,1.33,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,430.0,57.9,2.64,2.27,0.56,0.47,624.0,43.79,1.44,1.79,0.38,0.49,88.0,,6.71,4.11,0.58,0.32,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,494.0,72.28,1.54,1.7,1.69,1.9,3623.0,63.14,1.47,2.06,0.17,0.25,77.0,36.0,2.84,5.26,1.0,1.37,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,334.0,66.86,1.56,1.15,1.76,1.28,795.0,53.32,0.77,0.88,0.3,0.35,24.0,100.0,1.89,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,66.0,75.76,1.03,1.09,0.48,0.39,595.0,65.89,0.66,0.52,0.64,0.49,15.0,,,2.53,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,136.0,65.41,1.41,1.1,0.03,0.02,186.0,58.71,0.92,0.86,,,,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,105.0,77.47,1.24,1.3,1.98,2.07,1220.0,61.2,1.17,1.6,0.65,0.87,21.0,100.0,2.0,2.0,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,41.0,,,0.17,2.63,1.88,234.0,87.03,0.37,0.33,1.17,1.1,72.0,100.0,3.93,3.84,2.07,2.02,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,6.0,,,,,2.0,22.0,100.0,1.0,,2.0,,25.0,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,212.0,65.0,,,12.07,8.19,2359.0,58.04,,,2.19,3.02,66.0,,,,,1.89,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,367.0,77.93,0.66,0.65,3.46,3.41,943.0,55.03,0.74,0.9,1.16,1.4,29.0,90.91,3.91,3.48,1.0,0.67,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,80.0,45.83,1.1,1.07,0.19,0.18,434.0,69.17,1.23,1.04,2.0,1.66,93.0,,,0.82,,0.13,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,324.0,74.55,0.15,0.08,6.2,3.56,279.0,63.83,0.16,0.19,0.15,0.19,223.0,100.0,3.63,0.93,3.06,0.5,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,427.0,73.4,0.36,0.3,5.14,4.25,2174.0,63.28,0.14,0.13,1.0,0.93,1107.0,60.63,0.71,0.52,1.51,1.09,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,661.0,49.59,3.19,2.77,0.77,0.68,4951.0,61.68,1.16,1.54,0.19,0.26,30.0,100.0,5.0,5.0,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,115.0,78.71,0.56,0.16,4.02,1.55,401.0,75.84,0.71,0.68,1.22,1.11,7.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,389.0,72.88,1.12,1.14,2.05,2.12,1078.0,59.65,1.0,1.31,0.54,0.69,2.0,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,20.0,,1.4,0.82,2.0,1.27,343.0,52.1,1.12,1.41,1.2,1.52,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,147.0,51.85,2.16,2.52,2.46,3.16,3300.0,66.34,0.53,0.54,2.08,2.23,105.0,33.93,1.52,1.09,0.98,0.82,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,295.0,59.95,1.49,1.69,0.13,0.15,398.0,57.93,0.84,1.22,0.2,0.25,22.0,,,0.64,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,427.0,55.62,1.66,2.61,0.17,0.25,326.0,49.83,4.16,5.09,0.34,0.33,71.0,,4.73,4.45,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,126.0,50.0,0.2,0.22,,,149.0,56.29,1.08,1.75,0.17,0.25,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,217.0,79.77,6.48,8.3,1.4,1.83,348.0,71.75,1.82,3.48,0.05,0.1,14.0,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,458.0,50.8,1.92,1.95,0.46,0.48,1460.0,69.11,0.52,0.64,0.99,1.22,28.0,100.0,,,1.06,0.5,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,398.0,47.22,1.68,1.0,1.3,0.77,1877.0,69.91,1.21,1.67,0.81,1.12,49.0,100.0,3.0,7.33,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,62.0,60.42,2.89,6.0,0.35,0.88,871.0,65.57,1.89,2.55,0.83,1.07,107.0,,,1.83,,0.57,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,159.0,86.66,0.92,1.0,2.9,3.21,137.0,55.56,2.31,1.5,0.58,0.56,48.0,,,2.92,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,309.0,61.93,1.34,0.98,0.82,0.55,510.0,37.79,1.16,1.17,0.42,0.42,19.0,,4.21,3.79,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,297.0,77.43,0.31,0.22,5.11,3.76,618.0,49.08,0.23,0.23,0.38,0.37,398.0,51.43,1.24,0.63,1.43,0.73,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,142.0,68.18,2.26,2.29,0.43,0.43,540.0,72.14,1.85,2.53,0.33,0.44,35.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,34.0,100.0,3.25,2.67,0.75,0.57,362.0,69.89,1.56,2.61,0.08,0.16,44.0,100.0,4.33,2.14,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,72.0,78.85,1.1,1.81,2.6,2.79,378.0,75.29,1.59,2.69,1.71,2.97,74.0,100.0,8.81,4.72,0.48,0.3,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,51.0,66.67,1.09,1.27,2.11,2.48,304.0,57.43,0.98,1.11,1.11,1.29,23.0,,,3.0,,1.0,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,104.0,78.43,2.18,1.49,2.44,1.38,351.0,56.47,0.85,0.88,0.21,0.22,80.0,,,1.03,,0.38,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,38.0,,,,,,966.0,58.07,0.8,0.8,1.03,1.03,30.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,170.0,97.31,,,11.07,7.75,254.0,43.0,,,0.55,0.83,43.0,100.0,,,,,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,91.0,51.45,0.86,0.66,1.93,2.05,4910.0,59.47,0.09,0.09,1.71,1.93,193.0,61.42,1.9,0.94,7.3,3.42,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,110.0,61.11,3.37,2.25,1.02,0.86,167.0,49.83,1.27,0.78,0.89,0.56,,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,219.0,50.14,1.38,1.05,0.12,0.15,506.0,53.07,0.63,0.8,0.05,0.05,31.0,,,1.0,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,182.0,69.61,2.21,1.75,0.53,0.4,116.0,46.06,0.45,0.62,1.11,1.45,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,338.0,61.58,1.36,1.25,1.15,1.02,888.0,47.71,0.73,0.74,0.14,0.14,21.0,,,,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,,,,,,,50.0,50.0,0.5,0.44,,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,22.0,80.0,0.8,1.0,0.8,0.38,117.0,64.03,0.65,0.47,1.21,1.14,,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,37.0,100.0,0.11,0.69,3.0,2.0,967.0,65.89,0.62,0.6,1.26,1.23,82.0,21.84,0.76,0.96,0.41,0.8,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,26.0,50.0,4.0,1.0,0.5,1.32,716.0,61.0,0.7,0.76,0.85,0.92,18.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,129.0,12.9,2.86,2.02,0.06,0.05,82.0,88.89,1.83,2.0,1.0,0.93,47.0,,2.16,2.26,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,72.0,77.78,0.98,1.07,3.22,4.4,433.0,52.98,1.18,1.3,1.1,1.27,70.0,,2.04,2.38,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,13.0,100.0,1.0,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,491.0,69.8,0.57,0.49,9.04,6.95,1731.0,47.28,0.37,0.32,2.01,1.65,108.0,100.0,0.86,0.51,2.0,0.54,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,41.0,100.0,1.5,1.43,0.75,0.64,67.0,36.36,0.77,0.33,1.91,2.29,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,577.0,58.63,1.7,1.8,0.57,0.55,2844.0,61.88,1.03,1.44,0.22,0.31,127.0,33.33,1.57,1.55,0.78,0.79,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,289.0,90.96,0.01,0.01,5.47,4.79,460.0,52.92,0.11,0.09,1.01,0.75,234.0,100.0,4.0,0.65,2.0,0.23,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,73.0,100.0,4.2,2.24,6.8,4.13,279.0,51.04,0.94,1.05,0.97,1.03,23.0,,,1.94,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,636.0,63.29,1.64,1.78,0.85,0.93,2812.0,63.65,1.2,1.75,0.19,0.26,60.0,,1.0,0.81,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,107.0,85.48,0.34,0.33,7.45,6.92,181.0,51.69,0.26,0.44,0.74,1.31,71.0,100.0,2.4,1.24,,0.44,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,153.0,96.29,,,11.57,7.71,241.0,19.19,,,2.0,1.02,42.0,100.0,,,,1.0,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,334.0,73.23,0.53,0.48,7.74,6.89,555.0,50.13,0.35,0.35,0.72,0.68,33.0,,,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,69.0,49.17,0.74,0.85,0.42,0.52,167.0,48.16,0.59,0.8,0.32,0.37,,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,22.0,50.0,2.17,4.17,0.67,1.33,22.0,95.83,0.96,0.96,0.33,0.33,6.0,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,90.0,70.36,0.98,0.9,0.45,0.39,127.0,85.81,0.98,0.84,0.31,0.33,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,87.0,85.92,0.53,0.55,1.1,1.12,1592.0,73.36,0.69,0.9,1.38,1.79,94.0,83.33,2.45,2.93,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,116.0,43.68,2.63,2.02,0.06,0.06,302.0,74.57,2.19,4.69,0.07,0.14,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,582.0,67.36,1.44,1.41,0.46,0.45,271.0,66.1,3.78,8.3,1.27,3.04,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,208.0,24.42,3.45,1.59,0.74,0.25,410.0,71.49,0.98,1.09,0.1,0.13,10.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,,,,,,,74.0,63.44,1.51,1.71,1.67,1.84,16.0,100.0,3.75,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,52.0,100.0,,,4.77,3.1,50.0,,,,4.91,4.45,6.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,42.0,50.0,0.5,0.24,6.42,8.4,3068.0,65.69,0.16,0.14,1.84,1.62,381.0,77.96,2.81,0.86,5.36,1.62,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,236.0,53.9,1.0,0.72,3.22,2.23,1494.0,64.78,0.37,0.35,4.31,4.25,67.0,57.69,0.31,0.26,10.13,9.72,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,86.0,80.91,0.92,0.83,6.77,5.81,328.0,62.15,1.52,1.03,0.48,0.24,45.0,100.0,1.0,0.18,2.0,0.77,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,78.0,80.38,1.59,1.6,0.93,0.99,209.0,85.86,3.29,6.38,1.47,2.9,4.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,7.0,100.0,2.0,2.0,,,1525.0,69.33,0.47,0.41,2.14,1.86,,,,,,,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,242.0,67.19,1.75,1.39,2.47,1.99,658.0,77.21,3.14,2.5,2.31,1.8,49.0,100.0,4.2,2.6,2.2,1.35,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,129.0,24.07,3.11,2.09,0.27,0.08,80.0,100.0,3.22,5.0,3.29,5.21,13.0,,,3.0,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,44.0,33.33,,,3.33,1.23,10.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,117.0,79.57,,,12.98,10.15,159.0,83.71,0.25,0.11,7.6,3.54,9.0,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,65.0,55.27,,,3.57,4.57,41.0,,,,,1.97,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2194.0,64.47,3.16,2.85,0.24,0.21,1849.0,64.67,1.76,2.65,0.41,0.61,83.0,57.14,5.86,4.93,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,569.0,58.87,1.64,1.12,1.84,1.22,1584.0,75.12,0.37,0.41,1.73,1.88,,,,,,,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,75.0,10.71,1.75,1.2,0.61,0.4,397.0,67.12,1.66,2.77,0.21,0.34,48.0,52.78,1.62,1.87,1.0,3.0,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,588.0,78.27,1.44,1.52,2.11,2.18,2042.0,68.36,0.63,0.66,1.4,1.5,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,20.0,100.0,2.0,1.13,1.0,0.44,181.0,78.32,1.89,3.36,0.8,1.43,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,86.0,33.33,2.55,1.81,0.46,0.43,474.0,66.08,2.05,1.91,0.61,0.54,44.0,,,1.07,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,199.0,70.73,4.11,3.95,0.34,0.15,462.0,71.13,1.53,2.71,0.93,1.62,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,51.0,44.44,,,7.11,3.88,64.0,100.0,0.91,0.94,3.74,3.84,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,,,,,,,78.0,68.42,2.42,2.02,2.21,2.07,16.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,44.0,94.23,0.15,0.15,13.12,12.9,580.0,31.86,0.07,0.07,4.53,2.48,106.0,74.07,0.08,0.08,1.8,1.29,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,170.0,91.45,0.06,0.04,6.98,3.74,87.0,33.33,1.0,0.15,1.28,1.46,24.0,100.0,1.0,0.64,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,535.0,78.32,3.39,1.05,4.48,1.5,454.0,73.91,0.89,0.31,2.12,1.07,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,259.0,72.18,1.46,1.49,0.21,0.2,266.0,72.78,3.76,5.38,1.11,1.56,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,142.0,60.57,1.32,1.42,0.35,0.37,158.0,61.18,0.47,0.46,0.52,0.48,,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1880.0,84.05,,,6.48,5.88,296.0,59.92,,,2.23,1.95,7.0,100.0,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,66.0,97.58,,,9.16,8.79,37.0,12.5,,,3.16,3.33,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1877.0,65.38,2.48,2.39,0.19,0.19,467.0,92.06,3.23,6.42,1.04,2.17,55.0,57.14,3.29,3.65,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,146.0,57.37,3.27,5.11,0.65,0.99,688.0,58.31,0.75,0.79,0.44,0.46,10.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1215.0,75.81,0.24,0.21,5.26,4.7,210.0,72.06,0.2,0.27,0.93,1.52,161.0,23.81,0.81,0.37,1.29,0.56,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,194.0,64.35,0.97,1.04,4.51,5.06,258.0,48.92,0.11,0.05,5.21,3.95,,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,323.0,64.73,2.32,2.38,0.27,0.25,1452.0,68.76,2.4,3.67,0.9,1.38,30.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,57.0,55.0,,,5.83,5.98,70.0,77.96,,,0.98,1.57,10.0,,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,51.0,44.44,0.36,0.18,,,2717.0,62.5,0.51,0.52,1.81,1.82,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,117.0,50.61,2.23,1.94,0.94,0.91,135.0,90.97,1.57,1.43,2.05,1.93,11.0,,2.0,2.0,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,152.0,61.18,2.02,0.88,0.07,0.05,173.0,41.18,0.96,0.64,0.75,0.39,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,40.0,70.84,,,7.7,5.3,26.0,,,,4.0,2.0,2.0,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,172.0,56.43,0.94,0.73,2.22,1.6,283.0,63.83,0.47,0.39,0.96,0.8,12.0,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
