name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
mirage_f1ct,26.0,100.0,6.0,10.0,,,151.0,68.08,1.2,2.0,0.3,0.51,,,,,,,Mirage_F1CT,Mirage_F1CT,France,Aviation,11.3,11.3,11.0,8186.0,15708.0,25875.0,False,244.0,80.0,244.0,280.0,244.0,600.0
etndard_4m,54.0,52.17,1.15,1.42,,,52.0,50.0,2.67,4.6,2.17,2.65,,,,,,,Hunter_F_1,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4878.0,14690.0,27030.0,False,220.0,100.0,220.0,340.0,220.0,600.0
f-100d,52.0,50.0,1.0,0.88,4.77,3.44,298.0,74.93,0.93,0.98,1.61,1.72,13.0,,,,,,MiG-15bis_ISH,F-100D,USA,Aviation,9.3,9.3,9.7,5025.0,14482.0,20562.0,False,220.0,100.0,220.0,380.0,220.0,600.0
mig-19pt,19.0,100.0,1.18,1.27,4.65,5.0,49.0,60.53,1.76,1.7,2.34,2.16,,,,,,,F-86F-35,MiG-19PT,USSR,Aviation,9.7,9.7,9.7,7119.0,15456.0,19313.0,False,214.0,120.0,214.0,380.0,214.0,600.0
javelin_fmk9,21.0,,,1.14,,0.24,106.0,84.53,3.79,4.92,2.31,2.82,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.3,8.7,4102.0,17404.0,20085.0,False,214.0,110.0,214.0,340.0,214.0,280.0
md_454_mystere_4a,4.0,,,,,5.0,24.0,50.0,,,0.5,1.0,,,,,,,Canberra_B_Mk_2,Mystere_IVA,France,Aviation,9.0,8.7,8.7,8018.0,17653.0,24462.0,False,214.0,100.0,214.0,380.0,214.0,600.0
f-86k_late,37.0,50.0,0.71,0.93,0.14,0.09,15.0,33.33,0.33,,,,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.0,9.3,5701.0,16211.0,33747.0,False,214.0,110.0,214.0,380.0,214.0,210.0
hunter_f6,32.0,50.0,1.29,2.09,0.5,0.78,140.0,51.88,3.6,2.72,2.49,1.8,14.0,,,2.0,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,5435.0,13785.0,18400.0,False,226.0,90.0,226.0,330.0,226.0,270.0
md_450b_barougan,17.0,,,0.06,,3.59,48.0,100.0,2.0,0.23,1.0,0.39,17.0,,,0.11,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.3,7.7,7.7,4421.0,11349.0,20595.0,False,196.0,90.0,196.0,260.0,196.0,430.0
me-262c-2b,54.0,52.17,1.15,1.42,,,52.0,50.0,2.67,4.6,2.17,2.65,,,,,,,Hunter_F_1,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5194.0,18789.0,8615.0,False,202.0,110.0,202.0,220.0,202.0,340.0
mig-15bis_ish,52.0,50.0,1.0,0.88,4.77,3.44,298.0,74.93,0.93,0.98,1.61,1.72,13.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,3060.0,3330.0,7300.0,True,416.0,160.0,416.0,480.0,416.0,580.0
f-86f-35,19.0,100.0,1.18,1.27,4.65,5.0,49.0,60.53,1.76,1.7,2.34,2.16,,,,,,,F-86F-35,F-86F-35,USA,Aviation,7.3,8.7,9.0,4200.0,4860.0,8300.0,True,464.0,200.0,464.0,540.0,464.0,640.0
