name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
mig-17,578.0,56.74,2.31,2.33,0.87,0.88,1974.0,65.23,1.2,1.68,0.27,0.36,37.0,,2.5,1.25,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,459.0,68.47,0.06,0.07,4.18,4.05,450.0,38.56,0.2,0.14,1.41,1.06,559.0,100.0,0.39,0.1,1.04,0.29,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,236.0,56.95,1.24,1.2,2.07,1.91,255.0,72.77,0.91,0.94,0.91,0.89,146.0,100.0,6.57,2.06,1.23,0.39,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,551.0,59.81,2.14,2.2,0.94,0.97,2499.0,58.7,1.19,1.7,0.26,0.37,16.0,100.0,,,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,345.0,69.81,0.21,0.22,5.33,5.09,247.0,65.42,1.57,2.08,1.17,1.55,273.0,100.0,4.58,1.18,4.6,1.2,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,262.0,74.45,,,8.15,7.26,309.0,34.63,,,0.43,0.31,27.0,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,393.0,78.56,0.46,0.48,7.14,7.64,547.0,51.88,0.74,0.71,0.44,0.42,44.0,,,3.0,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,122.0,73.56,0.39,0.43,1.13,1.12,151.0,61.66,0.74,0.81,0.52,0.68,3.0,50.0,0.5,1.0,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,40.0,95.45,1.27,1.38,1.5,1.27,25.0,100.0,2.91,,,,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,126.0,61.27,0.99,1.28,0.14,0.18,97.0,56.47,1.45,3.14,0.08,0.17,7.0,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,134.0,65.23,1.6,1.31,5.97,4.56,1118.0,76.87,0.89,1.25,1.18,1.64,52.0,100.0,2.64,1.43,1.0,0.36,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,57.0,92.59,6.56,5.13,0.52,0.51,194.0,50.76,4.38,2.31,0.73,0.4,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,703.0,59.76,1.87,2.06,0.43,0.47,213.0,67.48,1.91,3.31,1.38,2.15,10.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,153.0,55.35,1.57,1.31,0.56,0.45,52.0,55.56,1.33,1.16,1.28,1.04,4.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,4.0,,,,,,14.0,,,,,0.1,,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,105.0,58.63,0.15,0.12,3.86,2.65,42.0,,,,2.13,1.21,20.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,196.0,69.45,0.84,0.7,4.95,4.07,2501.0,57.02,0.21,0.2,2.59,2.4,441.0,68.52,1.86,0.35,2.05,0.45,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,186.0,66.61,0.9,0.89,4.42,4.31,1745.0,66.2,0.3,0.26,7.65,6.53,62.0,62.5,,,5.13,11.73,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,67.0,99.24,0.88,0.68,6.56,5.43,511.0,57.11,0.84,0.99,0.36,0.45,126.0,100.0,3.88,0.64,0.75,0.15,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,57.0,81.82,1.23,0.73,1.59,1.14,141.0,70.38,1.15,2.22,0.93,1.81,7.0,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,77.0,95.56,4.1,2.65,,,1428.0,77.15,0.6,0.48,1.72,1.4,21.0,,,0.09,,0.09,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,203.0,67.3,2.19,1.66,3.2,2.48,584.0,62.33,2.23,2.36,1.37,1.43,70.0,62.7,2.52,3.18,1.97,2.5,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,72.0,28.57,4.13,2.9,0.71,0.55,70.0,90.91,2.23,2.34,2.73,2.8,,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,41.0,28.2,,,0.54,0.85,19.0,18.18,,,1.36,1.63,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,135.0,85.99,0.15,0.15,12.6,10.28,219.0,61.16,0.02,0.02,1.85,1.91,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,68.0,80.56,0.39,0.22,4.14,3.15,4.0,100.0,,,,,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,1884.0,59.26,3.1,2.93,0.19,0.19,1891.0,64.35,1.64,2.1,0.25,0.33,135.0,18.6,2.93,3.1,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,447.0,61.6,1.71,0.94,3.14,1.68,1622.0,71.24,0.36,0.35,1.59,1.53,35.0,100.0,7.0,3.44,3.0,1.06,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,46.0,57.14,2.23,1.88,,,572.0,54.54,0.99,1.1,0.39,0.44,196.0,61.35,2.28,1.71,0.48,0.25,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,383.0,72.56,2.26,1.75,3.77,2.89,1331.0,70.94,0.84,0.82,1.7,1.65,45.0,84.92,1.28,1.5,1.23,1.25,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,,,,,,,195.0,83.94,3.0,11.42,1.28,4.9,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,138.0,60.74,1.81,0.88,0.03,0.03,447.0,71.4,1.89,2.6,0.65,0.89,51.0,50.0,0.91,2.0,0.5,0.79,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,182.0,57.45,3.44,2.96,0.13,0.1,533.0,70.63,1.75,2.22,0.92,1.19,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,19.0,100.0,,,5.33,5.83,86.0,3.64,0.11,0.11,5.93,3.64,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,1.0,,,,,,99.0,86.59,2.16,1.51,1.12,0.8,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,184.0,65.06,0.56,0.52,4.36,3.77,485.0,49.12,0.18,0.11,4.57,3.21,65.0,100.0,,,0.09,0.05,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,240.0,71.06,0.29,0.28,4.33,4.44,327.0,64.45,1.13,1.45,0.73,0.99,123.0,100.0,4.0,0.39,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,626.0,72.81,1.27,1.37,1.45,1.55,559.0,77.63,0.56,0.51,1.41,1.23,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,112.0,31.95,1.87,1.73,1.59,1.46,453.0,72.1,1.59,2.45,1.17,1.78,2.0,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,34.0,100.0,1.71,1.82,1.43,2.06,127.0,42.2,1.32,1.36,0.75,0.78,2.0,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,773.0,82.45,,,8.25,6.84,251.0,72.76,,,2.25,2.51,11.0,100.0,5.0,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,197.0,77.44,,,3.11,3.15,40.0,75.0,,,2.88,2.6,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1413.0,62.81,2.23,2.28,0.38,0.4,499.0,67.15,2.08,3.41,0.91,1.5,28.0,,1.33,1.23,0.39,0.5,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,171.0,52.35,4.92,4.17,1.91,1.42,214.0,67.94,1.13,1.89,0.73,1.21,8.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,726.0,70.4,0.26,0.25,3.81,3.35,508.0,81.04,0.76,1.01,1.38,1.84,83.0,,1.67,0.08,4.0,1.46,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,230.0,64.19,0.67,0.78,2.93,3.49,153.0,57.05,0.23,0.15,5.08,3.17,71.0,2.38,0.33,0.17,0.71,0.33,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,201.0,72.05,2.2,2.28,0.1,0.13,937.0,79.95,2.75,4.85,1.03,1.82,24.0,,,5.0,,2.0,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,30.0,100.0,,,3.33,3.53,11.0,,,,0.88,0.91,60.0,100.0,0.02,0.08,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,69.0,59.38,1.99,1.05,2.06,1.3,3423.0,64.32,0.6,0.51,1.54,1.35,6.0,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,157.0,57.73,1.63,1.24,1.21,0.82,165.0,84.22,1.2,1.53,0.99,1.27,21.0,,,0.62,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,188.0,36.88,1.71,0.89,0.17,0.1,267.0,91.21,1.95,1.6,0.49,0.35,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,40.0,100.0,,,3.88,3.95,14.0,,,,2.0,1.56,23.0,100.0,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,108.0,83.74,1.32,0.95,2.57,2.45,362.0,48.87,0.4,0.29,1.13,0.93,,,,,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
