name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
f-100d,448.0,69.11,1.37,1.05,2.23,1.71,2844.0,53.88,0.67,0.67,0.39,0.4,242.0,35.81,4.36,2.73,0.59,0.39,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7
mig-19pt,760.0,54.5,2.21,2.42,0.08,0.08,5195.0,57.0,1.03,1.28,0.09,0.1,151.0,54.94,6.07,7.92,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3
javelin_fmk9,152.0,53.76,2.61,1.21,,,523.0,66.97,2.25,2.34,0.07,0.1,65.0,100.0,5.0,5.0,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7
f-86k_late,618.0,68.71,2.66,2.62,0.25,0.25,1561.0,68.89,2.0,3.4,0.07,0.14,13.0,100.0,5.5,5.0,,,F-86K,F-86K_(France),France,Aviation,9.0,9.0,9.3
hunter_f6,306.0,57.18,3.41,1.97,1.3,0.67,3206.0,63.28,1.75,2.45,0.2,0.3,175.0,43.89,10.68,6.36,0.36,0.21,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7
md_450b_barougan,136.0,51.11,0.21,0.19,2.2,1.15,501.0,64.54,0.54,0.59,0.99,1.12,82.0,100.0,5.75,2.61,2.75,1.33,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7
me-262c-2b,125.0,53.44,3.9,4.2,0.25,0.34,540.0,74.85,2.6,4.5,0.19,0.36,65.0,50.0,2.29,2.42,0.5,0.62,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0
mig-15bis_ish,68.0,50.0,2.83,2.07,2.33,2.1,1601.0,57.6,0.66,0.7,0.54,0.58,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0
f-86f-35,162.0,34.95,3.58,1.23,0.78,0.37,3102.0,54.09,0.59,0.61,0.37,0.38,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.3,9.0,9.0
meteor_fmk8_reaper,196.0,61.46,1.41,1.75,3.81,4.56,2583.0,66.39,0.31,0.34,1.04,1.13,239.0,72.58,0.78,0.33,1.01,0.51,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0
canberra_bmk2,169.0,74.19,,,6.2,5.45,75.0,3.85,,,1.12,1.28,32.0,,,,,1.0,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7
yak-17,133.0,42.03,1.54,1.01,,,115.0,76.67,2.3,2.62,0.41,0.55,1.0,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0
f-86f-30_japan,171.0,59.78,1.35,0.87,0.65,0.6,401.0,45.08,1.0,0.9,0.71,0.61,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,9.0,9.0
yak-30d,484.0,51.36,2.81,3.46,0.07,0.1,148.0,70.28,1.0,1.04,0.27,0.3,155.0,,,2.86,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,204.0,88.21,7.75,3.04,0.22,0.1,1144.0,62.14,1.41,2.04,0.41,0.6,105.0,50.0,4.45,3.8,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,374.0,46.88,3.78,4.18,,,760.0,55.17,1.32,1.67,0.03,0.06,66.0,,,3.38,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,51.0,100.0,1.48,0.85,1.96,1.23,636.0,52.57,1.01,1.05,0.16,0.18,27.0,100.0,2.38,2.36,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,650.0,60.62,2.98,4.48,0.1,0.12,401.0,66.36,1.74,2.64,0.03,0.06,56.0,,,2.45,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,494.0,66.4,1.0,0.98,2.7,2.61,876.0,63.85,1.44,1.53,0.55,0.59,398.0,82.26,11.74,2.36,1.3,0.25,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,726.0,58.85,0.91,0.92,1.23,1.24,2630.0,55.89,0.64,0.68,0.49,0.54,26.0,,,4.0,,2.0,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,330.0,58.28,1.6,1.24,2.34,1.8,721.0,67.91,0.86,1.03,0.51,0.62,98.0,,3.8,3.28,,0.06,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,106.0,79.14,0.85,0.78,1.58,1.58,558.0,60.76,1.48,1.63,1.08,1.19,96.0,63.77,3.43,3.1,0.52,0.35,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,111.0,66.13,1.01,1.15,1.77,1.87,791.0,62.72,0.93,0.77,0.79,0.66,49.0,,1.42,1.42,1.42,1.42,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,114.0,53.33,1.6,0.8,1.13,1.33,236.0,67.64,1.05,1.05,1.11,1.09,44.0,,5.0,3.79,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,460.0,50.89,2.61,2.76,0.39,0.39,835.0,34.12,1.92,2.27,0.62,0.71,54.0,,,6.67,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,387.0,55.87,1.84,1.67,0.98,0.92,4360.0,63.2,1.54,2.35,0.24,0.37,12.0,,,7.0,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,275.0,68.49,1.46,1.58,2.02,2.24,1501.0,53.52,1.02,1.34,0.28,0.37,37.0,,,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,177.0,70.86,1.75,1.55,2.48,2.58,559.0,65.68,0.84,0.76,1.2,1.09,32.0,,,1.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,284.0,61.45,1.46,1.15,0.28,0.25,282.0,50.92,0.89,1.1,,,34.0,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,336.0,75.71,2.09,1.9,2.2,1.99,931.0,61.46,1.33,1.56,0.33,0.39,23.0,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,20.0,,2.0,1.0,4.5,3.63,223.0,60.69,0.52,0.6,0.82,0.9,23.0,,2.25,2.43,1.0,1.0,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,49.0,57.5,1.55,2.19,,,11.0,,,,,,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,244.0,68.33,,,22.33,10.64,2492.0,57.83,,,2.5,3.6,33.0,100.0,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,295.0,71.14,0.63,0.58,3.01,2.81,941.0,56.0,0.69,0.89,1.1,1.41,22.0,100.0,2.78,2.75,,,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,196.0,86.11,2.44,1.17,3.13,1.49,328.0,80.84,1.15,1.0,1.02,0.87,12.0,,,1.0,,,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,358.0,71.85,0.31,0.22,5.85,4.09,313.0,47.88,0.32,0.35,0.43,0.43,57.0,,,1.0,,1.35,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,529.0,69.05,0.35,0.32,5.78,5.28,2551.0,59.08,0.27,0.25,1.13,1.05,2022.0,59.1,0.8,0.5,1.78,1.12,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,1027.0,55.56,2.59,3.15,0.39,0.46,5313.0,59.29,1.03,1.35,0.1,0.17,36.0,50.0,2.0,4.0,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,31.0,66.67,0.19,0.19,1.55,1.55,500.0,62.54,0.58,1.08,1.0,1.85,3.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,595.0,73.78,0.82,0.91,2.02,2.2,942.0,57.11,0.77,1.0,0.35,0.45,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,30.0,48.48,1.29,2.21,0.21,0.57,360.0,65.57,1.94,2.87,1.35,1.98,24.0,,1.0,1.0,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,175.0,56.51,1.01,0.68,2.66,1.9,6594.0,63.29,0.5,0.59,1.68,1.98,63.0,16.67,2.17,2.65,0.83,0.91,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,531.0,63.58,1.41,1.72,0.24,0.28,337.0,50.04,1.34,1.38,0.17,0.18,56.0,,2.0,,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,373.0,61.11,2.1,2.36,0.28,0.26,391.0,50.36,1.64,2.26,0.16,0.24,16.0,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,97.0,32.35,0.81,0.95,0.05,0.02,66.0,100.0,2.48,2.48,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,455.0,54.36,3.97,5.27,0.19,0.24,311.0,67.27,2.05,2.76,0.12,0.19,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,496.0,52.43,8.71,3.89,3.6,1.54,1852.0,63.9,0.58,0.69,1.12,1.31,13.0,,,0.77,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,410.0,49.94,1.61,1.23,1.77,1.27,2101.0,73.98,1.14,1.61,0.77,1.1,9.0,100.0,8.33,8.33,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,128.0,55.38,4.09,5.85,0.91,1.47,574.0,52.82,1.44,1.73,0.66,0.82,18.0,,,,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,358.0,76.32,0.71,0.61,3.48,3.05,121.0,71.4,1.15,1.08,1.36,1.1,,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,151.0,63.17,1.61,1.46,1.27,1.1,552.0,44.6,1.65,1.79,0.68,0.75,62.0,100.0,6.6,3.68,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,498.0,64.79,0.37,0.28,4.8,3.46,509.0,47.32,0.32,0.22,0.4,0.26,409.0,63.92,2.14,0.81,1.0,0.4,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,191.0,51.17,1.45,1.95,0.36,0.49,707.0,63.6,1.77,2.6,0.37,0.53,4.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,131.0,57.21,3.08,3.57,0.61,0.74,301.0,49.51,1.17,1.65,0.22,0.33,97.0,53.57,2.0,1.06,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,69.0,50.0,1.88,1.87,0.31,0.55,741.0,81.99,1.44,1.67,1.2,1.37,6.0,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,108.0,51.07,1.37,1.89,0.79,0.76,204.0,95.54,2.11,3.02,1.06,1.6,267.0,61.54,2.47,1.47,0.71,0.35,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,271.0,71.96,1.03,1.12,2.08,2.34,302.0,58.53,0.81,0.78,0.49,0.49,82.0,,,2.07,,0.06,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,75.0,61.76,0.5,0.5,1.15,1.79,683.0,58.01,1.04,1.12,1.11,1.19,15.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,464.0,73.35,,,5.83,4.67,157.0,73.33,,,0.96,0.75,50.0,100.0,,,2.0,0.77,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,95.0,50.0,2.71,1.69,2.08,2.65,5519.0,56.04,0.1,0.1,1.72,1.77,125.0,53.87,1.07,1.35,2.45,3.35,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,157.0,52.66,3.79,3.04,0.89,0.71,180.0,79.14,1.1,1.18,0.54,0.55,50.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,326.0,49.49,1.11,1.19,0.46,0.45,551.0,46.46,0.94,0.98,0.13,0.13,41.0,,0.81,1.0,,0.07,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,114.0,31.94,1.81,1.75,1.06,1.0,129.0,68.44,0.99,1.05,0.55,0.51,17.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,455.0,54.73,1.01,0.81,1.31,1.06,781.0,51.46,0.75,0.68,0.18,0.16,91.0,,,2.27,,0.34,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,46.0,50.0,1.0,1.25,1.3,2.08,39.0,93.94,1.54,,0.05,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,49.0,64.39,1.81,2.24,,,111.0,68.92,1.13,0.81,1.14,0.81,17.0,100.0,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,92.0,53.47,1.03,0.73,2.08,1.99,1153.0,58.03,0.47,0.45,1.07,1.06,17.0,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,165.0,55.78,1.76,1.47,1.14,0.99,775.0,61.66,0.71,0.7,0.98,0.93,15.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,285.0,47.48,1.05,1.4,0.05,0.09,63.0,5.56,1.95,2.11,,,,,,,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,127.0,83.02,1.48,1.14,2.85,2.1,792.0,63.43,0.95,1.31,0.47,0.65,43.0,81.03,1.57,1.88,0.17,0.34,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,253.0,64.25,0.81,0.39,18.15,8.19,2457.0,52.28,0.48,0.52,1.14,1.27,143.0,14.29,1.71,0.53,1.71,0.78,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,69.0,57.14,1.49,2.67,1.84,3.62,59.0,,,1.76,,1.88,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,623.0,45.12,2.72,2.31,0.51,0.42,3363.0,58.71,1.17,1.74,0.2,0.29,174.0,48.33,1.78,1.81,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,447.0,69.7,0.1,0.08,6.23,3.99,643.0,50.91,0.16,0.15,0.86,0.78,337.0,66.56,0.75,0.34,1.5,0.63,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,322.0,67.16,1.21,1.18,3.0,2.91,326.0,60.94,0.69,0.74,0.53,0.53,17.0,,,2.08,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,784.0,59.12,2.51,2.7,2.19,2.33,2744.0,66.41,1.34,1.86,0.15,0.22,130.0,64.29,4.93,6.0,1.43,1.75,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,402.0,73.37,0.52,0.36,5.31,3.48,133.0,85.22,2.81,3.6,1.55,2.02,78.0,100.0,3.0,1.34,1.0,0.85,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,415.0,83.59,,,11.01,7.83,459.0,33.03,,,0.14,0.15,27.0,100.0,,,0.2,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,700.0,82.35,0.67,0.65,6.52,6.33,1230.0,52.57,0.7,0.71,0.32,0.32,97.0,100.0,3.98,3.19,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,144.0,64.67,1.09,1.03,1.1,1.35,128.0,63.33,1.03,0.45,1.35,0.7,5.0,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,134.0,61.81,2.57,3.04,0.48,0.58,50.0,,,2.8,,,31.0,100.0,1.0,1.0,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,219.0,61.37,1.01,0.84,0.85,0.79,182.0,52.19,0.48,0.49,0.26,0.26,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,103.0,63.21,1.34,1.38,0.77,0.8,2713.0,76.62,0.65,0.96,1.15,1.67,,,,,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,110.0,67.74,2.16,1.76,,,197.0,72.92,3.73,6.49,,,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,696.0,62.25,1.7,1.88,0.56,0.61,386.0,68.42,2.33,3.33,0.77,1.09,16.0,,,4.88,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,373.0,56.74,1.35,1.23,0.03,0.03,209.0,68.93,0.64,0.69,0.43,0.65,19.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,9.0,,,,,,58.0,52.09,0.77,1.08,,,,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,63.0,67.67,0.2,0.14,1.82,1.79,58.0,31.82,0.68,0.38,1.09,1.32,,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,186.0,83.25,1.03,0.59,3.88,2.29,3980.0,67.89,0.08,0.07,1.57,1.37,302.0,42.22,2.76,0.97,4.89,1.99,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,348.0,48.02,1.17,0.83,2.77,1.95,1949.0,71.77,0.33,0.33,4.24,4.15,70.0,,1.0,0.45,10.14,7.14,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,407.0,53.61,2.44,0.87,4.79,2.06,757.0,54.49,1.0,1.13,0.24,0.28,203.0,100.0,3.12,0.36,1.46,0.33,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,40.0,32.67,0.3,0.26,2.24,2.37,168.0,63.12,1.46,2.26,1.42,2.17,17.0,3.13,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,255.0,51.63,2.06,1.77,0.1,0.09,2148.0,71.14,0.47,0.44,1.95,1.76,18.0,50.0,0.5,0.08,0.5,1.92,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,443.0,65.73,2.25,1.56,2.96,1.99,1261.0,68.42,2.02,2.25,1.22,1.34,102.0,100.0,7.53,3.44,6.87,2.77,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,192.0,73.75,2.5,1.46,0.56,0.34,124.0,61.94,1.28,2.21,0.84,1.55,1.0,,,2.0,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,139.0,73.57,,,2.46,2.5,17.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,236.0,75.13,0.03,0.05,5.35,5.37,112.0,79.57,,,2.77,1.92,,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,181.0,56.51,0.22,0.15,1.72,1.64,32.0,,,,,0.21,13.0,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2783.0,60.14,3.3,2.97,0.12,0.11,2967.0,65.39,1.7,2.32,0.31,0.42,120.0,33.87,3.41,4.32,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,941.0,51.98,1.2,0.99,0.86,0.67,4027.0,80.78,0.4,0.39,1.38,1.31,31.0,100.0,2.0,2.45,3.0,2.26,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,121.0,65.55,1.75,1.61,0.66,0.61,505.0,58.95,0.99,1.41,0.25,0.35,41.0,,,1.46,,0.92,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,1128.0,65.18,1.64,1.47,1.47,1.32,2636.0,68.22,0.6,0.64,1.32,1.45,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,48.0,47.06,2.15,2.42,0.21,0.19,213.0,69.78,2.93,4.58,1.1,1.54,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,171.0,57.76,0.49,0.72,,,767.0,42.49,0.99,1.37,0.28,0.39,72.0,100.0,3.29,1.55,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,471.0,78.39,4.27,2.58,0.05,0.02,581.0,74.91,2.17,2.64,1.1,1.25,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,162.0,71.35,0.34,0.22,3.9,2.29,29.0,,0.75,0.58,13.0,10.4,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,24.0,,,2.0,,,73.0,33.33,3.46,1.74,0.75,0.54,7.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,226.0,82.29,0.91,0.61,7.71,4.79,551.0,49.0,0.1,0.09,2.57,1.63,77.0,66.67,0.11,0.06,0.23,0.14,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,313.0,73.6,0.23,0.15,4.11,2.64,253.0,63.14,1.25,1.45,0.49,0.63,52.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,679.0,63.62,0.99,0.8,1.65,1.32,915.0,67.73,0.36,0.42,1.01,1.18,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,432.0,63.17,1.06,1.27,0.53,0.62,544.0,81.12,1.58,1.59,1.63,1.44,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,131.0,91.4,2.56,3.24,1.31,1.69,151.0,69.23,2.36,3.56,2.78,4.62,27.0,,,1.96,,1.11,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,1839.0,79.45,,,6.42,4.83,222.0,62.86,,,1.44,0.9,10.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,202.0,82.42,,,6.44,4.71,65.0,87.5,,,6.71,4.72,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,3255.0,63.03,2.38,2.38,0.26,0.27,777.0,81.25,2.48,5.53,0.61,1.36,63.0,66.67,2.36,3.12,0.24,0.32,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,418.0,62.08,1.3,1.31,1.85,1.88,624.0,68.68,1.37,1.34,0.85,0.86,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1318.0,64.26,0.22,0.15,4.54,2.82,695.0,77.75,0.61,0.79,1.16,1.66,132.0,70.0,0.9,0.42,1.6,0.93,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,551.0,68.3,0.89,0.73,2.6,2.14,201.0,46.93,0.38,0.42,3.95,4.01,,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,478.0,62.29,2.87,2.73,0.41,0.38,1678.0,68.76,2.35,3.34,0.8,1.14,16.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,238.0,70.72,,,3.94,2.43,60.0,21.83,0.09,0.06,0.73,0.56,40.0,100.0,0.72,0.64,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,236.0,63.39,1.19,0.97,1.14,1.05,4204.0,61.23,0.41,0.41,1.55,1.5,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,119.0,57.31,1.85,1.81,0.79,0.77,206.0,48.69,1.29,1.17,1.53,1.39,17.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,278.0,56.47,1.29,1.13,0.15,0.12,244.0,57.37,1.02,0.67,1.03,0.74,7.0,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,233.0,64.82,0.09,0.07,4.54,2.8,19.0,,,,1.38,0.85,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,254.0,59.89,0.61,0.41,1.22,0.89,403.0,56.51,0.17,0.14,1.16,1.02,21.0,,,0.8,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
mb_5,18.0,,,,,,83.0,,2.67,2.4,0.77,0.7,,,,,,,MB.5,MB.5,Britain,Aviation,5.3,5.0,4.7
ki-83,85.0,52.17,2.09,2.95,0.18,0.21,114.0,64.29,1.81,1.82,,,18.0,,,1.0,,,Ki-83,Ki-83,Japan,Aviation,6.0,6.0,6.0
i_185_m71_standard,743.0,49.91,1.53,0.97,0.61,0.39,172.0,6.99,1.71,0.88,0.13,0.13,,,,,,,I-185_(M-71),I-185_(M-71),USSR,Aviation,4.3,4.7,4.7
