name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,80.0,100.0,3.44,2.54,1.67,1.51,1372.0,63.19,1.57,1.98,0.49,0.62,37.0,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4933.0,14949.0,23103.0,False,220,110,220,310,220,480
f-100d,587.0,50.97,1.53,1.46,0.38,0.37,7554.0,55.11,1.29,1.6,0.29,0.39,126.0,88.46,13.0,12.16,0.49,0.44,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3526.0,7673.0,22737.0,False,220,90,220,220,220,370
mig-19pt,344.0,53.3,3.32,3.76,0.15,0.16,2054.0,58.89,1.1,1.43,0.12,0.15,50.0,,,8.0,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,5864.0,8755.0,21519.0,False,220,120,220,230,220,400
javelin_fmk9,261.0,68.56,1.23,1.12,0.37,0.35,475.0,47.02,1.18,1.35,0.11,0.11,32.0,,,3.42,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3845.0,10083.0,16308.0,False,214,110,214,290,214,340
f-86k_late,121.0,61.22,3.51,3.13,0.3,0.31,238.0,72.63,1.78,3.16,0.08,0.13,6.0,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,7160.0,22966.0,40529.0,False,214,110,214,330,214,520
hunter_f6,296.0,66.64,3.16,3.02,0.17,0.17,2249.0,61.37,1.76,2.16,0.52,0.65,9.0,,,8.0,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4933.0,11823.0,31229.0,False,220,100,220,250,220,450
md_450b_barougan,98.0,88.1,1.36,0.65,3.21,1.69,1088.0,62.69,0.73,0.83,1.36,1.55,195.0,100.0,2.17,0.37,4.17,0.77,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3202.0,10224.0,9513.0,False,196,100,196,260,196,290
me-262c-2b,221.0,79.62,2.88,2.07,0.24,0.18,546.0,55.02,1.83,3.19,0.16,0.28,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5701.0,14393.0,10085.0,False,202,120,202,340,202,300
mig-15bis_ish,40.0,81.82,1.36,2.35,0.91,1.54,2430.0,66.39,0.86,0.95,0.72,0.79,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,1700.0,2500.0,1000.0,True,416,200,416,400,416,520
f-86f-35,607.0,50.49,1.61,1.09,1.0,0.67,5605.0,53.48,0.74,0.88,0.72,0.86,47.0,100.0,2.0,1.33,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1720.0,3200.0,2000.0,True,464,200,464,480,464,580
meteor_fmk8_reaper,74.0,94.35,1.35,0.98,6.55,4.76,1080.0,56.77,0.88,0.73,2.12,1.76,237.0,100.0,6.44,2.57,1.65,0.28,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2100.0,3800.0,6400.0,True,428,200,428,420,428,540
canberra_bmk2,219.0,64.37,,,3.97,6.64,288.0,70.7,,,1.49,2.67,40.0,100.0,,,1.0,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.0,7.7,7.7,21147.0,22391.0,67474.0,False,190,150,190,410,190,460
yak-17,213.0,57.55,1.05,1.27,0.28,0.36,84.0,100.0,1.22,2.67,,2.44,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6317.0,18776.0,18915.0,False,202,150,202,300,202,330
f-86f-30_japan,99.0,93.82,2.24,1.54,3.31,1.94,1532.0,59.09,0.93,1.2,0.56,0.72,1.0,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,4890.0,10956.0,16117.0,False,202,120,202,280,202,320
yak-30d,373.0,60.86,2.05,2.14,0.23,0.26,386.0,78.52,1.88,2.29,0.03,0.05,234.0,64.29,11.14,4.97,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,8350.0,15581.0,26733.0,False,208,130,208,250,208,380
hunter_f1,56.0,100.0,6.86,4.96,0.11,0.06,613.0,56.01,1.9,1.98,0.69,0.7,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5979.0,15587.0,35401.0,False,214,110,214,310,214,420
me-163b,180.0,66.46,3.36,3.57,,,459.0,66.7,2.15,2.79,0.03,0.07,85.0,,,2.3,,0.31,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,7497.0,13475.0,11515.0,False,202,150,202,390,202,280
f-86f-40_japan,96.0,93.61,3.89,2.81,5.49,3.91,1364.0,56.77,1.14,1.41,0.61,0.74,68.0,,,12.58,,1.0,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,5809.0,17562.0,43231.0,False,208,140,208,310,208,440
yak-23,455.0,62.58,1.73,1.77,0.25,0.26,695.0,68.59,1.4,2.16,0.14,0.22,,,,,,,Yak-23,Yak-23,USSR,Aviation,8.0,8.0,7.7,8423.0,26481.0,25220.0,False,202,140,202,310,202,400
f9f-8,336.0,58.52,1.44,1.03,3.28,2.21,1103.0,63.35,1.81,2.12,0.77,0.91,393.0,100.0,19.1,4.0,1.63,0.14,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4771.0,18372.0,22149.0,False,214,110,214,330,214,350
f-86a-5,492.0,61.56,1.45,1.1,1.72,1.3,3330.0,55.07,0.81,0.88,0.71,0.75,175.0,100.0,5.32,4.71,0.33,0.31,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7,3863.0,10537.0,10943.0,False,202,110,202,300,202,350
f3d_1,134.0,66.67,3.62,1.5,4.25,1.72,1469.0,64.29,0.82,0.98,1.44,1.71,57.0,,,1.62,,0.41,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,5024.0,11912.0,21439.0,False,196,110,196,250,196,380
r2y2_kai,57.0,94.05,2.41,1.6,5.23,3.57,695.0,60.84,2.11,1.82,1.73,1.55,61.0,100.0,8.33,4.23,4.0,0.56,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,6014.0,24500.0,24500.0,False,202,110,202,310,202,320
r2y2_v1,93.0,86.5,1.42,0.86,3.99,2.64,441.0,63.79,1.34,1.45,1.36,1.42,130.0,100.0,10.33,7.16,2.08,0.73,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,4985.0,13475.0,17689.0,False,190,110,190,280,190,330
r2y2_v2,50.0,94.25,1.82,1.72,2.87,2.86,291.0,64.64,2.04,3.08,1.78,2.75,33.0,,,3.33,,0.61,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3,5757.0,20825.0,17419.0,False,196,110,196,310,196,350
me-262a-1a,156.0,48.77,2.94,1.67,1.24,0.72,693.0,52.33,1.71,1.9,0.69,0.75,54.0,,,2.67,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3598.0,10756.0,27874.0,False,190,120,190,350,190,430
f-86f-2,383.0,58.49,2.04,2.51,0.61,0.73,5320.0,69.66,1.8,2.91,0.47,0.75,65.0,100.0,5.62,3.86,0.9,0.62,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,5066.0,21615.0,20008.0,False,214,100,214,310,214,360
f-86_canadair_german,386.0,58.1,1.99,1.67,1.27,1.05,1058.0,70.29,1.39,1.83,0.59,0.76,1.0,,,2.0,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,4052.0,14212.0,16211.0,False,214,100,214,300,214,360
f-84g,320.0,75.92,1.14,1.08,2.45,2.35,903.0,58.88,1.79,1.74,1.66,1.6,183.0,100.0,3.87,2.5,0.36,0.25,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4261.0,11001.0,10183.0,False,196,110,196,280,196,320
la_200_toriy,302.0,50.82,1.09,0.94,0.12,0.1,760.0,54.06,1.02,1.06,0.16,0.15,62.0,100.0,5.13,3.05,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0,3124.0,8391.0,8068.0,False,208,110,208,270,208,340
md_452_mystere_2c_preproduction,202.0,63.44,1.06,1.09,1.32,1.29,887.0,53.56,1.4,1.64,0.83,1.01,5.0,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,5218.0,15777.0,20385.0,False,208,100,208,310,208,410
sea_hawk_fga6,144.0,50.27,2.03,1.43,2.75,2.03,1127.0,74.89,0.93,1.3,1.31,1.88,21.0,100.0,2.25,1.46,2.13,1.08,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,7.7,7.3,3671.0,10693.0,16079.0,False,202,100,202,270,202,360
sea_venom_faw20,44.0,79.17,0.93,1.69,,0.62,217.0,52.83,2.73,2.42,2.77,2.54,17.0,,,1.0,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,7.7,8.0,5145.0,12461.0,19416.0,False,208,110,208,370,208,420
arado-234,175.0,72.51,,,9.54,9.39,2207.0,53.12,,,2.54,4.16,9.0,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.3,6.7,9703.0,10698.0,18659.0,False,190,150,190,300,190,430
fj_4b,127.0,83.5,1.56,0.92,3.62,2.44,798.0,58.73,0.98,1.3,0.7,0.91,24.0,,,1.08,,1.54,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0,3539.0,11105.0,32423.0,False,226,80,226,250,226,380
f-84g_france,121.0,74.73,1.98,0.89,3.89,1.76,827.0,74.29,1.76,1.85,1.16,1.22,316.0,100.0,9.93,2.03,3.95,0.83,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4261.0,11001.0,10183.0,False,196,110,196,280,196,320
tu_14t,461.0,68.14,0.38,0.36,4.77,4.46,615.0,48.61,0.37,0.35,1.08,0.88,125.0,100.0,2.22,1.29,2.22,0.94,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,6147.0,10747.0,21726.0,False,196,100,196,250,196,310
il_28sh,569.0,63.12,0.35,0.34,4.83,4.54,4776.0,57.07,0.21,0.21,0.99,0.95,2043.0,89.56,6.31,0.81,5.85,0.74,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,6901.0,6747.0,16358.0,False,202,110,202,150,202,310
mig-15bis_nr23_german,987.0,61.85,3.97,5.23,0.27,0.35,4277.0,62.24,1.2,1.58,0.24,0.32,,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,8.7,6150.0,11031.0,17926.0,False,208,130,208,320,208,450
attaker_fb1,91.0,50.0,1.07,1.6,3.55,5.19,475.0,83.35,1.03,1.09,1.57,1.56,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.3,7.0,7.3,4601.0,13604.0,15434.0,False,190,120,190,310,190,320
f-86f-25,371.0,57.51,1.13,1.01,2.58,2.31,1089.0,55.37,1.07,1.32,0.8,0.97,95.0,100.0,7.07,3.02,,,F-86F-25,F-86F-25,USA,Aviation,8.0,8.7,8.7,4512.0,13699.0,12834.0,False,208,100,208,330,208,350
me-262a-2a,20.0,,,2.0,,0.3,222.0,71.24,1.83,3.0,2.54,4.04,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.7,6.7,6.7,8742.0,15204.0,20272.0,False,196,150,196,270,196,360
fj_4b_agm_12b,107.0,60.75,0.66,0.8,4.3,5.62,3998.0,65.53,0.41,0.43,2.18,2.35,4.0,,,,,,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0,4309.0,8916.0,22966.0,False,232,80,232,180,232,380
la-15,367.0,59.96,1.44,1.54,0.19,0.21,1575.0,57.98,1.37,1.77,0.27,0.36,5.0,50.0,2.0,3.2,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0,4888.0,10935.0,11966.0,False,196,120,196,250,196,330
he-162a-2,357.0,68.32,4.02,2.79,0.35,0.22,405.0,41.93,1.58,2.51,0.04,0.06,27.0,,,3.0,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7,6355.0,13429.0,24677.0,False,190,150,190,350,190,400
yak-15_early,92.0,50.0,0.92,1.07,,,58.0,92.11,3.84,4.0,,,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7,4905.0,16216.0,18915.0,False,196,150,196,350,196,440
