name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,172.0,82.6,0.94,1.12,4.22,5.28,724.0,62.45,1.45,1.96,0.93,1.26,18.0,,2.57,2.57,1.43,1.43,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,5490.0,11619.0,31352.0,False,220.0,100.0,220.0,260.0,220.0,470.0
f-100d,661.0,54.26,1.24,1.1,1.13,1.04,3105.0,58.99,1.33,1.56,0.52,0.62,688.0,100.0,9.12,1.69,0.53,0.11,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3107.0,8646.0,18076.0,False,220.0,90.0,220.0,280.0,220.0,320.0
mig-19pt,233.0,60.45,2.38,2.67,0.24,0.28,2608.0,56.22,1.32,1.61,0.09,0.11,,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.7,10.3,5164.0,11701.0,25501.0,False,220.0,110.0,220.0,280.0,220.0,520.0
javelin_fmk9,153.0,62.32,1.1,1.39,0.71,0.85,689.0,56.75,1.63,1.64,0.3,0.29,5.0,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3125.0,8099.0,19569.0,False,214.0,90.0,214.0,280.0,214.0,380.0
md_454_mystere_4a,,,,,,,11.0,,,,,,,,,,,,M.D.454_IVA,M.D.454_IVA,France,Aviation,8.7,8.7,8.7,3886.0,6020.0,7637.0,False,214.0,130.0,214.0,220.0,214.0,380.0
f-86k_late,144.0,93.71,2.16,1.96,1.33,1.2,69.0,97.08,3.96,4.67,0.41,0.5,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,6592.0,23993.0,47352.0,False,214.0,100.0,214.0,290.0,214.0,440.0
hunter_f6,248.0,63.58,2.19,2.44,3.77,4.08,1496.0,57.4,1.67,2.35,0.5,0.69,34.0,100.0,6.12,4.62,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,4946.0,16308.0,35877.0,False,220.0,80.0,220.0,240.0,220.0,440.0
md_450b_barougan,33.0,,1.0,1.25,,0.5,521.0,60.42,0.52,0.45,1.45,1.33,33.0,34.09,0.75,1.18,0.73,1.14,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3081.0,9058.0,11416.0,False,196.0,90.0,196.0,220.0,196.0,360.0
me-262c-2b,82.0,100.0,7.0,2.3,3.0,1.05,530.0,67.99,1.94,3.73,0.11,0.18,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4687.0,21462.0,12986.0,False,202.0,110.0,202.0,350.0,202.0,360.0
mig-15bis_ish,3.0,100.0,1.0,1.0,3.33,3.33,770.0,54.64,1.02,1.12,0.55,0.59,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2400.0,3480.0,1060.0,True,416.0,200.0,416.0,420.0,416.0,560.0
f-86f-35,158.0,72.1,1.55,1.56,1.85,1.88,2974.0,56.17,0.97,1.32,0.56,0.77,9.0,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.3,9.0,2890.0,3700.0,2000.0,True,464.0,200.0,464.0,480.0,464.0,600.0
meteor_fmk8_reaper,17.0,,,,,,1270.0,60.64,0.55,0.64,1.7,2.06,117.0,,,10.89,,0.89,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2400.0,3750.0,5920.0,True,404.0,200.0,404.0,440.0,404.0,560.0
canberra_bmk2,18.0,100.0,,,7.64,7.77,117.0,47.85,,,0.56,0.85,40.0,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.3,8.3,7.7,15214.0,20899.0,79093.0,False,190.0,130.0,190.0,380.0,190.0,380.0
yak-17,97.0,81.97,2.02,1.29,1.51,0.85,54.0,,,,,,8.0,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6683.0,27742.0,19671.0,False,202.0,120.0,202.0,320.0,202.0,470.0
f-86f-30_japan,138.0,,1.22,1.7,1.15,2.06,1713.0,70.03,1.5,2.25,0.91,1.37,33.0,,,5.83,,0.83,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.3,8.7,5133.0,12294.0,17860.0,False,202.0,110.0,202.0,310.0,202.0,430.0
yak-30d,118.0,76.2,5.02,5.15,0.92,0.88,119.0,79.3,2.19,3.63,0.66,1.04,8.0,,,1.13,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,11978.0,20329.0,30552.0,False,208.0,120.0,208.0,370.0,208.0,450.0
hunter_f1,175.0,68.71,1.84,1.92,3.42,3.65,437.0,60.82,1.5,2.25,0.51,0.77,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4253.0,15220.0,35768.0,False,214.0,90.0,214.0,280.0,214.0,470.0
me-163b,281.0,53.57,2.87,3.91,0.15,0.19,182.0,70.05,1.46,2.24,,,22.0,,,1.0,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,6639.0,11429.0,7889.0,False,202.0,130.0,202.0,380.0,202.0,320.0
f-86f-40_japan,229.0,59.4,3.58,2.31,1.37,0.87,489.0,51.53,0.78,1.18,1.26,1.87,19.0,100.0,3.25,5.5,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,8092.0,11888.0,63645.0,False,208.0,130.0,208.0,280.0,208.0,480.0
yak-23,192.0,61.3,2.64,3.23,1.58,2.06,142.0,74.58,1.88,2.88,0.75,1.18,24.0,,1.0,,,,Yak-23,Yak-23,USSR,Aviation,8.0,8.3,7.7,9772.0,32735.0,25220.0,False,202.0,120.0,202.0,360.0,202.0,450.0
f9f-8,347.0,49.73,1.59,1.8,0.65,0.76,1186.0,57.12,1.86,2.31,1.01,1.27,37.0,,,,,,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4569.0,17203.0,24635.0,False,214.0,90.0,214.0,300.0,214.0,390.0
f-86a-5,532.0,55.28,1.44,1.4,1.98,1.91,2257.0,53.77,0.98,1.08,0.82,0.89,25.0,100.0,3.67,,,,F-86A-5,F-86A-5,USA,Aviation,8.0,8.3,8.7,3782.0,9443.0,15077.0,False,202.0,100.0,202.0,310.0,202.0,450.0
f3d_1,110.0,65.38,0.33,0.3,5.58,6.7,1310.0,67.88,1.5,1.49,2.79,2.78,48.0,,,2.18,,0.6,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,4153.0,8441.0,25004.0,False,196.0,90.0,196.0,190.0,196.0,440.0
r2y2_kai,9.0,,,3.22,,6.33,155.0,80.28,1.58,2.92,2.2,4.12,76.0,100.0,5.16,3.52,8.32,6.3,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,4949.0,18963.0,26815.0,False,202.0,90.0,202.0,250.0,202.0,470.0
r2y2_v1,1.0,,,,,,530.0,62.64,0.89,1.05,1.37,1.66,,,,,,,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,4018.0,10290.0,16733.0,False,190.0,90.0,190.0,260.0,190.0,380.0
r2y2_v2,,,,,,,292.0,85.19,2.03,2.28,2.57,2.91,,,,,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3,4777.0,15373.0,23520.0,False,196.0,90.0,196.0,270.0,196.0,470.0
me-262a-1a,105.0,41.4,1.76,2.5,1.25,2.03,516.0,64.72,2.34,2.3,0.91,0.89,9.0,,,,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3420.0,12213.0,31548.0,False,190.0,110.0,190.0,350.0,190.0,510.0
f-86f-2,559.0,61.42,2.45,2.59,1.58,1.74,4763.0,64.91,1.58,2.29,0.72,1.07,15.0,100.0,1.75,1.8,1.0,0.27,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,4998.0,18616.0,22615.0,False,214.0,90.0,214.0,280.0,214.0,400.0
f-86_canadair_german,430.0,58.92,2.58,2.95,0.48,0.55,345.0,61.33,1.68,2.38,0.69,0.94,,,,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,3512.0,14550.0,22696.0,False,214.0,90.0,214.0,300.0,214.0,420.0
f-84g,147.0,86.84,4.15,2.77,11.95,7.01,985.0,57.64,0.99,1.07,1.5,1.65,50.0,,,1.15,,1.24,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,3885.0,11925.0,13989.0,False,196.0,90.0,196.0,260.0,196.0,370.0
la_200_toriy,215.0,78.53,1.57,1.84,0.71,0.84,286.0,52.22,0.73,0.66,0.83,0.74,13.0,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0,2840.0,8210.0,11154.0,False,208.0,100.0,208.0,330.0,208.0,400.0
md_452_mystere_2c_preproduction,124.0,73.12,0.85,1.0,2.2,2.55,1336.0,53.39,1.0,1.28,0.85,1.08,25.0,,2.87,2.87,6.33,6.33,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,4620.0,13454.0,14133.0,False,208.0,90.0,208.0,290.0,208.0,360.0
sea_hawk_fga6,86.0,96.77,1.0,1.38,5.22,6.43,818.0,68.81,0.52,0.66,1.46,1.86,36.0,85.71,1.14,1.43,0.57,0.86,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,7.7,7.3,3751.0,10505.0,18089.0,False,202.0,90.0,202.0,250.0,202.0,450.0
