name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
f-86f-30_japan,95.0,89.13,3.13,2.0,2.04,1.88,1409.0,58.33,0.91,0.98,0.42,0.46,94.0,33.33,2.31,2.82,0.26,0.39,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,9.0,9.0
yak-30d,705.0,55.16,1.88,2.27,0.11,0.11,159.0,81.87,1.65,3.77,0.01,0.02,157.0,56.0,5.54,3.63,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,116.0,51.16,2.04,1.65,0.15,0.1,1604.0,68.48,1.75,2.31,0.25,0.31,34.0,100.0,4.12,,0.18,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,257.0,52.43,2.74,1.99,0.39,0.27,425.0,52.69,1.3,1.09,0.08,0.07,103.0,,,2.33,,0.07,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,99.0,65.05,1.6,1.94,1.92,2.49,638.0,53.7,0.81,1.06,0.31,0.4,9.0,,,2.43,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,296.0,59.3,4.18,4.5,0.8,0.87,539.0,68.3,1.84,3.9,0.18,0.36,54.0,,,4.0,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,296.0,85.89,0.71,0.76,1.95,2.07,633.0,67.43,1.71,2.13,0.62,0.78,341.0,98.96,14.0,4.3,0.29,0.15,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,506.0,64.52,1.5,1.11,1.84,1.4,2610.0,52.38,0.71,0.77,0.39,0.44,107.0,100.0,3.82,2.71,0.63,0.77,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,67.0,,1.88,1.18,7.38,3.84,783.0,72.36,0.85,0.99,1.26,1.46,111.0,100.0,7.3,2.93,3.8,1.38,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,38.0,97.37,0.87,0.83,4.0,3.96,576.0,56.96,1.76,1.85,1.07,1.12,108.0,20.0,8.48,3.93,1.36,0.43,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,36.0,98.55,0.22,0.12,3.93,3.32,474.0,53.85,1.47,1.51,0.71,0.73,97.0,,3.92,3.42,1.5,1.35,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,25.0,97.37,0.84,0.84,2.16,2.16,263.0,61.56,1.31,1.02,1.61,1.25,99.0,64.45,4.09,6.23,0.92,1.29,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,299.0,55.72,2.94,2.14,0.57,0.42,622.0,44.97,1.31,1.63,0.42,0.54,77.0,,6.38,4.64,0.38,0.16,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,667.0,72.12,1.91,2.04,1.62,1.77,3804.0,64.74,1.59,2.34,0.16,0.25,63.0,25.0,2.33,3.33,1.5,2.0,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,316.0,62.18,1.25,0.89,2.47,1.75,784.0,60.1,0.87,1.02,0.32,0.38,5.0,100.0,1.0,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,136.0,70.02,0.56,0.75,0.8,0.79,590.0,67.15,0.65,0.52,0.98,0.82,3.0,,,2.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,79.0,68.33,1.63,0.99,,,181.0,61.3,0.97,0.89,,,5.0,,,5.0,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,138.0,76.4,1.3,1.59,2.36,2.96,1254.0,59.32,1.18,1.54,0.65,0.83,33.0,100.0,2.0,2.0,0.75,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,107.0,24.17,0.3,0.24,2.31,1.48,156.0,100.0,0.75,0.62,1.3,1.16,68.0,100.0,4.32,4.39,2.32,2.46,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,7.0,,,,,2.0,73.0,94.44,1.61,2.22,1.83,1.67,12.0,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,197.0,77.59,,,18.15,7.16,2372.0,61.61,,,2.25,3.32,24.0,100.0,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,356.0,78.61,0.6,0.57,2.94,2.76,1024.0,55.61,0.8,1.02,0.94,1.19,33.0,93.75,4.35,4.02,1.92,1.71,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,67.0,53.57,1.25,1.02,,,559.0,68.12,1.02,1.1,1.54,1.64,138.0,,,0.63,,0.14,F-84G-26-RE,F-84G-26-RE_(France),France,Aviation,7.7,7.7,8.0
tu_14t,298.0,76.05,0.21,0.1,6.54,3.7,279.0,57.63,0.26,0.3,0.35,0.4,151.0,75.0,2.33,0.94,1.33,0.14,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,412.0,72.44,0.38,0.31,5.36,4.33,2121.0,62.06,0.15,0.15,1.07,1.03,734.0,56.78,0.8,0.54,1.8,1.2,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,699.0,44.47,2.71,2.69,0.66,0.68,4501.0,62.81,1.16,1.61,0.19,0.26,61.0,100.0,4.87,4.83,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,181.0,68.68,0.56,0.4,3.21,1.95,365.0,77.52,0.57,0.53,1.53,1.64,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,530.0,69.69,1.2,1.16,1.96,1.93,1145.0,63.88,1.08,1.54,0.46,0.68,2.0,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,,,,,,,315.0,58.89,1.05,1.37,1.15,1.51,21.0,100.0,,,0.88,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,155.0,56.41,1.64,1.92,3.27,3.73,2824.0,65.07,0.58,0.6,2.07,2.14,80.0,79.63,1.39,1.35,1.54,1.52,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,260.0,56.07,1.46,1.68,0.05,0.06,466.0,54.93,0.71,0.96,0.24,0.29,23.0,,,0.7,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,333.0,50.06,1.77,2.56,0.15,0.23,387.0,42.22,3.79,5.04,0.42,0.5,32.0,,4.13,4.44,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,136.0,35.0,1.03,0.73,,,101.0,49.83,1.13,1.99,0.18,0.28,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,185.0,66.41,5.77,6.59,1.46,1.7,274.0,59.45,1.54,2.33,0.01,0.03,17.0,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,500.0,61.33,1.93,1.83,1.02,0.89,1395.0,66.34,0.54,0.62,1.0,1.15,41.0,100.0,,,0.77,0.48,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,446.0,47.87,1.35,0.89,1.28,0.88,1973.0,69.23,1.15,1.73,0.75,1.12,119.0,87.5,3.91,4.63,0.91,0.4,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,53.0,62.5,5.75,4.97,0.63,1.19,1084.0,60.27,1.43,1.72,0.75,0.89,97.0,,,2.07,,0.27,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,188.0,84.88,0.97,0.97,2.53,2.51,118.0,28.03,2.82,1.91,0.88,0.79,22.0,,,2.82,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,329.0,48.89,1.35,1.41,0.45,0.43,585.0,44.48,1.28,1.21,0.4,0.39,10.0,,3.0,3.0,,1.0,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,307.0,84.28,0.35,0.3,5.29,4.48,628.0,46.37,0.26,0.24,0.65,0.58,245.0,51.33,1.13,0.53,1.45,0.69,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,144.0,41.03,2.24,1.98,0.19,0.16,529.0,67.98,1.58,2.24,0.21,0.24,14.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,72.0,84.26,4.81,3.18,0.16,0.15,395.0,64.39,1.33,2.37,0.06,0.1,25.0,,,,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,94.0,82.14,1.18,1.22,2.56,2.32,484.0,69.47,1.54,2.98,1.9,3.69,53.0,100.0,6.97,4.42,0.2,0.1,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,68.0,52.69,0.93,0.74,2.45,1.64,328.0,69.25,1.48,1.45,1.25,1.25,,,,,,,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,198.0,86.17,1.38,1.02,2.17,1.3,355.0,57.18,0.87,1.05,0.34,0.44,35.0,,,1.0,,,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,41.0,,,,,,959.0,61.85,0.85,0.86,0.84,0.85,4.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,191.0,98.71,,,12.28,8.37,239.0,51.16,,,0.46,0.52,81.0,100.0,,,0.18,0.23,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,81.0,46.38,0.8,0.53,1.16,1.27,5157.0,62.33,0.09,0.09,1.66,1.86,185.0,69.25,1.13,0.47,7.42,3.28,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,176.0,65.61,1.81,1.26,2.27,1.32,94.0,26.19,0.89,0.3,0.29,0.73,3.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,186.0,42.53,1.47,0.95,0.11,0.09,498.0,52.35,0.67,0.86,0.09,0.12,60.0,,2.0,1.0,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,278.0,60.87,1.99,1.55,0.37,0.26,90.0,53.33,1.24,1.23,0.12,0.12,7.0,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,386.0,57.35,1.1,1.08,1.17,1.18,854.0,46.73,0.59,0.63,0.11,0.11,9.0,,,0.25,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,8.0,100.0,,,,,45.0,,,0.05,,1.36,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,42.0,53.57,0.75,0.98,0.54,0.42,118.0,76.4,0.54,0.64,1.3,1.52,9.0,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,27.0,100.0,0.27,0.78,3.0,2.74,1086.0,68.88,0.68,0.74,1.24,1.33,77.0,62.37,0.44,0.69,0.97,1.77,F-84G-21-RE,F-84G-21-RE_(Italy),Italy,Aviation,7.7,7.7,8.0
fiat_g91_ps,27.0,100.0,1.0,1.11,1.0,1.0,636.0,62.7,0.72,0.75,0.62,0.66,22.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,113.0,0.81,3.05,2.21,,,109.0,53.33,1.52,1.18,0.97,0.93,61.0,,2.94,2.94,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,109.0,70.72,1.38,1.23,3.27,2.82,383.0,50.57,1.31,1.54,0.68,0.76,36.0,,2.09,2.33,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,4.0,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,360.0,72.03,0.35,0.29,15.84,7.95,1950.0,52.78,0.38,0.32,2.05,1.63,80.0,100.0,0.95,0.7,2.3,1.33,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,32.0,100.0,0.68,0.71,0.5,0.46,149.0,44.58,1.0,0.9,1.08,1.41,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,580.0,58.86,1.85,2.21,0.52,0.61,3126.0,63.3,1.02,1.46,0.2,0.3,141.0,27.42,1.57,1.27,0.98,0.8,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,361.0,87.79,,,4.9,4.57,506.0,49.37,0.15,0.14,1.03,0.78,202.0,100.0,4.0,0.43,2.0,0.42,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,144.0,95.37,2.44,1.52,5.54,2.94,275.0,59.75,1.43,1.6,0.92,0.98,15.0,,,2.0,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,761.0,62.21,1.84,2.17,0.74,0.86,2787.0,62.6,1.02,1.54,0.25,0.37,82.0,,1.75,0.92,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,153.0,71.43,0.19,0.21,5.22,5.73,278.0,55.17,0.51,0.89,1.44,2.58,59.0,100.0,2.67,1.5,2.83,1.25,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,140.0,93.76,,,8.54,7.03,183.0,14.88,0.11,0.2,2.35,1.36,18.0,100.0,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,347.0,74.89,0.61,0.53,6.82,5.9,459.0,49.51,0.34,0.37,0.65,0.7,20.0,,,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,17.0,57.14,0.43,0.56,,,206.0,45.01,0.56,0.76,0.41,0.47,,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,73.0,45.1,1.23,1.66,0.09,0.17,49.0,73.33,0.74,0.75,0.16,0.16,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,58.0,80.0,1.33,0.7,0.53,0.26,146.0,89.25,1.2,1.38,0.33,0.56,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,149.0,69.96,0.85,0.92,1.77,1.93,1162.0,69.85,0.71,0.82,1.59,1.79,52.0,100.0,3.88,3.88,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,139.0,47.85,2.33,1.59,0.1,0.09,188.0,74.03,2.83,4.19,0.11,0.1,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,578.0,65.94,1.48,1.42,0.42,0.4,370.0,68.78,3.17,4.65,0.71,1.05,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,202.0,44.34,2.77,2.07,0.37,0.35,355.0,70.2,0.98,1.25,0.19,0.26,8.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,,,,,,,87.0,50.54,2.07,2.26,2.26,2.52,23.0,100.0,3.83,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,56.0,100.0,,,3.98,3.76,73.0,,,,2.91,2.45,17.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,43.0,50.0,0.5,0.28,6.42,7.92,2920.0,62.21,0.21,0.19,2.03,1.78,325.0,60.32,2.63,0.66,5.59,1.7,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,332.0,58.79,1.03,0.74,3.66,2.6,1506.0,61.34,0.33,0.31,4.27,4.28,102.0,92.31,0.71,0.64,11.14,12.15,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,126.0,70.43,0.65,0.49,4.2,3.35,298.0,67.69,1.83,1.65,0.21,0.1,37.0,,,0.24,,,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,109.0,95.97,1.95,1.5,0.86,0.66,266.0,81.04,2.46,8.69,1.24,4.53,,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,28.0,64.71,1.38,1.68,,,1753.0,73.75,0.52,0.5,2.13,2.05,,,,,,,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,249.0,60.46,1.73,1.46,2.24,1.94,543.0,86.16,3.39,3.68,2.4,2.46,22.0,100.0,4.4,3.0,2.0,1.27,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,97.0,40.0,3.71,1.79,0.27,0.13,83.0,100.0,3.55,5.17,3.73,5.56,6.0,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,59.0,82.14,,,3.35,1.8,,,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,186.0,60.96,0.1,0.11,9.2,8.32,209.0,76.34,0.25,0.11,4.97,2.65,6.0,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,47.0,50.0,,,3.0,8.39,44.0,,,0.1,,1.74,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2263.0,64.33,3.04,2.81,0.24,0.21,1885.0,61.86,1.59,2.39,0.38,0.57,91.0,73.53,5.62,7.14,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,419.0,58.0,1.41,1.12,1.45,1.15,1189.0,71.61,0.41,0.47,1.67,1.92,,,,,,,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,34.0,,2.0,2.0,1.0,1.0,495.0,66.94,1.32,2.35,0.24,0.41,95.0,81.37,3.61,2.11,4.0,2.81,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,489.0,78.85,1.75,1.66,2.74,2.63,1944.0,66.52,0.58,0.62,1.41,1.51,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,35.0,30.77,1.42,1.2,1.42,0.87,239.0,83.03,1.55,2.58,0.66,1.12,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,174.0,31.94,2.19,1.82,0.37,0.29,661.0,68.48,2.47,2.36,0.72,0.65,53.0,,,1.23,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,148.0,74.46,5.24,4.87,0.06,0.06,412.0,70.61,1.5,2.43,0.95,1.48,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,10.0,,,,,5.67,64.0,100.0,0.64,0.63,3.74,3.8,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,5.0,,,,,,101.0,50.0,2.02,1.77,2.03,1.8,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,35.0,90.0,0.6,0.29,13.75,12.3,598.0,42.29,0.08,0.07,3.91,2.46,104.0,74.73,0.07,0.08,1.31,1.45,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,196.0,81.6,0.09,0.07,5.45,3.5,50.0,93.75,0.25,,1.13,2.5,26.0,100.0,1.0,1.0,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,431.0,76.43,4.46,1.16,5.53,1.61,456.0,75.97,1.05,0.45,2.31,1.15,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,214.0,65.32,1.66,1.84,0.26,0.27,237.0,69.17,4.08,6.48,1.49,2.65,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,81.0,57.73,1.17,1.32,0.2,0.22,206.0,71.83,0.95,0.56,1.55,0.89,,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,2019.0,82.6,,,6.1,5.62,260.0,63.65,,,2.66,2.39,6.0,100.0,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,67.0,100.0,,,12.13,10.76,13.0,,,,4.0,4.0,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,1657.0,65.43,2.51,2.56,0.23,0.23,466.0,88.13,3.16,5.07,0.9,1.55,53.0,100.0,3.71,3.83,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,174.0,52.37,2.45,4.18,0.97,1.42,679.0,57.66,0.9,0.82,0.93,0.83,10.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1395.0,76.42,0.28,0.25,4.69,4.23,140.0,80.95,0.31,0.44,1.36,1.61,99.0,10.53,0.95,0.54,1.63,0.72,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,163.0,54.02,0.97,0.99,4.69,5.04,264.0,60.48,0.19,0.11,4.78,3.12,11.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,271.0,64.33,2.24,2.43,0.32,0.33,1245.0,72.41,2.75,3.83,0.96,1.35,30.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,22.0,50.0,,,6.75,7.47,89.0,45.7,,,0.75,0.76,,,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,26.0,50.0,1.94,1.63,,,2943.0,66.01,0.51,0.55,1.75,1.83,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,109.0,78.26,2.48,1.84,1.41,1.07,106.0,100.0,1.67,2.11,2.96,4.16,22.0,9.09,1.82,2.0,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,65.0,33.34,0.54,0.54,0.15,0.06,210.0,56.29,1.01,0.7,0.51,0.38,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,5.0,,,,,,35.0,,,,4.0,2.61,2.0,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,160.0,65.11,1.14,0.69,2.65,1.75,320.0,74.1,0.45,0.35,1.34,1.07,12.0,,,0.33,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
