name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
saab_jas39c_hungary,,,,,,,312.0,78.01,1.21,1.49,1.57,1.88,25.0,,,5.89,,1.0,◔JAS39EBS_HU_C,saab_jas39c_hungary,Italy,Aviation,13.7,13.7,13.7,4429.0,12782.0,15051.0,False,256.0,90.0,256.0,320.0,256.0,500.0
mig_29_9_12b_hungary,,,,,,,51.0,50.0,1.34,1.92,0.23,0.3,,,,,,,◔MiG-29,mig_29_9_12b_hungary,Italy,Aviation,12.7,12.7,12.7,4396.0,12699.0,14977.0,False,250.0,90.0,250.0,320.0,250.0,490.0
su_27sm,405.0,88.94,7.67,8.0,0.54,0.55,4738.0,60.95,1.77,2.17,0.13,0.15,259.0,8.93,10.81,2.12,0.32,0.06,Su-27SM,su_27sm,USSR,Aviation,13.7,13.7,13.7,4433.0,12794.0,15065.0,False,256.0,90.0,256.0,320.0,256.0,500.0
f_15c_msip2,223.0,82.76,3.85,4.06,0.33,0.4,1231.0,55.52,1.47,1.65,0.06,0.06,85.0,100.0,9.0,1.32,,,F-15C_MSIP_II,f_15c_msip2,USA,Aviation,13.7,13.7,13.7,4467.0,12850.0,15144.0,False,262.0,100.0,262.0,320.0,262.0,500.0
f_15j_kai,,,,,,,1013.0,55.85,1.95,2.26,0.06,0.08,8.0,,,3.38,,,F-15J(M),f_15j_kai,Japan,Aviation,13.7,13.7,13.7,4467.0,12850.0,15144.0,False,262.0,100.0,262.0,320.0,262.0,500.0
saab_jas39c,,,,,,,946.0,70.1,1.53,2.09,0.43,0.58,91.0,90.48,3.62,1.66,2.48,1.35,JAS39C,saab_jas39c,Sweden,Aviation,13.7,13.7,13.7,4465.0,12845.0,15139.0,False,262.0,100.0,262.0,320.0,262.0,500.0
mig-21_bison,28.0,100.0,3.0,3.0,,,3247.0,68.06,1.46,1.97,0.19,0.25,24.0,,,0.77,,,MiG-21_Bison,mig-21_bison,Britain,Aviation,12.3,12.3,12.3,2083.0,6315.0,7096.0,True,512.0,200.0,512.0,640.0,512.0,1100.0
f-4f_kws_lv,114.0,53.09,5.47,3.84,0.09,0.06,458.0,63.81,1.96,2.08,0.15,0.17,70.0,,,2.43,,,◄F-4F_KWS_LV,f-4f_kws_lv,Germany,Aviation,13.0,13.0,13.0,4426.0,12775.0,15043.0,False,256.0,90.0,256.0,320.0,256.0,500.0
j_11a,23.0,100.0,2.04,2.0,,,146.0,41.0,2.1,2.13,,,6.0,,,3.0,,,J-11A,j_11a,China,Aviation,13.7,13.7,13.7,4466.0,12847.0,15143.0,False,262.0,100.0,262.0,320.0,262.0,500.0
f_15c_baz_msip,415.0,91.48,4.92,6.79,0.85,1.18,17.0,,,0.24,,,,,,,,,Baz_Meshupar,f_15c_baz_msip,Israel,Aviation,13.7,13.7,13.7,4467.0,12850.0,15144.0,False,262.0,100.0,262.0,320.0,262.0,500.0
