name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,81.0,100.0,1.92,1.49,5.02,3.73,1214.0,55.49,1.29,1.89,0.54,0.78,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4579.0,14527.0,27180.0,False,220.0,100.0,220.0,260.0,220.0,490.0
f-100d,693.0,62.89,1.52,1.47,1.54,1.55,4290.0,55.69,1.13,1.28,0.35,0.42,578.0,100.0,10.8,2.19,0.42,0.07,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3553.0,10807.0,22602.0,False,220.0,100.0,220.0,250.0,220.0,360.0
mig-19pt,470.0,45.91,2.22,2.22,,,4182.0,61.88,1.47,2.02,0.09,0.09,17.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,6469.0,9805.0,24209.0,False,220.0,130.0,220.0,230.0,220.0,430.0
javelin_fmk9,191.0,32.09,1.53,1.22,,,535.0,50.22,1.45,1.53,0.1,0.09,96.0,100.0,7.82,2.68,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3778.0,10138.0,16308.0,False,214.0,90.0,214.0,260.0,214.0,320.0
f-86k_late,85.0,70.0,6.72,5.83,0.82,0.74,234.0,50.37,1.68,2.47,0.02,0.03,26.0,,,5.5,,0.75,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,8241.0,27019.0,40529.0,False,214.0,120.0,214.0,290.0,214.0,520.0
hunter_f6,270.0,50.92,2.91,2.45,0.29,0.24,2048.0,53.86,1.76,2.17,0.64,0.79,152.0,66.67,11.67,4.79,1.33,0.43,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,6197.0,13590.0,44847.0,False,220.0,100.0,220.0,230.0,220.0,510.0
md_450b_barougan,158.0,72.04,1.33,1.0,4.63,3.46,1178.0,62.92,0.72,0.85,0.98,1.15,34.0,,,2.23,,2.62,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3309.0,11336.0,9513.0,False,190.0,110.0,190.0,250.0,190.0,300.0
me-262c-2b,86.0,68.94,4.0,4.28,0.93,0.85,646.0,83.33,3.17,7.95,0.34,0.88,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5701.0,17890.0,13937.0,False,202.0,120.0,202.0,330.0,202.0,300.0
mig-15bis_ish,72.0,64.82,1.54,1.26,2.56,2.23,707.0,54.73,0.69,0.69,0.71,0.73,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2000.0,2900.0,890.0,True,416.0,200.0,416.0,400.0,416.0,540.0
f-86f-35,140.0,64.61,1.97,1.42,1.5,0.73,4037.0,48.22,1.05,1.24,0.53,0.63,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,2410.0,3700.0,2300.0,True,464.0,200.0,464.0,460.0,464.0,580.0
meteor_fmk8_reaper,53.0,42.31,0.96,1.46,0.88,1.4,1048.0,51.91,0.48,0.53,1.63,1.82,127.0,100.0,3.46,3.05,1.38,0.43,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2400.0,4400.0,7400.0,True,428.0,180.0,428.0,420.0,428.0,540.0
canberra_bmk2,44.0,98.7,,,13.51,8.42,72.0,,,,1.11,1.03,107.0,100.0,,,1.15,0.45,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.0,8.0,7.7,15674.0,26123.0,65919.0,False,190.0,150.0,190.0,380.0,190.0,430.0
yak-17,103.0,49.2,3.6,4.09,0.3,0.35,132.0,76.49,2.61,2.97,0.22,0.25,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6254.0,23959.0,16393.0,False,202.0,130.0,202.0,370.0,202.0,390.0
f-86f-30_japan,147.0,73.66,3.91,2.9,2.28,1.75,2298.0,61.41,1.52,1.97,1.0,1.28,40.0,100.0,5.0,6.0,1.44,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,5674.0,11172.0,14888.0,False,202.0,130.0,202.0,250.0,202.0,360.0
yak-30d,820.0,68.44,2.13,2.96,0.56,0.78,457.0,70.99,1.67,4.02,0.65,1.71,28.0,,,2.33,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,10947.0,17822.0,30552.0,False,208.0,140.0,208.0,330.0,208.0,380.0
hunter_f1,85.0,55.07,4.82,4.53,0.36,0.37,537.0,53.02,1.48,1.74,0.75,0.9,3.0,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5327.0,19026.0,31338.0,False,214.0,100.0,214.0,290.0,214.0,450.0
me-163b,129.0,58.7,4.6,4.75,0.41,0.47,304.0,60.92,2.67,4.26,0.04,0.07,49.0,,,2.52,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,7301.0,11760.0,10045.0,False,202.0,140.0,202.0,310.0,202.0,260.0
f-86f-40_japan,253.0,66.05,3.11,1.82,2.81,1.58,932.0,51.35,1.29,1.65,0.7,0.91,46.0,,,3.0,,0.44,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,6619.0,14860.0,48811.0,False,208.0,150.0,208.0,270.0,208.0,570.0
yak-23,626.0,64.82,1.85,2.56,0.39,0.53,418.0,78.75,2.87,4.97,0.39,0.68,,,,,,,Yak-23,Yak-23,USSR,Aviation,8.0,8.0,7.7,9709.0,30264.0,29003.0,False,202.0,140.0,202.0,360.0,202.0,370.0
f9f-8,737.0,60.59,1.95,1.82,1.2,1.15,1439.0,49.71,1.76,2.01,0.65,0.74,226.0,100.0,13.28,11.1,0.54,0.44,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,5160.0,21503.0,20536.0,False,214.0,110.0,214.0,320.0,214.0,330.0
f-86a-5,853.0,52.92,1.6,1.5,1.03,0.98,4335.0,46.76,0.97,1.08,0.61,0.68,142.0,100.0,2.96,6.75,0.99,2.88,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7,4431.0,10010.0,12564.0,False,202.0,110.0,202.0,270.0,202.0,380.0
f3d_1,185.0,37.56,3.65,3.09,4.72,3.61,1633.0,61.48,0.85,0.82,1.44,1.41,87.0,100.0,6.0,2.0,2.0,0.54,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,4274.0,9647.0,20836.0,False,196.0,100.0,196.0,220.0,196.0,360.0
r2y2_kai,116.0,94.81,2.64,2.6,3.13,3.08,452.0,68.62,1.73,2.26,1.48,1.96,54.0,100.0,6.13,5.83,,,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,6186.0,23703.0,26815.0,False,202.0,110.0,202.0,270.0,202.0,400.0
r2y2_v1,124.0,79.37,2.61,1.45,5.39,3.18,422.0,73.02,2.66,1.9,2.22,1.56,44.0,,,8.14,,0.86,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,5034.0,12446.0,15863.0,False,190.0,100.0,190.0,270.0,190.0,360.0
