name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
douglas_ad_4,344.0,54.06,1.06,0.81,2.52,1.94,2100.0,72.21,0.3,0.3,3.7,3.63,72.0,,0.37,0.26,6.5,4.58,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,377.0,61.73,3.0,1.01,6.89,2.84,898.0,55.63,1.17,1.13,0.22,0.21,260.0,100.0,2.42,0.52,1.6,0.31,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,45.0,32.0,0.52,0.44,1.4,1.56,187.0,82.47,2.14,2.71,1.87,2.36,30.0,5.88,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,288.0,47.11,2.19,2.33,0.06,0.06,2129.0,62.3,0.43,0.41,1.87,1.72,17.0,,,,,2.0,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,445.0,71.43,1.91,1.47,2.12,1.6,1510.0,64.55,1.88,1.9,1.32,1.31,106.0,100.0,7.48,3.04,6.12,2.45,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,230.0,61.77,2.19,1.74,0.25,0.15,110.0,77.42,1.65,2.72,0.82,1.58,13.0,,,2.38,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,182.0,53.06,,,2.05,1.25,17.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,247.0,72.15,0.03,0.05,5.64,5.45,113.0,76.34,,,5.08,2.81,8.0,100.0,,,1.0,1.0,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,219.0,59.74,0.07,0.05,2.39,2.54,22.0,,,,,0.27,4.0,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2976.0,60.02,3.27,2.78,0.16,0.15,2972.0,62.5,1.74,2.14,0.33,0.4,151.0,27.42,3.6,3.24,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,1091.0,53.46,1.12,1.01,0.73,0.65,4724.0,82.07,0.38,0.38,1.34,1.33,21.0,,,2.38,,2.05,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,151.0,59.3,0.94,1.22,0.42,0.55,500.0,60.28,0.86,1.22,0.19,0.29,11.0,,,1.38,,0.75,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,1133.0,68.41,1.52,1.45,1.56,1.49,2887.0,72.65,0.63,0.65,1.38,1.43,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,67.0,55.36,2.11,2.45,0.39,0.45,251.0,72.97,2.95,4.1,1.41,1.97,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,149.0,74.18,0.81,0.76,,0.06,692.0,47.96,0.74,1.09,0.22,0.32,45.0,100.0,3.33,1.48,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,633.0,59.29,1.95,1.4,0.09,0.05,598.0,81.47,2.09,3.7,0.74,1.28,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,128.0,72.15,0.13,0.1,3.24,2.43,12.0,,0.38,0.38,11.38,11.38,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,14.0,,,2.0,,,94.0,32.5,3.7,2.43,0.95,0.76,23.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,158.0,73.68,0.76,0.64,6.25,5.75,589.0,46.79,0.07,0.06,2.42,1.57,108.0,47.53,0.13,0.09,0.46,0.5,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,349.0,72.96,0.31,0.18,5.22,2.9,273.0,48.23,1.44,1.14,0.42,0.35,50.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,751.0,67.73,1.07,0.89,1.78,1.48,993.0,69.16,0.29,0.32,1.01,1.15,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,361.0,66.43,1.16,1.3,0.52,0.59,563.0,70.91,1.2,1.72,0.77,1.08,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,139.0,76.34,1.95,2.42,0.88,1.1,126.0,76.92,2.0,2.75,1.96,2.77,18.0,,,2.44,,1.81,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,2281.0,80.3,,,6.04,4.6,320.0,63.36,,,1.5,1.18,22.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,202.0,66.61,,,4.31,4.4,64.0,,,,2.1,3.67,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,3828.0,59.21,2.25,2.17,0.22,0.21,802.0,81.12,2.75,5.47,0.65,1.28,92.0,51.61,2.55,3.71,0.1,0.1,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,338.0,64.46,1.62,1.76,1.55,1.58,716.0,71.8,0.84,0.86,0.75,0.78,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1587.0,69.57,0.17,0.11,4.6,2.9,769.0,74.07,0.19,0.37,0.62,1.16,178.0,48.33,0.97,0.37,1.5,0.77,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,472.0,66.68,0.89,0.75,2.54,2.16,174.0,36.61,0.35,0.4,5.21,5.45,5.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,547.0,65.13,2.7,2.55,0.36,0.35,1961.0,63.94,1.86,2.59,0.84,1.15,40.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,251.0,60.77,,,3.0,2.21,52.0,36.57,0.1,0.06,1.04,1.03,35.0,100.0,0.38,0.27,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,387.0,50.07,1.12,0.84,0.6,0.45,4403.0,58.95,0.33,0.32,1.54,1.46,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,171.0,53.22,2.24,1.69,0.73,0.55,279.0,60.38,0.9,0.95,1.38,1.43,25.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,318.0,53.07,1.62,1.29,0.24,0.18,221.0,47.96,0.63,0.45,1.07,0.84,7.0,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,246.0,66.25,0.09,0.06,3.95,3.05,25.0,,,,,,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,236.0,62.58,0.63,0.45,1.32,0.95,395.0,53.54,0.12,0.1,0.94,0.86,39.0,,,0.55,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
mb_5,9.0,,,,,,143.0,,3.0,2.92,1.12,1.15,,,,,,,MB.5,MB.5,Britain,Aviation,5.3,5.0,4.7
