name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,94.0,58.6,0.91,0.78,3.74,2.95,1416.0,52.05,1.08,1.34,0.4,0.49,27.0,,,2.82,,2.18,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4579.0,14527.0,27180.0,False,220.0,100.0,220.0,260.0,220.0,490.0
f-100d,857.0,58.16,1.03,1.09,1.82,1.94,8301.0,65.97,1.28,1.83,0.4,0.57,581.0,88.6,6.34,3.53,0.2,0.12,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3553.0,10807.0,22602.0,False,220.0,100.0,220.0,250.0,220.0,360.0
mig-19pt,449.0,44.6,1.71,1.73,0.08,0.08,1399.0,48.93,0.97,1.05,0.03,0.03,7.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,10.0,10.3,6469.0,9805.0,24209.0,False,220.0,130.0,220.0,230.0,220.0,430.0
javelin_fmk9,368.0,50.41,1.52,1.23,,,354.0,49.82,1.32,1.32,0.14,0.13,28.0,,,7.54,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3778.0,10138.0,16308.0,False,214.0,90.0,214.0,260.0,214.0,320.0
f-86k_late,80.0,86.17,4.06,4.2,1.18,1.24,110.0,0.81,3.27,1.83,1.21,0.63,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,8241.0,27019.0,40529.0,False,214.0,120.0,214.0,290.0,214.0,520.0
hunter_f6,408.0,49.83,2.2,2.0,0.13,0.11,1990.0,55.14,1.65,2.04,0.44,0.54,99.0,100.0,14.89,5.55,1.89,0.74,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,6197.0,13590.0,44847.0,False,220.0,100.0,220.0,230.0,220.0,510.0
md_450b_barougan,102.0,98.15,2.63,1.08,4.97,2.7,1430.0,61.86,0.58,0.7,0.9,1.06,83.0,,,0.78,,0.71,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3309.0,11336.0,9513.0,False,190.0,110.0,190.0,250.0,190.0,300.0
me-262c-2b,56.0,97.58,3.37,3.44,1.06,1.08,674.0,69.6,2.32,4.0,0.08,0.13,13.0,,,2.75,,1.0,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5701.0,17890.0,13937.0,False,202.0,120.0,202.0,330.0,202.0,300.0
mig-15bis_ish,58.0,50.0,0.88,1.61,2.1,4.1,642.0,49.35,0.66,0.76,0.54,0.62,6.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2000.0,2900.0,890.0,True,416.0,200.0,416.0,400.0,416.0,540.0
f-86f-35,187.0,88.98,2.86,1.2,4.13,1.77,4061.0,56.21,0.88,1.1,0.54,0.67,1.0,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,2410.0,3700.0,2300.0,True,464.0,200.0,464.0,460.0,464.0,580.0
meteor_fmk8_reaper,85.0,37.31,0.92,0.75,3.28,2.95,1140.0,50.57,0.65,0.67,1.49,1.57,413.0,100.0,5.1,1.21,2.28,0.67,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2400.0,4400.0,7400.0,True,428.0,180.0,428.0,420.0,428.0,540.0
canberra_bmk2,156.0,52.27,,,14.81,6.61,250.0,31.01,,,0.58,0.65,145.0,100.0,0.83,0.23,1.73,0.68,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.0,8.0,7.7,15674.0,26123.0,65919.0,False,190.0,150.0,190.0,380.0,190.0,430.0
yak-17,115.0,60.75,3.56,2.73,0.44,0.38,94.0,38.17,1.75,1.91,1.08,1.24,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6254.0,23959.0,16393.0,False,202.0,130.0,202.0,370.0,202.0,390.0
f-86f-30_japan,80.0,48.25,3.38,2.82,2.96,2.41,1612.0,66.64,1.17,1.55,0.9,1.18,3.0,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,5674.0,11172.0,14888.0,False,202.0,130.0,202.0,250.0,202.0,360.0
yak-30d,759.0,67.88,2.09,2.82,0.44,0.57,598.0,54.15,1.71,2.26,0.55,0.74,73.0,,7.24,4.26,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,10947.0,17822.0,30552.0,False,208.0,140.0,208.0,330.0,208.0,380.0
hunter_f1,154.0,46.22,4.31,3.43,0.49,0.43,434.0,43.23,2.35,2.29,1.12,1.13,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5327.0,19026.0,31338.0,False,214.0,100.0,214.0,290.0,214.0,450.0
me-163b,153.0,89.25,5.96,4.24,1.12,0.77,714.0,54.92,2.03,3.86,0.15,0.27,42.0,,6.0,1.58,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,7301.0,11760.0,10045.0,False,202.0,140.0,202.0,310.0,202.0,260.0
f-86f-40_japan,190.0,80.45,3.55,2.05,2.78,1.66,1736.0,60.62,1.03,1.51,0.86,1.28,31.0,,,3.61,,0.61,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,6619.0,14860.0,48811.0,False,208.0,150.0,208.0,270.0,208.0,570.0
