name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
mirage_f1ct,153.0,68.28,2.76,2.53,,,550.0,63.15,1.21,1.61,0.14,0.21,,,,,,,Mirage_F1CT,Mirage_F1CT,France,Aviation,11.0,11.3,11.0,8195.0,15702.0,25885.0,False,244.0,80.0,244.0,280.0,244.0,600.0
etndard_4m,18.0,100.0,3.67,2.57,2.5,0.96,630.0,55.09,2.07,1.83,1.45,1.29,15.0,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4878.0,14690.0,27030.0,False,220.0,100.0,220.0,340.0,220.0,600.0
f-100d,676.0,51.54,1.53,1.69,0.67,0.75,793.0,49.44,1.33,1.23,0.68,0.61,14.0,,,1.0,,,F-100D,F-100D,USA,Aviation,9.3,9.7,9.7,5025.0,14482.0,20562.0,False,220.0,100.0,220.0,380.0,220.0,600.0
mig-19pt,449.0,55.77,2.88,2.66,0.42,0.4,1420.0,52.95,1.42,1.6,0.14,0.16,18.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.7,9.7,7128.0,15467.0,19341.0,False,214.0,120.0,214.0,380.0,214.0,600.0
javelin_fmk9,50.0,58.34,1.41,1.52,0.93,1.0,247.0,80.89,3.78,6.57,1.12,1.96,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.3,8.7,3805.0,16144.0,20330.0,False,214.0,110.0,214.0,340.0,214.0,280.0
md_454_mystere_4a,13.0,100.0,0.67,1.0,5.67,5.25,67.0,50.0,2.0,1.74,4.31,3.7,,,,,,,M.D.454_IVA,Mystere_IVA,France,Aviation,9.0,8.7,8.7,8018.0,17653.0,24462.0,False,214.0,100.0,214.0,380.0,214.0,600.0
f-86k_late,20.0,100.0,1.13,0.45,,,72.0,58.67,1.26,1.26,0.16,0.16,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.0,9.3,5701.0,16211.0,33747.0,False,214.0,110.0,214.0,380.0,214.0,210.0
hunter_f6,2.0,,,,,,275.0,67.29,1.59,2.05,0.93,1.12,,,,,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.3,9.7,5476.0,13888.0,18536.0,False,226.0,90.0,226.0,330.0,226.0,270.0
md_450b_barougan,64.0,69.34,0.9,1.09,1.65,1.88,167.0,81.48,2.09,2.64,4.54,5.64,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.3,7.7,7.7,4421.0,11349.0,20595.0,False,196.0,90.0,196.0,260.0,196.0,430.0
me-262c-2b,59.0,31.37,2.15,2.1,0.72,1.01,394.0,76.42,3.12,10.12,0.48,1.63,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5194.0,18789.0,8615.0,False,202.0,110.0,202.0,220.0,202.0,340.0
mig-15bis_ish,21.0,,,,,,499.0,63.98,0.68,1.21,1.17,2.06,15.0,,,1.0,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,3060.0,3330.0,7300.0,True,416.0,160.0,416.0,480.0,416.0,580.0
f-86f-35,39.0,100.0,1.14,0.5,3.07,1.83,366.0,61.82,1.21,1.31,1.49,1.61,64.0,,,1.0,,,F-86F-35,F-86F-35,USA,Aviation,7.3,8.7,9.0,4200.0,4860.0,8300.0,True,464.0,200.0,464.0,540.0,464.0,640.0
meteor_fmk8_reaper,12.0,,,1.0,,4.0,586.0,62.01,0.53,0.72,1.63,2.17,,,,,,,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,7.7,8.0,8.0,2880.0,4490.0,4350.0,True,404.0,160.0,404.0,460.0,404.0,620.0
canberra_bmk2,11.0,100.0,,,2.64,2.64,,,,,,,,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.7,8.3,7.7,8956.0,16171.0,42295.0,False,190.0,80.0,190.0,170.0,190.0,210.0
yak-17,151.0,50.11,1.35,1.59,0.97,1.23,29.0,100.0,1.67,2.0,0.88,1.0,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,7048.0,19116.0,21437.0,False,202.0,100.0,202.0,220.0,202.0,550.0
f-86f-30_japan,26.0,100.0,2.67,1.8,3.78,2.33,1348.0,65.01,1.27,0.69,1.11,0.59,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,5133.0,14509.0,13509.0,False,202.0,110.0,202.0,310.0,202.0,580.0
