name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
f-86f-30_japan,98.0,100.0,3.93,2.29,2.28,1.95,1539.0,58.02,0.9,1.03,0.4,0.46,74.0,33.33,1.98,2.58,0.35,0.68,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7
yak-30d,738.0,56.16,1.88,2.4,0.09,0.11,145.0,77.96,1.7,3.69,,,149.0,42.0,4.96,3.27,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0
hunter_f1,175.0,52.75,2.07,1.8,0.23,0.19,1763.0,68.78,1.76,2.31,0.23,0.28,34.0,100.0,4.12,,0.18,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0
me-163b,266.0,48.09,1.98,2.04,0.25,0.23,464.0,47.11,1.22,1.11,0.08,0.1,109.0,100.0,6.33,2.31,1.0,0.12,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0
f-86f-40_japan,98.0,67.74,1.34,1.78,1.98,2.6,698.0,54.62,0.9,1.13,0.29,0.37,14.0,,,2.43,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3
yak-23,253.0,63.28,4.31,4.69,0.76,0.83,541.0,68.1,1.93,3.76,0.15,0.29,58.0,,,3.0,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7
f9f-8,308.0,85.85,0.75,0.78,1.95,2.01,727.0,66.45,1.65,2.03,0.62,0.77,310.0,98.68,14.53,4.0,0.37,0.28,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3
f-86a-5,620.0,65.48,1.31,1.01,2.05,1.59,2616.0,53.2,0.69,0.77,0.38,0.42,123.0,100.0,4.15,3.03,0.49,0.55,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,74.0,50.0,2.0,1.15,6.83,3.65,839.0,70.26,0.92,1.07,1.22,1.44,132.0,100.0,6.7,2.08,3.57,1.0,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,31.0,100.0,0.61,0.61,4.3,4.3,642.0,55.54,1.65,1.76,1.05,1.13,95.0,25.0,7.85,3.82,0.9,0.34,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,31.0,100.0,0.13,0.1,4.61,3.94,551.0,52.68,1.46,1.52,0.67,0.7,102.0,,3.57,3.9,1.14,1.52,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0
r2y2_v2,26.0,100.0,1.17,1.0,2.35,2.17,269.0,60.32,1.31,1.07,1.49,1.2,104.0,78.5,3.63,6.04,0.65,1.03,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,264.0,52.79,3.03,1.94,0.65,0.39,666.0,45.28,1.31,1.6,0.42,0.53,66.0,,5.82,4.66,0.09,0.02,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,752.0,73.3,2.0,2.08,1.69,1.8,3944.0,65.34,1.63,2.43,0.18,0.28,67.0,20.0,2.05,4.0,1.3,2.0,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,306.0,62.77,1.3,0.91,2.6,1.82,813.0,60.67,0.89,1.04,0.33,0.38,3.0,,,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,164.0,68.43,0.48,0.53,0.88,0.94,603.0,64.86,0.6,0.54,1.02,0.94,1.0,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,79.0,54.17,1.82,0.92,,,173.0,53.15,1.32,0.95,0.09,0.05,15.0,,,5.0,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,133.0,76.88,1.28,1.58,2.38,3.0,1189.0,60.98,1.14,1.45,0.62,0.78,27.0,100.0,1.64,,1.0,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7
sea_hawk_fga6,125.0,32.67,0.38,0.3,2.08,1.38,172.0,99.35,0.86,0.75,1.43,1.37,58.0,100.0,4.27,4.34,2.23,2.39,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,12.0,,,,,2.0,99.0,84.78,1.59,1.79,1.65,1.32,7.0,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,202.0,85.06,,,19.21,6.73,2385.0,64.09,,,2.26,3.45,24.0,100.0,,,0.33,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,382.0,80.81,0.58,0.53,2.84,2.54,1052.0,54.43,0.84,1.05,0.85,1.08,41.0,94.83,4.74,3.9,2.48,1.86,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,61.0,55.56,1.39,0.88,,0.38,565.0,66.64,1.0,1.08,1.56,1.66,134.0,,,0.5,,0.1,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,269.0,80.08,0.19,0.08,6.56,3.63,278.0,58.77,0.29,0.3,0.4,0.41,125.0,50.0,0.58,0.87,,0.05,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,357.0,69.73,0.39,0.31,5.53,4.5,2100.0,62.07,0.17,0.15,1.1,1.04,630.0,54.71,0.88,0.56,1.99,1.25,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,708.0,43.67,2.68,2.7,0.64,0.66,4427.0,63.16,1.17,1.59,0.18,0.25,71.0,100.0,4.86,4.57,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,8.7
attaker_fb1,179.0,63.57,0.56,0.42,2.82,1.95,365.0,80.73,0.61,0.84,1.49,1.83,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,585.0,68.78,1.22,1.13,1.92,1.82,1132.0,64.43,1.06,1.51,0.45,0.65,1.0,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,8.7,8.7
me-262a-2a,,,,,,,321.0,62.6,1.05,1.53,1.09,1.59,26.0,100.0,,,0.54,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,161.0,58.46,1.56,1.76,3.39,3.73,2928.0,64.67,0.61,0.64,2.06,2.15,66.0,84.78,1.52,1.59,1.7,1.74,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,252.0,52.46,1.51,1.7,0.01,0.02,534.0,51.57,0.7,0.97,0.23,0.28,23.0,,,1.04,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,302.0,48.94,2.01,2.59,0.12,0.19,402.0,45.07,3.39,4.57,0.38,0.52,23.0,,3.83,3.91,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,125.0,10.0,2.3,0.84,,,75.0,52.62,1.17,2.11,0.17,0.28,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,177.0,60.73,5.02,5.35,1.35,1.49,241.0,54.14,1.42,2.05,,,16.0,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,562.0,61.9,1.8,1.75,1.13,1.02,1420.0,64.53,0.57,0.65,1.0,1.12,37.0,100.0,,0.02,0.55,0.45,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,491.0,47.52,1.15,0.85,1.16,0.94,2021.0,68.96,1.19,1.8,0.77,1.15,143.0,88.89,4.17,4.21,0.92,0.41,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,63.0,68.06,7.98,10.55,0.43,1.32,1106.0,59.02,1.3,1.54,0.65,0.76,76.0,,,2.09,,0.22,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,198.0,82.66,0.95,0.9,2.6,2.42,121.0,23.61,2.7,2.18,0.85,0.83,12.0,,,2.67,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,318.0,47.11,1.4,1.56,0.33,0.35,608.0,44.5,1.25,1.2,0.34,0.35,20.0,,3.0,2.57,,1.0,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,305.0,86.31,0.34,0.29,5.53,4.67,620.0,45.75,0.29,0.25,0.73,0.61,221.0,57.14,1.25,0.5,2.58,0.75,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,129.0,28.2,2.76,2.45,0.06,0.04,543.0,63.41,1.4,2.05,0.16,0.17,9.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,95.0,76.09,4.49,2.62,0.19,0.13,387.0,63.51,1.28,2.25,0.05,0.07,25.0,,,,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,93.0,77.08,1.5,1.48,2.24,1.96,591.0,68.59,1.48,2.98,1.87,3.75,44.0,100.0,5.87,4.2,0.03,0.02,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,70.0,50.54,0.92,0.65,2.33,1.44,359.0,71.65,1.59,1.47,1.22,1.14,,,,,,,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,241.0,86.77,1.3,0.74,2.18,1.26,376.0,55.44,0.93,1.07,0.49,0.57,22.0,,,1.0,,,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,43.0,,,,,,940.0,64.58,0.86,0.87,0.78,0.8,,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,8.7,8.7,8.7
b-57,228.0,93.36,,,11.81,7.45,233.0,51.86,,,0.45,0.41,96.0,100.0,,,0.14,0.17,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,77.0,48.55,0.85,0.53,1.2,1.26,5373.0,63.24,0.1,0.1,1.67,1.89,157.0,77.43,0.78,0.35,6.65,3.51,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,218.0,64.44,1.66,1.02,2.21,1.16,94.0,35.42,0.65,0.27,0.88,1.23,9.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,170.0,40.91,1.57,1.0,0.19,0.15,530.0,53.47,0.73,0.97,0.11,0.15,61.0,,1.43,1.0,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,305.0,57.0,1.69,1.54,0.21,0.19,121.0,49.27,1.34,1.28,0.03,0.02,14.0,,,1.0,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,419.0,51.55,0.95,1.03,1.07,1.17,885.0,47.4,0.54,0.59,0.1,0.11,11.0,,,0.67,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,20.0,100.0,,,,,47.0,100.0,,0.04,2.0,1.92,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,52.0,41.67,0.81,0.95,0.42,0.35,117.0,84.46,0.91,1.05,1.11,1.45,13.0,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,32.0,100.0,0.2,0.98,3.0,2.56,1194.0,67.34,0.65,0.74,1.11,1.25,82.0,78.5,0.27,0.54,1.29,1.93,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,32.0,100.0,0.91,1.06,1.09,1.03,635.0,61.49,0.69,0.71,0.57,0.6,36.0,,,0.67,,0.67,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,126.0,4.84,2.56,2.13,0.03,0.03,109.0,36.67,1.45,1.09,0.9,0.88,66.0,,3.16,3.16,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,140.0,68.39,1.62,1.61,3.18,2.61,377.0,50.03,1.34,1.61,0.6,0.65,26.0,,2.17,2.15,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,9.0,100.0,1.0,,1.0,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,302.0,72.6,0.26,0.19,16.09,7.75,2067.0,55.77,0.38,0.31,1.96,1.56,78.0,100.0,0.96,0.67,2.26,1.5,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,37.0,100.0,0.74,0.69,0.41,0.38,167.0,48.39,1.12,1.31,0.94,1.01,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,554.0,60.95,1.94,2.29,0.58,0.66,3313.0,63.83,1.02,1.49,0.2,0.31,136.0,25.81,1.48,1.15,0.85,0.6,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,398.0,87.24,,,4.76,4.38,515.0,51.39,0.17,0.15,1.12,0.87,211.0,100.0,4.0,0.39,2.0,0.6,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,187.0,90.58,2.18,1.31,5.19,2.96,260.0,62.63,1.74,1.74,0.83,0.85,10.0,,,2.0,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,822.0,60.28,2.04,2.34,0.7,0.82,2837.0,62.55,0.99,1.47,0.26,0.38,87.0,15.48,1.54,1.05,,,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,174.0,65.84,0.16,0.19,4.45,5.24,314.0,56.75,0.59,1.0,1.6,2.79,66.0,100.0,3.73,1.97,2.91,1.48,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,158.0,89.08,,,7.4,6.79,174.0,12.5,0.13,0.22,2.05,1.24,13.0,100.0,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,351.0,78.68,0.6,0.49,6.88,5.53,442.0,45.73,0.35,0.38,0.64,0.72,16.0,,,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,5.0,75.0,0.25,0.25,,,219.0,42.96,0.51,0.67,0.49,0.55,,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,108.0,44.51,1.31,1.93,0.09,0.21,51.0,69.44,0.7,0.76,0.13,0.13,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,46.0,93.33,1.7,0.67,0.56,0.22,141.0,79.57,1.32,1.73,0.62,1.05,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.3,8.3
vampire_fb5,167.0,61.36,0.84,0.95,1.56,1.84,1048.0,70.32,0.81,0.89,1.74,1.87,42.0,100.0,4.0,4.0,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,142.0,51.08,2.06,1.62,0.13,0.11,184.0,74.89,3.86,3.69,0.23,0.12,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,570.0,65.31,1.54,1.46,0.38,0.37,408.0,71.7,2.88,4.02,0.5,0.69,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,200.0,50.24,2.2,2.2,0.48,0.5,372.0,67.38,0.89,1.17,0.24,0.31,3.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,5.0,,,,,,87.0,46.24,2.08,2.28,2.33,2.62,23.0,100.0,3.83,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,58.0,100.0,,,3.9,3.7,76.0,,,,1.9,1.63,17.0,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.3,6.7
wyvern_s4,52.0,75.0,0.75,0.2,7.25,6.33,3005.0,59.33,0.22,0.19,2.05,1.84,307.0,48.89,2.13,0.63,4.99,1.74,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,4.7,5.0
douglas_ad_4,356.0,59.69,0.98,0.76,3.55,2.77,1535.0,62.36,0.31,0.28,4.68,4.5,130.0,90.0,0.7,0.73,9.93,10.74,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,132.0,69.62,0.61,0.43,3.65,2.62,299.0,70.38,1.76,1.83,0.09,0.07,57.0,,,0.25,,,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,126.0,95.97,1.89,1.38,0.83,0.58,289.0,81.86,2.49,10.54,1.38,6.07,,,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,38.0,65.91,1.43,1.66,,,1842.0,74.0,0.52,0.52,2.09,2.09,,,,,,,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,255.0,60.89,1.75,1.47,2.36,2.0,571.0,84.49,3.3,3.87,2.25,2.46,10.0,100.0,5.0,3.75,2.0,1.5,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,106.0,42.5,3.64,1.79,0.2,0.11,79.0,100.0,3.37,5.17,3.85,5.56,1.0,,,,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,82.0,76.32,,,3.36,1.92,,,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,226.0,54.05,0.16,0.17,7.03,6.65,232.0,72.04,0.22,0.1,4.96,2.49,1.0,,,,,,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,58.0,100.0,,,6.0,7.72,43.0,,,0.11,,1.64,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2318.0,63.89,3.01,2.81,0.23,0.2,1964.0,62.2,1.55,2.26,0.38,0.55,117.0,61.25,5.22,8.41,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,382.0,55.79,1.35,1.15,1.42,1.21,1227.0,71.89,0.42,0.48,1.6,1.82,,,,,,,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,29.0,,,,,,524.0,65.59,1.1,1.86,0.3,0.48,95.0,81.37,3.61,2.27,4.0,2.32,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.7,4.7,4.7
p-47m-1-re,466.0,77.51,1.95,1.7,2.93,2.65,1955.0,65.38,0.57,0.61,1.38,1.47,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,42.0,34.38,1.44,1.29,1.34,0.85,283.0,77.05,1.48,2.43,0.69,1.15,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,201.0,28.33,2.23,1.65,0.35,0.23,761.0,64.66,2.14,2.25,0.58,0.58,52.0,,,1.21,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,129.0,74.69,5.44,5.09,0.02,0.02,355.0,70.93,1.51,2.7,0.89,1.47,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,2.0,,,,,7.0,55.0,100.0,0.64,0.59,3.92,3.93,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.3,4.3
ki_87,10.0,,,2.0,,,97.0,53.34,2.12,2.25,1.83,1.86,,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,45.0,90.0,1.1,0.44,12.7,9.59,639.0,45.22,0.07,0.07,3.44,2.41,113.0,74.73,0.07,0.08,1.18,1.56,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,220.0,76.68,0.14,0.12,4.11,3.32,51.0,95.24,0.29,0.4,0.86,1.0,30.0,100.0,1.0,1.0,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,409.0,72.92,4.4,1.22,5.47,1.77,483.0,75.31,1.09,0.61,2.14,1.26,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,198.0,60.14,1.71,1.92,0.28,0.29,241.0,71.17,3.96,5.87,1.65,2.78,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,61.0,55.49,1.21,1.31,0.19,0.21,205.0,75.86,1.03,0.63,1.79,1.11,2.0,,,,,,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,2039.0,82.0,,,5.93,5.51,252.0,65.85,,,2.57,2.69,11.0,100.0,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,75.0,100.0,,,12.19,10.18,8.0,,,,,4.0,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.3,4.7
fw-190a-8,1597.0,66.81,2.63,2.65,0.22,0.22,487.0,86.01,3.18,4.22,0.85,1.16,58.0,94.23,3.4,3.36,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,196.0,51.14,2.16,3.46,1.02,1.41,652.0,57.2,0.87,0.82,1.17,1.11,10.0,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1447.0,76.26,0.29,0.26,4.34,3.97,139.0,85.97,0.23,0.33,1.79,1.97,85.0,14.29,0.93,0.6,1.57,0.85,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,184.0,51.55,1.01,0.95,4.33,4.11,255.0,60.1,0.25,0.15,4.61,3.12,21.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,265.0,64.36,2.37,2.68,0.36,0.39,1229.0,72.31,2.68,3.66,1.0,1.36,25.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,22.0,50.0,,,6.5,6.44,93.0,33.89,,,0.78,0.7,,,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,33.0,50.0,1.94,1.68,,0.06,3116.0,67.5,0.5,0.52,1.73,1.77,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,111.0,80.0,2.58,1.66,1.54,1.23,106.0,100.0,1.51,2.2,3.38,5.45,22.0,9.09,1.82,2.0,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,46.0,,,0.35,,,217.0,58.66,0.95,0.6,0.67,0.45,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,13.0,50.0,,,6.67,4.8,38.0,,,,4.0,2.22,2.0,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,151.0,71.35,1.33,0.68,2.56,1.53,340.0,76.77,0.42,0.32,1.47,1.15,15.0,,,0.38,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
