name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
mirage_f1ct,25.0,50.0,1.0,2.0,,,311.0,42.55,0.87,1.15,0.54,0.67,23.0,,,,,,Mirage_F1CT,Mirage_F1CT,France,Aviation,11.3,11.3,11.0,8186.0,15708.0,25875.0,False,244.0,80.0,244.0,280.0,244.0,600.0
etndard_4m,,,,,,,363.0,65.48214285714286,1.3007142857142855,2.145714285714286,1.542857142857143,2.5085714285714285,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4878.0,14690.0,27030.0,False,220.0,100.0,220.0,340.0,220.0,600.0
f-100d,177.0,61.830000000000005,1.134,1.226,1.654,1.822,528.0,63.728,1.23,1.444,0.8400000000000001,0.982,36.0,,,2.344,,,F-100D,F-100D,USA,Aviation,9.3,9.3,9.7,5025.0,14482.0,20562.0,False,220.0,100.0,220.0,380.0,220.0,600.0
mig-19pt,207.0,58.85666666666667,2.74,2.786666666666666,0.3766666666666667,0.4633333333333333,1727.0,59.553333333333335,1.6666666666666667,2.373333333333333,0.29,0.41,24.0,,,2.8233333333333333,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.3,9.7,7119.0,15456.0,19313.0,False,214.0,120.0,214.0,380.0,214.0,600.0
javelin_fmk9,128.0,56.755,1.66,1.74,0.1699999999999999,0.14,236.0,78.865,3.82,6.375,2.23,3.685,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.3,8.7,4102.0,17404.0,20085.0,False,214.0,110.0,214.0,340.0,214.0,280.0
md_454_mystere_4a,10.0,,,,,,65.0,56.95,1.9,2.58,2.29,2.73,,,,,,,M.D.454_IVA,Mystere_IVA,France,Aviation,9.0,8.7,8.7,8018.0,17653.0,24462.0,False,214.0,100.0,214.0,380.0,214.0,600.0
f-86k_late,,,,,,,40.0,50.0,1.5,1.77,0.5,1.68,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.0,9.3,5701.0,16211.0,33747.0,False,214.0,110.0,214.0,380.0,214.0,210.0
hunter_f6,107.0,24.4,1.84,0.9,2.03,1.04,208.0,67.47,1.39,1.78,1.02,1.32,60.0,89.29,4.21,2.44,,,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,5435.0,13785.0,18400.0,False,226.0,90.0,226.0,330.0,226.0,270.0
md_450b_barougan,,,,,,,124.0,98.91,1.22,1.52,2.46,2.85,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.3,7.7,7.7,4421.0,11349.0,20595.0,False,196.0,90.0,196.0,260.0,196.0,430.0
me-262c-2b,,,,,,,178.0,72.595,2.9233333333333333,6.1225,1.1825,2.3433333333333337,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5194.0,18789.0,8615.0,False,202.0,110.0,202.0,220.0,202.0,340.0
mig-15bis_ish,,,,,,,471.0,67.21,1.11,1.8,2.4,3.97,17.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,3060.0,3330.0,7300.0,True,416.0,160.0,416.0,480.0,416.0,580.0
f-86f-35,39.0,67.65,1.06,0.81,2.29,1.65,414.0,49.39,0.88,1.43,1.12,1.89,,,,,,,F-86F-35,F-86F-35,USA,Aviation,7.3,8.7,9.0,4200.0,4860.0,8300.0,True,464.0,200.0,464.0,540.0,464.0,640.0
meteor_fmk8_reaper,,,,,,,394.0,84.86,1.53,2.08,2.8,4.02,,,,,,,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,7.7,8.0,8.0,2880.0,4490.0,4350.0,True,404.0,160.0,404.0,460.0,404.0,620.0
canberra_bmk2,5.0,,,,,4.4,65.0,100.0,,,0.06,0.06,,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.7,8.3,7.7,9590.0,17316.0,45288.0,False,190.0,80.0,190.0,170.0,190.0,210.0
yak-17,99.0,80.16,2.95,2.19,0.59,0.42,102.0,79.63,4.69,9.95,1.87,3.85,21.0,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,7048.0,19116.0,21437.0,False,202.0,100.0,202.0,220.0,202.0,550.0
f-86f-30_japan,30.0,83.34,1.18,0.77,2.12,1.28,416.0,75.97,1.73,3.0,0.65,1.14,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,5133.0,14509.0,13509.0,False,202.0,110.0,202.0,310.0,202.0,580.0
yak-30d,45.0,76.67,1.46,1.47,3.0,3.06,173.0,90.87,3.74,17.18,0.39,1.84,,,,,,,Yak-30,Yak-30D,USSR,Aviation,9.0,8.7,8.0,7103.0,19833.0,23626.0,False,208.0,90.0,208.0,260.0,208.0,370.0
hunter_f1,88.0,50.54,1.45,0.85,0.92,0.59,27.0,100.0,5.56,5.56,2.89,2.89,,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,5420.0,16730.0,21975.0,False,214.0,90.0,214.0,360.0,214.0,600.0
me-163b,241.0,62.32,2.64,3.02,1.53,1.72,341.0,93.5,4.53,13.11,3.21,10.64,13.0,,,,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,6872.0,15925.0,7497.0,False,202.0,120.0,202.0,280.0,202.0,290.0
vampire_fb52_finland,64.0,54.45,1.03,1.33,4.52,6.13,140.0,77.54,1.65,2.3,1.83,2.73,,,,,,,Vampire_FB_52A,Vampire_FB_52A,Italy,Aviation,7.7,8.0,7.7,5610.0,14140.0,15664.0,False,196.0,90.0,196.0,260.0,196.0,600.0
f-86f-40_japan,48.0,92.265,0.625,0.37,4.300000000000001,3.595,474.0,63.125,1.265,1.56,0.96,1.18,,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.0,9.3,6444.0,16144.0,25668.0,False,208.0,110.0,208.0,360.0,208.0,600.0
yak-23,34.0,100.0,2.75,2.5,1.58,2.0,170.0,73.06,2.67,8.65,0.96,3.08,8.0,,,,,,Yak-23,Yak-23,USSR,Aviation,8.7,8.7,7.7,6973.0,19885.0,29003.0,False,202.0,90.0,202.0,220.0,202.0,460.0
f9f-8,167.0,64.04,2.08,2.32,1.45,1.62,418.0,65.25,2.12,2.5,2.37,2.84,13.0,,,,,,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,5873.0,20321.0,26033.0,False,214.0,100.0,214.0,300.0,214.0,240.0
f-86a-5,62.0,50.0,1.03,1.87,0.4,1.0,449.0,47.73,1.72,1.27,2.03,1.42,,,,,,,F-86A-5,F-86A-5,USA,Aviation,7.7,8.3,8.7,4796.0,16347.0,17562.0,False,202.0,110.0,202.0,360.0,202.0,600.0
f3d_1,70.0,100.0,1.38,0.75,6.0,2.89,725.0,42.66,0.4,0.39,1.5,1.43,,,,,,,F3D-1,F3D-1,USA,Aviation,7.7,7.0,7.0,4354.0,8361.0,25660.0,False,196.0,90.0,196.0,220.0,196.0,600.0
r2y2_kai,29.0,,,3.59,,4.82,190.0,80.21,3.3,3.93,8.29,10.59,,,,,,,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,8.0,7.7,4838.0,15925.0,25725.0,False,202.0,90.0,202.0,250.0,202.0,600.0
r2y2_v1,82.0,100.0,2.0,0.89,12.22,4.1,213.0,82.5,1.13,1.37,3.88,4.63,11.0,,,4.45,,0.55,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,8.0,7.0,4201.0,10620.0,22613.0,False,190.0,100.0,190.0,260.0,190.0,520.0
