name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
saab_jas39c_hungary,27.0,100.0,6.93,6.93,0.3,0.3,1524.0,60.28,1.11,1.38,0.97,1.18,5.0,,,1.6,,1.0,◔JAS39EBS_HU_C,saab_jas39c_hungary,Italy,Aviation,13.7,13.7,13.7,4429.0,12782.0,15051.0,False,256.0,90.0,256.0,320.0,256.0,500.0
mig_29_9_12b_hungary,6.0,100.0,1.0,1.0,,,137.0,63.73,0.88,1.01,0.18,0.23,13.0,,,1.35,,,◔MiG-29,mig_29_9_12b_hungary,Italy,Aviation,12.7,12.7,12.7,4396.0,12699.0,14977.0,False,250.0,90.0,250.0,320.0,250.0,490.0
su_27sm,1109.0,84.6,6.1,7.6,0.36,0.43,12329.0,59.25,1.59,1.96,0.12,0.14,836.0,38.51,8.43,1.94,0.69,0.14,Su-27SM,su_27sm,USSR,Aviation,13.7,13.7,13.7,4469.0,12858.0,15153.0,False,262.0,100.0,262.0,320.0,262.0,500.0
f_15c_msip2,1966.0,80.93,3.81,4.16,0.32,0.33,6831.0,58.18,1.74,2.16,0.08,0.1,134.0,,,2.62,,0.15,F-15C_MSIP_II,f_15c_msip2,USA,Aviation,13.7,13.7,13.7,4467.0,12850.0,15144.0,False,262.0,100.0,262.0,320.0,262.0,500.0
f_15j_kai,25.0,100.0,8.5,2.4,2.0,,1372.0,59.94,2.15,2.59,0.05,0.05,46.0,,,2.53,,,F-15J(M),f_15j_kai,Japan,Aviation,13.7,13.7,13.7,4467.0,12850.0,15144.0,False,262.0,100.0,262.0,320.0,262.0,500.0
saab_jas39c,22.0,,,6.0,,,2041.0,62.59,1.43,1.79,0.27,0.35,190.0,5.0,14.9,3.19,0.05,0.09,JAS39C,saab_jas39c,Sweden,Aviation,13.7,13.7,13.7,4465.0,12845.0,15139.0,False,262.0,100.0,262.0,320.0,262.0,500.0
mig-21_bison,,,,,,,2747.0,63.01,1.34,1.79,0.11,0.15,67.0,100.0,0.13,0.35,,,MiG-21_Bison,mig-21_bison,Britain,Aviation,12.3,12.3,12.3,2083.0,6315.0,7096.0,True,512.0,200.0,512.0,640.0,512.0,1100.0
f-4f_kws_lv,38.0,100.0,9.0,5.63,,,2057.0,57.51,1.47,1.6,0.39,0.41,27.0,,,1.35,,,◄F-4F_KWS_LV,f-4f_kws_lv,Germany,Aviation,13.0,13.0,13.0,4426.0,12775.0,15043.0,False,256.0,90.0,256.0,320.0,256.0,500.0
j_11a,81.0,82.18,3.82,6.02,0.8,1.02,293.0,52.31,2.37,2.23,0.04,0.06,,,,,,,J-11A,j_11a,China,Aviation,13.7,13.7,13.7,4466.0,12847.0,15143.0,False,262.0,100.0,262.0,320.0,262.0,500.0
f_15c_baz_msip,63.0,98.79,3.86,4.26,0.05,0.08,527.0,53.4,1.43,2.31,0.05,0.15,31.0,,,0.59,,,Baz_Meshupar,f_15c_baz_msip,Israel,Aviation,13.7,13.7,13.7,4467.0,12850.0,15144.0,False,262.0,100.0,262.0,320.0,262.0,500.0
