name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br
f-86a-5,469.0,61.47,1.87,1.19,1.31,0.88,2880.0,47.86,0.84,0.85,0.35,0.36,53.0,,,2.4,,0.8,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7
f3d_1,131.0,48.41,1.51,1.18,3.43,3.27,718.0,73.13,0.78,0.95,0.81,0.93,76.0,,,3.8,,2.2,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0
r2y2_kai,179.0,57.18,1.34,1.15,1.15,1.01,532.0,55.97,2.0,2.14,1.14,1.16,171.0,18.55,4.21,1.82,1.25,0.6,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7
r2y2_v1,116.0,64.19,0.88,0.86,1.36,1.28,744.0,61.71,0.92,0.9,0.93,0.88,76.0,,2.38,2.38,2.25,2.25,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.3
r2y2_v2,145.0,47.74,1.04,0.91,0.88,0.79,244.0,46.44,1.41,1.16,1.71,1.34,62.0,50.0,4.17,3.17,1.0,0.57,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3
me-262a-1a,484.0,60.66,2.36,2.45,0.4,0.41,698.0,39.89,1.82,2.08,0.37,0.42,76.0,,7.42,4.21,1.0,0.29,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0
f-86f-2,524.0,63.17,1.19,1.33,1.44,1.58,3638.0,60.27,1.37,1.88,0.23,0.3,85.0,38.1,3.81,6.14,0.52,0.79,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0
f-86_canadair_german,280.0,73.34,2.01,1.77,2.43,2.26,911.0,48.39,1.0,1.15,0.23,0.28,56.0,100.0,2.77,,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0
f-84g,113.0,63.33,2.14,1.88,0.9,0.64,532.0,65.56,0.65,0.65,0.49,0.5,34.0,,,1.93,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
la_200_toriy,229.0,45.99,1.89,1.36,0.12,0.06,235.0,63.12,0.93,0.76,,,9.0,,,,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2c_preproduction,159.0,77.47,1.41,1.4,1.55,1.64,1059.0,63.56,1.09,1.41,0.61,0.79,24.0,100.0,2.0,2.0,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.7,8.7
sea_hawk_fga6,2.0,,,1.0,,3.0,298.0,76.18,0.41,0.5,1.2,1.38,37.0,100.0,3.27,3.27,1.4,1.4,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,8.0,7.3
sea_venom_faw20,4.0,,,1.0,,1.0,3.0,,,,,,20.0,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,8.0,8.0
arado-234,188.0,72.04,,,17.56,14.68,2576.0,56.13,,,2.11,2.96,100.0,100.0,,,,0.97,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.7,6.7
fj_4b,513.0,79.03,0.75,0.7,3.72,3.52,1100.0,54.0,0.7,0.81,1.14,1.33,27.0,,,2.19,,0.05,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0
f-84g_france,160.0,60.73,1.08,0.91,0.89,0.69,346.0,72.19,1.11,1.0,1.65,1.4,14.0,,,1.02,,0.32,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
tu_14t,342.0,82.0,0.13,0.11,4.71,3.45,298.0,64.03,0.05,0.06,0.21,0.21,185.0,100.0,3.5,1.05,2.7,0.91,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0
il_28sh,472.0,72.66,0.35,0.32,4.98,4.49,2450.0,63.64,0.14,0.13,0.98,0.9,1586.0,64.06,0.52,0.42,1.31,1.09,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0
mig-15bis_nr23_german,718.0,52.02,3.09,3.15,0.6,0.56,5462.0,58.91,1.09,1.36,0.14,0.19,40.0,50.0,1.77,3.55,0.09,0.18,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,9.0
attaker_fb1,42.0,100.0,0.25,0.03,4.25,1.24,407.0,73.27,0.73,1.0,0.92,1.27,20.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.7,7.0,7.3
f-86f-25,398.0,68.91,0.93,0.98,1.91,2.06,994.0,55.08,0.86,0.98,0.49,0.57,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,9.0,9.0
me-262a-2a,53.0,15.97,1.08,0.84,1.29,0.84,400.0,52.99,1.29,1.86,1.15,1.59,13.0,,1.0,1.0,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.3,6.7,6.7
fj_4b_agm_12b,165.0,41.67,1.86,1.65,1.74,1.52,5065.0,63.26,0.5,0.55,1.91,2.22,94.0,7.69,1.81,1.1,0.73,0.39,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0
la-15,470.0,59.99,1.44,1.55,0.18,0.19,398.0,54.21,0.96,1.54,0.09,0.11,25.0,,,0.69,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0
he-162a-2,556.0,57.86,1.93,2.55,0.15,0.19,294.0,64.58,1.66,3.39,,0.08,86.0,,5.33,3.7,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7
yak-15_early,103.0,43.55,0.14,0.12,,,120.0,76.17,1.27,1.48,0.09,0.12,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7
me-163b-0,272.0,76.47,6.62,7.75,0.81,0.99,351.0,80.18,2.16,3.65,0.05,0.1,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.0,8.3,8.3
f-84b,510.0,43.76,2.04,1.89,0.53,0.48,1718.0,66.13,0.56,0.69,0.99,1.25,6.0,100.0,,,2.0,1.0,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0
f-80a,410.0,46.31,1.46,1.13,1.18,0.92,1927.0,70.37,1.3,1.77,0.81,1.11,11.0,100.0,8.86,8.86,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0
kitsuka,102.0,49.44,3.06,6.84,0.23,0.46,676.0,65.04,2.09,2.65,0.76,0.97,61.0,,,2.12,,0.77,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7
f9f-5,215.0,78.5,0.73,0.8,3.35,3.7,122.0,61.54,1.46,1.23,0.5,0.43,43.0,,,2.96,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3
go229_v3,227.0,61.57,1.37,0.88,1.06,0.7,491.0,36.57,1.38,1.1,0.5,0.39,42.0,,4.42,3.79,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7
il_28,341.0,72.58,0.36,0.26,4.34,3.25,611.0,52.79,0.25,0.23,0.22,0.21,595.0,59.38,1.43,0.67,1.58,0.74,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0
mig-9_ussr,120.0,59.88,2.18,2.63,0.33,0.38,631.0,69.29,1.91,2.85,0.31,0.47,36.0,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7
j8m1,76.0,71.37,1.06,1.97,0.91,0.77,270.0,62.23,1.48,2.36,0.04,0.09,73.0,100.0,2.88,1.62,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.0,8.0
meteor_fmk3,79.0,56.9,1.79,2.56,0.84,0.76,553.0,79.42,1.37,1.88,1.2,1.63,68.0,100.0,10.25,5.32,0.95,0.4,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.0,7.0
meteor_fmk8,74.0,58.67,1.33,1.49,1.38,2.23,335.0,56.93,0.69,0.97,0.74,1.03,76.0,,,2.55,,0.62,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,8.0,8.0,8.0
f2h-2,105.0,61.11,3.45,1.59,3.21,1.35,363.0,47.8,0.64,0.64,0.26,0.26,102.0,,,0.66,,0.43,F2H-2,F2H-2,USA,Aviation,8.0,8.0,8.0
fiat_g91_r1,52.0,50.0,0.54,0.54,1.0,1.0,983.0,58.31,0.87,0.91,1.18,1.23,36.0,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,9.0,8.7,8.7
b-57,296.0,82.93,,,5.34,4.77,195.0,35.53,,,1.09,0.96,58.0,100.0,,,1.64,0.55,B-57A,B-57A,USA,Aviation,7.7,7.7,7.7
me-262a-1a_u4,90.0,59.72,0.79,0.75,2.16,3.3,5573.0,54.9,0.09,0.1,1.7,1.94,160.0,69.82,1.51,0.93,5.86,3.77,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.3,6.7,6.7
f-80,116.0,76.81,4.74,2.82,0.47,0.55,235.0,57.62,1.28,1.29,0.9,0.81,14.0,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.3,7.7,7.7
mig-9,316.0,50.16,1.21,1.35,0.27,0.33,550.0,47.93,0.73,0.74,0.09,0.08,24.0,,,,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.7
me-262c-1a,113.0,71.51,1.77,1.58,0.63,0.56,208.0,35.93,0.52,0.59,1.15,1.33,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,8.0,8.0,8.0
mig-15_ns23,419.0,65.16,1.5,1.18,1.13,0.85,908.0,52.52,0.72,0.7,0.09,0.09,48.0,,,,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.7,8.3
meteor_fmk4_sw,,,,,,,61.0,50.0,0.5,0.43,,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,8.0,8.0,8.0
meteor_fmk4_lw,30.0,66.67,1.7,1.7,,,151.0,53.33,0.73,0.44,0.73,0.43,,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,8.0,8.0,8.0
f-84g_italy,91.0,69.05,1.14,0.97,1.54,1.06,1027.0,61.54,0.49,0.43,1.16,1.04,63.0,,1.0,1.0,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0
fiat_g91_ps,97.0,59.78,2.23,1.61,0.36,0.97,832.0,61.37,0.63,0.74,0.74,0.87,26.0,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.7,8.3
yak-15,176.0,30.96,1.95,1.49,0.13,0.16,64.0,100.0,1.4,2.04,1.0,0.48,16.0,,2.0,2.33,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7
venom_fb4,93.0,83.91,1.36,1.0,3.66,3.52,525.0,60.17,0.92,1.12,1.07,1.26,67.0,4.55,2.18,2.27,0.05,0.09,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0
he-162a-1,,,,,,,13.0,100.0,1.0,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7
arado-234c-3,442.0,75.17,0.47,0.38,7.93,6.14,1783.0,50.54,0.36,0.35,1.61,1.43,171.0,53.57,1.29,0.63,1.21,0.46,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.0,7.3,7.3
meteor_fmk3_navy,65.0,67.65,2.71,2.66,2.79,2.72,16.0,,,,,3.0,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.7,7.7
mig-17,560.0,60.13,2.03,1.66,0.76,0.61,2973.0,60.54,1.08,1.42,0.24,0.3,121.0,19.03,1.64,1.71,0.35,0.42,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0
b-57b,349.0,86.59,0.08,0.05,5.85,4.14,450.0,53.75,0.04,0.04,1.24,0.77,239.0,50.0,0.5,0.52,0.9,0.22,B-57B,B-57B,USA,Aviation,8.0,8.0,8.0
f9f-2,89.0,71.32,1.38,1.98,5.92,4.87,304.0,55.74,0.75,0.95,0.5,0.62,41.0,,,2.31,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3
mig-15,724.0,64.2,1.96,2.19,1.43,1.64,2612.0,66.34,1.33,1.95,0.16,0.23,54.0,,2.0,2.0,0.27,0.23,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.7,8.7
canberra_bimk6,184.0,86.26,0.5,0.42,7.27,5.38,125.0,64.04,1.27,0.55,0.53,0.22,99.0,100.0,2.33,1.16,0.17,0.08,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.0,8.0,8.0
so_4050_vautour_2b,295.0,87.06,,,10.06,7.32,367.0,31.87,,,0.64,0.51,59.0,100.0,,,0.63,1.0,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.0,9.0,9.0
so_4050_vautour_2a,537.0,77.34,0.55,0.52,7.67,7.11,875.0,47.01,0.34,0.29,0.57,0.47,43.0,100.0,3.1,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,9.0,9.0,9.0
md_450b_ouragan,184.0,46.82,0.84,0.95,0.51,0.61,165.0,66.13,0.61,0.47,0.72,0.48,13.0,,,,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.7,7.7,7.7
la_174,70.0,73.33,2.71,6.13,0.51,1.27,27.0,,,2.27,,,20.0,100.0,1.0,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0
md_452_mystere_2a,196.0,58.6,0.86,0.6,0.35,0.24,128.0,62.3,0.7,0.71,0.49,0.52,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.3,8.7,8.3
vampire_fb5,79.0,88.51,0.83,0.64,0.59,0.43,2284.0,75.56,0.68,0.94,1.36,1.86,67.0,77.27,1.89,2.55,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.3,7.7
j7w1,100.0,53.09,4.47,2.81,,,368.0,76.15,2.27,3.42,0.09,0.16,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7
fw-190d-12,618.0,63.04,1.59,1.69,0.35,0.38,255.0,63.68,3.58,8.18,1.53,3.47,10.0,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.3
spitfire_xvi,280.0,33.0,2.51,0.99,0.64,0.24,399.0,72.47,0.7,0.79,,,19.0,,,,,,Spitfire_F_Mk_XVI,Spitfire_F_Mk_XVI,Britain,Aviation,4.7,5.0,5.0
p-38k,,,,,,,62.0,29.17,0.81,0.9,0.58,0.63,2.0,,,,,,P-38K,P-38K,USA,Aviation,5.3,5.3,5.3
b-17g,65.0,100.0,,,5.67,2.76,31.0,,,,5.43,5.09,,,,,,,B-17G-60-VE,B-17G-60-VE,USA,Aviation,6.0,5.7,6.7
wyvern_s4,64.0,57.62,0.21,0.23,3.87,6.68,3727.0,66.46,0.11,0.11,1.61,1.45,374.0,83.33,2.29,0.96,4.52,1.99,Wyvern_S4,Wyvern_S4,Britain,Aviation,4.7,5.0,5.0
douglas_ad_4,243.0,55.57,0.93,0.7,2.88,2.08,1759.0,69.22,0.35,0.33,4.4,4.28,74.0,17.86,0.14,0.06,7.55,6.2,AD-4,AD-4,USA,Aviation,6.0,6.0,5.7
tu_4,204.0,85.39,2.39,1.14,8.54,5.75,620.0,58.11,1.27,0.81,0.52,0.29,154.0,100.0,1.71,0.38,1.53,0.58,Tu-4,Tu-4,USSR,Aviation,7.3,8.0,7.7
n1k2_jko,68.0,58.06,0.99,1.08,1.07,1.21,166.0,92.74,3.43,4.78,2.05,2.57,20.0,20.0,,,,,N1K2-Ja,N1K2-Ja,Japan,Aviation,6.0,6.0,6.3
he_219a_7,127.0,40.96,2.43,2.88,0.02,0.02,1637.0,63.11,0.43,0.38,2.07,1.76,9.0,,,,,2.0,He_219_A-7,He_219_A-7,Germany,Aviation,4.7,4.3,4.3
sm_91,312.0,69.08,1.81,1.33,2.26,1.65,1055.0,65.93,2.41,1.95,1.73,1.42,80.0,100.0,6.05,2.67,4.14,1.82,SM.91,SM.91,Italy,Aviation,3.7,3.7,3.7
n1k1_ja,172.0,52.22,1.8,1.97,0.02,0.01,83.0,95.7,2.57,2.91,1.81,1.19,22.0,,,2.53,,,N1K1-Ja,N1K1-Ja,Japan,Aviation,5.3,5.3,5.0
g5n1,121.0,31.25,,,1.76,0.8,11.0,100.0,,,,,,,,,,,G5N1,G5N1,Japan,Aviation,4.3,5.0,5.3
tu-2_postwar,191.0,88.18,,0.01,10.76,7.55,147.0,83.87,0.02,0.01,8.19,3.85,15.0,100.0,,,1.0,1.0,Tu-2S-44,Tu-2S-44,USSR,Aviation,6.0,6.0,6.0
b_24d,161.0,59.39,0.04,0.03,3.17,2.89,22.0,,,,,1.64,,,,,,,B-24D-25-CO,B-24D-25-CO,USA,Aviation,5.7,6.0,6.0
bf-109k-4,2525.0,61.48,3.19,2.85,0.21,0.19,2287.0,62.53,1.87,2.49,0.41,0.55,129.0,29.63,4.11,3.84,,,Bf_109_K-4,Bf_109_K-4,Germany,Aviation,6.0,5.7,6.3
p-47n-15,877.0,55.41,1.49,1.05,1.59,1.06,3180.0,80.88,0.37,0.38,1.51,1.55,6.0,,,1.5,,1.0,P-47N-15,P-47N-15,USA,Aviation,5.0,5.0,4.7
spitfire_ix_usa,124.0,40.04,1.21,1.18,0.42,0.41,375.0,64.69,1.53,2.37,0.2,0.29,10.0,,,2.0,,4.0,Spitfire_LF_Mk_IXc,Spitfire_F_Mk_IXc,Britain,Aviation,4.3,4.7,4.7
p-47m-1-re,847.0,75.76,1.46,1.48,1.72,1.71,2509.0,72.51,0.67,0.69,1.4,1.44,,,,,,,P-47M-1-RE,P-47N-15,USA,Aviation,5.0,5.0,4.7
f7f3,38.0,63.33,2.03,2.38,0.63,0.75,211.0,73.5,2.53,3.81,1.17,1.73,,,,,,,F7F-3,F7F-3,USA,Aviation,6.7,6.0,6.3
spitfire_ix,83.0,78.13,1.32,1.23,0.07,0.25,510.0,55.33,1.04,1.17,0.29,0.31,36.0,,,0.57,,,Spitfire_LF_Mk_IX,Spitfire_LF_Mk_IX,Britain,Aviation,5.7,5.7,5.0
fw-190c,446.0,65.78,3.0,1.58,0.35,0.15,538.0,77.64,1.79,3.72,0.74,1.52,,,,,,,Fw_190_C,Fw_190_C,Germany,Aviation,5.3,5.0,5.0
brigand_b1,91.0,63.19,,,4.92,3.24,32.0,100.0,0.67,0.75,2.83,3.25,,,,,,,Brigand_B_1,Brigand_B_1,Britain,Aviation,5.0,4.7,4.3
ki_87,,,,,,,95.0,64.81,3.26,2.65,1.37,1.03,32.0,,,,,,Ki-87,Ki-87,Japan,Aviation,6.0,6.0,6.0
su-6_m71,76.0,84.95,0.41,0.45,9.39,8.99,626.0,36.5,0.08,0.07,3.56,2.08,113.0,58.27,0.14,0.09,1.67,1.07,Su-6_(M-71F),Su-6_(M-71F),USSR,Aviation,5.3,5.3,5.3
b-29,251.0,85.27,0.25,0.14,7.36,3.32,167.0,30.0,1.53,0.6,0.48,0.77,30.0,,,,,,B-29A-BN,B-29A-BN,USA,Aviation,6.3,6.3,7.0
f8f1,685.0,74.03,1.35,0.98,2.27,1.68,684.0,69.46,0.26,0.24,1.17,1.17,,,,,,,F8F-1,F8F-1,USA,Aviation,4.7,6.0,6.0
spitfire_f22,280.0,68.72,1.39,1.44,0.31,0.32,413.0,68.91,1.66,3.0,0.58,0.98,,,,,,,Spitfire_F_Mk_22,Spitfire_F_Mk_22,Britain,Aviation,5.7,6.3,6.0
sea_fury_fb11,159.0,64.23,1.45,1.53,0.43,0.43,113.0,68.93,0.91,1.24,0.66,0.91,3.0,,,3.0,,3.0,Sea_Fury_FB_11,Sea_Fury_FB_11,Britain,Aviation,5.7,5.3,5.7
do_217m_1,2049.0,82.78,,,6.35,5.47,351.0,62.9,,,1.92,1.66,18.0,,,,,,Do_217_M-1,Do_217_M-1,Germany,Aviation,5.3,5.0,5.7
p1y1_mod11,129.0,72.74,,,4.91,5.12,59.0,8.33,,,2.77,2.82,,,,,,,"P1Y1_mod._11_""Ginga""",P1Y1_mod._11,Japan,Aviation,4.7,4.7,4.7
fw-190a-8,2820.0,61.37,2.35,2.21,0.2,0.18,637.0,82.83,2.8,6.48,0.82,2.01,79.0,30.0,2.93,3.76,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.0
tempest_mk2,217.0,66.36,2.95,3.61,1.07,1.18,729.0,64.88,0.83,0.91,0.57,0.63,,,,,,,Tempest_Mk_II,Tempest_Mk_II,Britain,Aviation,6.3,6.0,6.3
he-177a-5,1344.0,73.07,0.18,0.16,5.19,4.2,465.0,72.25,0.07,0.14,0.67,1.27,205.0,26.43,0.9,0.44,1.12,0.53,He_177_A-5,He_177_A-5,Germany,Aviation,5.7,5.3,5.7
il-10_1946,285.0,71.84,0.84,0.85,3.17,3.45,183.0,36.77,0.15,0.16,5.7,5.35,5.0,,,,,,IL-10_(1946),IL-10_(1946),USSR,Aviation,5.0,5.3,5.3
ta-152c,490.0,64.55,2.52,2.41,0.28,0.26,1774.0,66.18,1.91,2.77,0.92,1.32,43.0,,,,,,Ta_152_C-3,Ta_152_C-3,Germany,Aviation,6.3,5.7,5.7
lancaster_mk1,135.0,59.41,,,4.12,3.9,47.0,97.5,,,1.25,1.5,24.0,100.0,,,,,Lancaster_B_Mk_I,Lancaster_B_Mk_I,Britain,Aviation,5.0,5.3,5.7
do_335b_2,272.0,46.07,0.59,0.41,0.19,0.12,3433.0,59.47,0.42,0.41,1.69,1.61,,,,,,,Do_335_B-2,Do_335_B-2,Germany,Aviation,5.7,5.7,5.7
n1k2_j,159.0,36.54,2.82,2.04,0.87,0.62,243.0,75.63,1.22,1.08,1.52,1.38,11.0,,,,,,N1K2-J,N1K2-J,Japan,Aviation,5.7,6.0,6.0
do_335a_0,274.0,56.31,1.98,1.28,0.19,0.14,173.0,37.31,0.4,0.31,0.99,0.65,,,,,,,Do_335_A-0,Do_335_A-0,Germany,Aviation,5.3,5.3,5.0
lancaster_mk3,147.0,66.05,0.03,0.02,4.77,4.05,33.0,,,,,0.11,,,,,,,Lancaster_B_Mk_III,Lancaster_B_Mk_III,Britain,Aviation,5.0,5.3,6.0
do_335a_1,186.0,61.0,0.72,0.62,1.33,1.12,334.0,55.54,0.19,0.17,0.74,0.68,34.0,,,0.18,,,Do_335_A-1,Do_335_A-1,Germany,Aviation,4.7,5.0,5.0
mb_5,15.0,,1.0,0.8,,,140.0,22.0,2.52,2.85,1.02,1.17,,,,,,,MB.5,MB.5,Britain,Aviation,5.3,5.0,4.7
