name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,79.0,100.0,0.32,0.48,2.11,2.98,1157.0,62.6,1.33,1.95,0.42,0.62,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4071.0,8277.0,13434.0,False,220,150,220,300,220,470
f-100d,1077.0,72.88,1.22,1.08,2.09,1.85,3898.0,49.52,0.66,0.69,0.45,0.46,394.0,89.94,9.03,5.28,0.55,0.33,F-100D,F-100D,USA,Aviation,9.7,10.0,9.7,3048.0,9577.0,16457.0,False,226,140,226,240,226,380
mig-19pt,348.0,63.38,4.1,3.27,0.29,0.24,2738.0,54.62,0.82,1.02,0.05,0.05,61.0,31.58,2.53,1.32,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.3,10.3,10.3,8064.0,11155.0,24192.0,False,226,150,226,280,226,530
javelin_fmk9,287.0,68.41,2.21,1.72,0.2,0.15,1939.0,51.91,1.01,1.16,0.03,0.05,132.0,100.0,8.45,5.39,0.16,0.11,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3677.0,7585.0,10041.0,False,226,130,226,280,226,340
f-86k_late,85.0,100.0,4.18,5.14,1.34,1.32,317.0,54.15,2.43,1.81,0.37,0.23,17.0,100.0,1.06,1.07,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5935.0,20234.0,26979.0,False,214,140,214,350,214,440
hunter_f6,685.0,63.21,2.52,1.85,1.71,1.26,3216.0,60.51,1.75,2.52,0.29,0.42,144.0,75.93,16.35,12.87,0.64,0.53,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,3962.0,17641.0,18998.0,False,226,140,226,270,226,470
md_450b_barougan,55.0,100.0,,,2.23,0.9,738.0,61.57,0.55,0.64,0.95,1.09,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3211.0,9098.0,6944.0,False,202,110,202,220,202,280
me-262c-2b,261.0,53.21,2.16,2.7,0.45,0.56,547.0,64.7,2.23,3.31,0.77,1.04,44.0,,4.33,1.9,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4111.0,17431.0,7969.0,False,208,110,208,330,208,300
mig-15bis_ish,20.0,100.0,,,3.4,3.4,1631.0,49.61,0.51,0.57,0.32,0.36,26.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.7,9.0,1300.0,2100.0,1300.0,True,416,200,416,440,416,460
f-86f-35,92.0,50.0,0.71,0.69,1.99,1.03,5008.0,53.42,0.69,0.83,0.35,0.42,73.0,83.33,1.86,1.14,0.83,0.47,F-86F-35,F-86F-35,USA,Aviation,8.0,8.7,9.0,1300.0,2400.0,1700.0,True,464,200,464,440,464,520
meteor_fmk8_reaper,119.0,64.81,0.67,0.64,4.38,4.05,1651.0,56.77,0.56,0.61,1.19,1.34,243.0,100.0,7.83,1.31,2.33,0.35,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,1430.0,2550.0,5600.0,True,428,200,428,440,428,440
canberra_bmk2,178.0,82.87,,,5.26,5.25,358.0,50.77,,,0.66,1.55,25.0,,,,,0.4,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,7.7,7.7,7.7,23597.0,13637.0,47195.0,False,190,150,190,330,190,440
yak-17,9.0,50.0,1.0,0.86,,,56.0,68.75,1.25,2.8,,,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,4003.0,16203.0,21403.0,False,196,120,196,320,196,480
f-86f-30_japan,173.0,57.04,1.45,1.27,1.64,1.49,3249.0,56.17,1.01,1.27,0.43,0.55,119.0,65.59,3.82,4.89,0.74,1.42,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.7,8.7,3237.0,11223.0,16187.0,False,208,150,208,290,208,330
yak-30d,649.0,51.5,2.42,2.99,0.05,0.06,273.0,75.16,1.5,1.46,0.4,0.47,50.0,,4.1,1.7,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,6194.0,14259.0,24104.0,False,202,130,202,290,202,410
hunter_f1,453.0,67.26,2.58,2.94,0.41,0.48,2337.0,63.95,1.56,2.45,0.32,0.49,16.0,,,,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4193.0,14899.0,28497.0,False,214,140,214,300,214,450
me-163b,387.0,53.92,2.19,2.34,0.05,0.05,916.0,54.05,1.34,1.55,0.14,0.19,109.0,100.0,4.8,1.8,0.8,0.11,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,4981.0,9547.0,8690.0,False,196,150,196,350,196,320
f-86f-40_japan,376.0,53.45,1.59,1.55,1.39,1.35,3410.0,54.66,0.99,1.22,0.42,0.52,44.0,,,5.64,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,4316.0,14285.0,24808.0,False,208,150,208,290,208,450
yak-23,244.0,72.31,3.58,2.45,0.74,0.47,483.0,56.74,1.5,2.02,0.06,0.08,18.0,,,1.18,,,Yak-23,Yak-23,USSR,Aviation,7.7,8.0,7.7,5980.0,17852.0,16367.0,False,202,130,202,320,202,430
f9f-8,662.0,74.88,1.13,1.16,2.06,2.15,1948.0,55.27,1.21,1.35,0.51,0.54,464.0,90.0,23.39,3.7,5.25,0.75,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,4176.0,14611.0,17459.0,False,214,130,214,290,214,360
f-86a-5,673.0,68.84,0.87,0.82,1.2,1.13,4103.0,51.94,0.65,0.74,0.4,0.45,147.0,100.0,4.67,4.69,,,F-86A-5,F-86A-5,USA,Aviation,8.0,8.7,8.7,3534.0,9712.0,9739.0,False,202,130,202,270,202,400
f3d_1,228.0,82.92,1.14,1.02,3.68,3.23,1788.0,66.74,1.1,1.33,1.82,2.24,260.0,84.41,5.43,2.32,2.0,0.82,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,4161.0,12309.0,16056.0,False,196,110,196,230,196,370
r2y2_kai,142.0,79.06,1.47,0.94,5.22,3.39,1236.0,58.1,1.69,1.96,0.94,1.07,343.0,77.88,9.84,2.73,4.04,1.15,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.3,7.7,4406.0,14908.0,19584.0,False,202,130,202,250,202,390
r2y2_v1,82.0,76.88,1.34,0.81,5.11,4.26,1134.0,57.54,1.33,1.5,0.8,0.9,117.0,28.57,6.79,6.83,3.43,2.21,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,4528.0,10514.0,18617.0,False,190,140,190,220,190,360
r2y2_v2,164.0,60.54,1.42,0.77,3.33,1.72,282.0,43.8,1.64,2.18,0.49,0.62,190.0,100.0,6.1,3.64,1.25,0.67,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.3,7.3,4186.0,18360.0,17136.0,False,196,120,196,240,196,340
me-262a-1a,207.0,50.0,2.94,0.97,0.78,0.23,882.0,36.14,1.43,1.47,0.49,0.52,50.0,,6.0,6.0,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3592.0,10233.0,22061.0,False,202,140,202,310,202,480
f-86f-2,1005.0,74.48,2.19,2.17,1.6,1.61,9653.0,64.64,1.58,2.38,0.3,0.45,211.0,48.28,0.71,1.51,0.36,0.92,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,4181.0,15378.0,18885.0,False,214,140,214,300,214,420
f-86_canadair_german,305.0,53.12,2.01,1.69,0.82,0.71,1149.0,62.17,0.85,1.03,0.35,0.44,53.0,100.0,2.13,2.27,0.87,0.8,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,4168.0,13489.0,16309.0,False,214,120,214,280,214,330
f-84g,311.0,74.5,1.14,1.04,0.87,0.77,984.0,52.88,0.86,0.79,1.32,1.21,188.0,100.0,2.0,0.33,4.0,0.25,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4910.0,12871.0,8830.0,False,202,110,202,250,202,350
la_200_toriy,189.0,44.71,1.3,1.02,0.07,0.07,281.0,37.67,1.27,0.9,0.53,0.39,58.0,,,3.58,,,La-200,La-200,USSR,Aviation,8.0,8.0,8.0,2784.0,10698.0,8894.0,False,202,120,202,290,202,340
md_452_mystere_2c_preproduction,116.0,96.31,1.51,1.62,2.11,2.51,733.0,63.58,0.97,0.99,0.83,0.86,20.0,100.0,1.0,,1.0,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,4749.0,12905.0,14927.0,False,202,110,202,240,202,330
sea_hawk_fga6,65.0,21.88,1.53,1.0,1.63,1.5,418.0,72.21,0.84,0.69,1.98,1.57,29.0,,,1.04,,0.16,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,7.7,7.3,4147.0,10262.0,17394.0,False,196,100,196,230,196,370
sea_venom_faw20,16.0,100.0,0.67,0.38,1.67,1.38,139.0,70.43,1.05,1.05,2.23,1.85,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,7.7,8.0,6007.0,9366.0,14718.0,False,202,120,202,300,202,340
arado-234,245.0,61.39,,,9.44,6.99,3090.0,67.99,,,2.09,2.86,25.0,100.0,,,0.93,1.0,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.3,6.7,8383.0,9215.0,11923.0,False,190,150,190,250,190,340
fj_4b,673.0,76.03,0.68,0.67,2.89,2.79,1694.0,53.2,0.86,0.95,1.28,1.43,131.0,75.0,6.39,4.73,5.7,5.02,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0,3777.0,12518.0,19182.0,False,232,110,232,230,232,390
f-84g_france,100.0,96.0,1.22,0.56,3.93,2.41,374.0,59.5,0.61,0.61,1.15,1.17,74.0,,,0.42,,0.29,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,4910.0,12871.0,8830.0,False,202,110,202,250,202,350
tu_14t,207.0,90.19,0.1,0.13,6.05,4.99,317.0,39.61,0.15,0.12,0.68,0.54,57.0,,,0.59,,0.68,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,5384.0,12785.0,21628.0,False,196,100,196,250,196,360
il_28sh,216.0,70.93,0.41,0.29,7.46,5.15,2660.0,58.2,0.22,0.17,1.18,1.05,722.0,56.21,0.76,0.55,1.75,1.27,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,5537.0,7145.0,12377.0,False,196,100,196,170,196,250
mig-15bis_nr23_german,939.0,54.23,3.07,3.39,0.28,0.29,7169.0,61.89,1.11,1.55,0.2,0.25,109.0,78.57,9.19,3.64,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.7,8.7,4447.0,11649.0,13494.0,False,208,140,208,310,208,470
attaker_fb1,23.0,53.03,0.51,0.76,1.31,1.69,495.0,73.61,0.95,1.43,1.07,1.57,13.0,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,7.3,7.0,7.3,3839.0,12948.0,17635.0,False,196,110,196,230,196,380
f-86f-25,795.0,67.7,1.01,1.0,1.35,1.37,1681.0,63.84,1.03,1.34,0.67,0.89,,,,,,,F-86F-25,F-86F-25,USA,Aviation,8.0,8.7,8.7,4181.0,12815.0,12491.0,False,208,120,208,300,208,350
