name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,110.0,98.39,1.91,1.49,4.43,3.41,1250.0,53.29,1.31,1.84,0.56,0.78,15.0,100.0,3.0,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4579.0,14527.0,27180.0,False,220.0,100.0,220.0,260.0,220.0,490.0
f-100d,769.0,65.19,1.65,1.61,1.59,1.6,4023.0,53.32,1.1,1.21,0.34,0.39,617.0,100.0,10.03,2.13,0.51,0.12,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3553.0,10807.0,22602.0,False,220.0,100.0,220.0,250.0,220.0,360.0
mig-19pt,376.0,47.68,2.37,2.54,,,4556.0,63.48,1.42,2.07,0.09,0.1,20.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,9.7,10.3,6469.0,9805.0,24209.0,False,220.0,130.0,220.0,230.0,220.0,430.0
javelin_fmk9,137.0,20.67,1.54,0.99,,,523.0,50.28,1.35,1.48,0.07,0.07,98.0,100.0,7.52,2.77,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3778.0,10138.0,16308.0,False,214.0,90.0,214.0,260.0,214.0,320.0
f-86k_late,90.0,72.22,5.26,4.54,1.17,0.84,292.0,62.32,1.86,2.56,0.05,0.06,44.0,,,5.48,,0.54,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,8241.0,27019.0,40529.0,False,214.0,120.0,214.0,290.0,214.0,520.0
hunter_f6,187.0,44.75,2.98,2.62,0.15,0.11,1811.0,55.21,1.81,2.26,0.63,0.79,149.0,40.0,11.8,5.6,0.8,0.43,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,6197.0,13590.0,44847.0,False,220.0,100.0,220.0,230.0,220.0,510.0
md_450b_barougan,154.0,77.96,1.49,1.05,4.99,3.54,1092.0,60.45,0.73,0.85,0.95,1.11,51.0,,,2.32,,2.54,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3309.0,11336.0,9513.0,False,196.0,110.0,196.0,250.0,196.0,300.0
me-262c-2b,141.0,61.36,3.44,3.74,0.75,0.75,724.0,83.34,3.35,9.64,0.38,1.11,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5701.0,17890.0,13937.0,False,202.0,120.0,202.0,330.0,202.0,300.0
mig-15bis_ish,85.0,67.74,1.66,1.46,2.68,2.37,814.0,58.02,0.84,0.92,0.67,0.74,,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2000.0,2900.0,890.0,True,416.0,200.0,416.0,400.0,416.0,540.0
f-86f-35,209.0,55.51,1.25,1.34,0.85,0.9,3722.0,49.22,1.09,1.27,0.59,0.7,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.3,9.0,2410.0,3700.0,2300.0,True,464.0,200.0,464.0,460.0,464.0,580.0
meteor_fmk8_reaper,38.0,50.0,1.0,1.76,0.91,1.71,1183.0,55.04,0.53,0.58,1.62,1.8,106.0,100.0,4.5,3.02,1.0,0.11,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2400.0,4400.0,7400.0,True,428.0,180.0,428.0,420.0,428.0,540.0
canberra_bmk2,22.0,95.24,,,12.87,9.33,104.0,12.3,,,1.61,1.82,76.0,100.0,,,1.71,0.77,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.3,8.3,7.7,15674.0,26123.0,65919.0,False,190.0,150.0,190.0,380.0,190.0,430.0
yak-17,103.0,59.25,2.48,3.68,0.59,0.81,144.0,79.76,2.34,2.74,0.02,0.04,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6254.0,23959.0,16393.0,False,202.0,130.0,202.0,370.0,202.0,390.0
f-86f-30_japan,133.0,88.71,3.7,2.78,3.18,2.32,2366.0,58.84,1.46,1.86,0.95,1.21,58.0,100.0,5.0,5.25,3.0,3.42,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.3,8.7,5674.0,10254.0,14888.0,False,202.0,130.0,202.0,250.0,202.0,360.0
